id,filepath,site,label,file,max_detection_conf,category,conf,bbox,bbox_true
ZJ006988,train_features/ZJ006988.jpg,S0120,monkey_prosimian,ZJ006988.jpg,0.884,animal,0.884,"[0.005208, 0.2648, 0.1375, 0.4074]",True
ZJ006989,train_features/ZJ006989.jpg,S0136,monkey_prosimian,ZJ006989.jpg,0.93,animal,0.93,"[0.8453, 0.5138, 0.1546, 0.4416]",True
ZJ006990,train_features/ZJ006990.jpg,S0069,rodent,,,,,,False
ZJ006991,train_features/ZJ006991.jpg,S0010,rodent,ZJ006991.jpg,0.924,animal,0.924,"[0.7718, 0.5472, 0.2281, 0.4027]",True
ZJ006992,train_features/ZJ006992.jpg,S0043,leopard,ZJ006992.jpg,0.906,animal,0.906,"[0.6078, 0, 0.3921, 1.0]",True
ZJ006993,train_features/ZJ006993.jpg,S0089,monkey_prosimian,,,,,,False
ZJ006994,train_features/ZJ006994.jpg,S0096,leopard,ZJ006994.jpg,0.725,animal,0.725,"[0.2484, 0.4833, 0.1734, 0.5166]",True
ZJ006995,train_features/ZJ006995.jpg,S0038,leopard,,,,,,False
ZJ006996,train_features/ZJ006996.jpg,S0043,leopard,,,,,,False
ZJ006997,train_features/ZJ006997.jpg,S0122,blank,,,,,,False
ZJ006998,train_features/ZJ006998.jpg,S0026,rodent,ZJ006998.jpg,0.734,animal,0.734,"[0.01874, 0.6388, 0.3687, 0.1749]",True
ZJ006999,train_features/ZJ006999.jpg,S0059,civet_genet,,,,,,False
ZJ007000,train_features/ZJ007000.jpg,S0060,civet_genet,ZJ007000.jpg,0.954,animal,0.954,"[0, 0.6203, 0.3854, 0.3481]",True
ZJ007001,train_features/ZJ007001.jpg,S0070,monkey_prosimian,ZJ007001.jpg,0.707,animal,0.707,"[0.8999, 0.6037, 0.1, 0.3629]",True
ZJ007002,train_features/ZJ007002.jpg,S0101,civet_genet,,,,,,False
ZJ007003,train_features/ZJ007003.jpg,S0009,antelope_duiker,ZJ007003.jpg,0.702,animal,0.702,"[0.2062, 0.5861, 0.1671, 0.2027]",True
ZJ007004,train_features/ZJ007004.jpg,S0060,civet_genet,,,,,,False
ZJ007005,train_features/ZJ007005.jpg,S0060,hog,ZJ007005.jpg,0.826,animal,0.826,"[0.1833, 0.4462, 0.1333, 0.25]",True
ZJ007006,train_features/ZJ007006.jpg,S0060,civet_genet,,,,,,False
ZJ007007,train_features/ZJ007007.jpg,S0008,antelope_duiker,ZJ007007.jpg,0.608,animal,0.608,"[0, 0.6861, 0.2125, 0.2666]",True
ZJ007008,train_features/ZJ007008.jpg,S0063,rodent,,,,,,False
ZJ007009,train_features/ZJ007009.jpg,S0030,civet_genet,ZJ007009.jpg,0.629,animal,0.629,"[0.5385, 0.5277, 0.04479, 0.1703]",True
ZJ007010,train_features/ZJ007010.jpg,S0018,bird,ZJ007010.jpg,0.782,animal,0.782,"[0.4031, 0.8388, 0.1291, 0.1314]",True
ZJ007011,train_features/ZJ007011.jpg,S0031,leopard,,,,,,False
ZJ007012,train_features/ZJ007012.jpg,S0164,antelope_duiker,ZJ007012.jpg,0.871,animal,0.871,"[0.2944, 0.725, 0.3527, 0.275]",True
ZJ007013,train_features/ZJ007013.jpg,S0139,rodent,,,,,,False
ZJ007014,train_features/ZJ007014.jpg,S0002,monkey_prosimian,,,,,,False
ZJ007015,train_features/ZJ007015.jpg,S0150,monkey_prosimian,ZJ007015.jpg,0.866,animal,0.866,"[0.1859, 0.1472, 0.1562, 0.4027]",True
ZJ007016,train_features/ZJ007016.jpg,S0009,hog,ZJ007016.jpg,0.973,animal,0.973,"[0.4421, 0.3166, 0.5578, 0.6388]",True
ZJ007017,train_features/ZJ007017.jpg,S0013,monkey_prosimian,ZJ007017.jpg,0.911,animal,0.911,"[0.3437, 0.6111, 0.3093, 0.3888]",True
ZJ007018,train_features/ZJ007018.jpg,S0096,leopard,,,,,,False
ZJ007019,train_features/ZJ007019.jpg,S0060,civet_genet,ZJ007019.jpg,0.867,animal,0.867,"[0.1156, 0.6574, 0.1052, 0.2777]",True
ZJ007020,train_features/ZJ007020.jpg,S0060,civet_genet,,,,,,False
ZJ007021,train_features/ZJ007021.jpg,S0063,antelope_duiker,ZJ007021.jpg,0.931,animal,0.931,"[0.07604, 0.5814, 0.2, 0.2962]",True
ZJ007022,train_features/ZJ007022.jpg,S0008,rodent,ZJ007022.jpg,0.677,animal,0.677,"[0, 0.6444, 0.2031, 0.3083]",True
ZJ007023,train_features/ZJ007023.jpg,S0080,blank,,,,,,False
ZJ007024,train_features/ZJ007024.jpg,S0060,civet_genet,ZJ007024.jpg,0.754,animal,0.754,"[0.002083, 0.5814, 0.1968, 0.1796]",True
ZJ007025,train_features/ZJ007025.jpg,S0023,leopard,ZJ007025.jpg,0.701,animal,0.701,"[0, 0.2694, 0.3156, 0.6833]",True
ZJ007026,train_features/ZJ007026.jpg,S0186,rodent,,,,,,False
ZJ007027,train_features/ZJ007027.jpg,S0023,blank,,,,,,False
ZJ007028,train_features/ZJ007028.jpg,S0009,hog,ZJ007028.jpg,0.836,animal,0.836,"[0.1218, 0.3638, 0.4359, 0.5888]",True
ZJ007029,train_features/ZJ007029.jpg,S0043,leopard,ZJ007029.jpg,0.957,animal,0.957,"[0.7796, 0, 0.2203, 0.9527]",True
ZJ007030,train_features/ZJ007030.jpg,S0045,antelope_duiker,ZJ007030.jpg,0.901,animal,0.901,"[0.01562, 0.6972, 0.7109, 0.2583]",True
ZJ007031,train_features/ZJ007031.jpg,S0122,civet_genet,,,,,,False
ZJ007032,train_features/ZJ007032.jpg,S0074,hog,,,,,,False
ZJ007033,train_features/ZJ007033.jpg,S0036,monkey_prosimian,ZJ007033.jpg,0.969,animal,0.969,"[0.04531, 0.3888, 0.3625, 0.5666]",True
ZJ007034,train_features/ZJ007034.jpg,S0186,civet_genet,ZJ007034.jpg,0.894,animal,0.894,"[0, 0.7296, 0.3437, 0.2388]",True
ZJ007035,train_features/ZJ007035.jpg,S0130,monkey_prosimian,,,,,,False
ZJ007036,train_features/ZJ007036.jpg,S0043,rodent,,,,,,False
ZJ007037,train_features/ZJ007037.jpg,S0036,monkey_prosimian,ZJ007037.jpg,0.974,animal,0.974,"[0.1187, 0.6555, 0.4796, 0.3]",True
ZJ007038,train_features/ZJ007038.jpg,S0149,antelope_duiker,,,,,,False
ZJ007039,train_features/ZJ007039.jpg,S0179,leopard,,,,,,False
ZJ007040,train_features/ZJ007040.jpg,S0049,bird,,,,,,False
ZJ007041,train_features/ZJ007041.jpg,S0159,hog,,,,,,False
ZJ007042,train_features/ZJ007042.jpg,S0030,civet_genet,ZJ007042.jpg,0.897,animal,0.897,"[0.6208, 0.5037, 0.2968, 0.4481]",True
ZJ007043,train_features/ZJ007043.jpg,S0172,blank,,,,,,False
ZJ007044,train_features/ZJ007044.jpg,S0084,blank,,,,,,False
ZJ007045,train_features/ZJ007045.jpg,S0186,civet_genet,,,,,,False
ZJ007046,train_features/ZJ007046.jpg,S0023,blank,,,,,,False
ZJ007047,train_features/ZJ007047.jpg,S0185,leopard,ZJ007047.jpg,0.757,animal,0.757,"[0, 0.02222, 1.0, 0.9777]",True
ZJ007048,train_features/ZJ007048.jpg,S0059,monkey_prosimian,ZJ007048.jpg,0.954,animal,0.954,"[0.3583, 0.2425, 0.275, 0.4851]",True
ZJ007049,train_features/ZJ007049.jpg,S0133,rodent,,,,,,False
ZJ007050,train_features/ZJ007050.jpg,S0120,rodent,,,,,,False
ZJ007051,train_features/ZJ007051.jpg,S0184,civet_genet,ZJ007051.jpg,0.738,animal,0.738,"[0.4104, 0.9037, 0.3364, 0.06481]",True
ZJ007052,train_features/ZJ007052.jpg,S0141,bird,,,,,,False
ZJ007053,train_features/ZJ007053.jpg,S0059,civet_genet,,,,,,False
ZJ007054,train_features/ZJ007054.jpg,S0038,leopard,,,,,,False
ZJ007055,train_features/ZJ007055.jpg,S0008,rodent,ZJ007055.jpg,0.668,animal,0.668,"[0, 0.6694, 0.2265, 0.2833]",True
ZJ007056,train_features/ZJ007056.jpg,S0060,civet_genet,,,,,,False
ZJ007057,train_features/ZJ007057.jpg,S0038,leopard,,,,,,False
ZJ007058,train_features/ZJ007058.jpg,S0096,leopard,ZJ007058.jpg,0.674,animal,0.674,"[0.1421, 0.2055, 0.8578, 0.7916]",True
ZJ007059,train_features/ZJ007059.jpg,S0063,rodent,,,,,,False
ZJ007060,train_features/ZJ007060.jpg,S0060,civet_genet,ZJ007060.jpg,0.848,animal,0.848,"[0.6083, 0.6185, 0.05312, 0.2814]",True
ZJ007061,train_features/ZJ007061.jpg,S0028,monkey_prosimian,,,,,,False
ZJ007062,train_features/ZJ007062.jpg,S0141,monkey_prosimian,,,,,,False
ZJ007063,train_features/ZJ007063.jpg,S0014,hog,ZJ007063.jpg,0.857,animal,0.857,"[0.2937, 0.5388, 0.2484, 0.2888]",True
ZJ007064,train_features/ZJ007064.jpg,S0009,hog,ZJ007064.jpg,0.784,animal,0.784,"[0.6109, 0.4179, 0.389, 0.582]",True
ZJ007065,train_features/ZJ007065.jpg,S0101,hog,ZJ007065.jpg,0.938,animal,0.938,"[0.3281, 0.3, 0.2249, 0.6138]",True
ZJ007066,train_features/ZJ007066.jpg,S0096,leopard,ZJ007066.jpg,0.783,animal,0.783,"[0.1953, 0.2444, 0.8046, 0.7527]",True
ZJ007067,train_features/ZJ007067.jpg,S0020,civet_genet,ZJ007067.jpg,0.953,animal,0.953,"[0.6062, 0.4166, 0.3312, 0.3611]",True
ZJ007068,train_features/ZJ007068.jpg,S0069,antelope_duiker,ZJ007068.jpg,0.693,animal,0.693,"[0.5781, 0.6648, 0.2135, 0.2185]",True
ZJ007069,train_features/ZJ007069.jpg,S0014,leopard,,,,,,False
ZJ007070,train_features/ZJ007070.jpg,S0141,antelope_duiker,,,,,,False
ZJ007071,train_features/ZJ007071.jpg,S0059,civet_genet,ZJ007071.jpg,0.841,animal,0.841,"[0.1656, 0.6759, 0.4583, 0.2925]",True
ZJ007072,train_features/ZJ007072.jpg,S0149,monkey_prosimian,,,,,,False
ZJ007073,train_features/ZJ007073.jpg,S0083,blank,,,,,,False
ZJ007074,train_features/ZJ007074.jpg,S0062,monkey_prosimian,ZJ007074.jpg,0.889,animal,0.889,"[0.7802, 0.3685, 0.1052, 0.2629]",True
ZJ007075,train_features/ZJ007075.jpg,S0036,monkey_prosimian,ZJ007075.jpg,0.967,animal,0.967,"[0.1781, 0.4833, 0.3249, 0.4722]",True
ZJ007076,train_features/ZJ007076.jpg,S0062,rodent,ZJ007076.jpg,0.803,animal,0.803,"[0.1947, 0.6296, 0.1875, 0.1166]",True
ZJ007077,train_features/ZJ007077.jpg,S0188,blank,,,,,,False
ZJ007078,train_features/ZJ007078.jpg,S0085,antelope_duiker,,,,,,False
ZJ007079,train_features/ZJ007079.jpg,S0185,leopard,ZJ007079.jpg,0.821,animal,0.821,"[0, 0.09166, 1.0, 0.9055]",True
ZJ007080,train_features/ZJ007080.jpg,S0008,bird,ZJ007080.jpg,0.902,animal,0.902,"[0, 0.5861, 0.2921, 0.2305]",True
ZJ007081,train_features/ZJ007081.jpg,S0063,antelope_duiker,,,,,,False
ZJ007082,train_features/ZJ007082.jpg,S0101,rodent,,,,,,False
ZJ007083,train_features/ZJ007083.jpg,S0043,rodent,ZJ007083.jpg,0.771,animal,0.771,"[0.2265, 0.5722, 0.06093, 0.1722]",True
ZJ007084,train_features/ZJ007084.jpg,S0060,civet_genet,ZJ007084.jpg,0.868,animal,0.868,"[0.5156, 0.5722, 0.3302, 0.2185]",True
ZJ007085,train_features/ZJ007085.jpg,S0013,monkey_prosimian,,,,,,False
ZJ007086,train_features/ZJ007086.jpg,S0060,civet_genet,ZJ007086.jpg,0.899,animal,0.899,"[0, 0.5907, 0.4124, 0.3777]",True
ZJ007087,train_features/ZJ007087.jpg,S0014,leopard,,,,,,False
ZJ007088,train_features/ZJ007088.jpg,S0184,rodent,,,,,,False
ZJ007089,train_features/ZJ007089.jpg,S0141,rodent,ZJ007089.jpg,0.79,animal,0.79,"[0.7531, 0.4638, 0.05624, 0.1555]",True
ZJ007090,train_features/ZJ007090.jpg,S0069,monkey_prosimian,ZJ007090.jpg,0.866,animal,0.866,"[0.5614, 0, 0.1312, 0.9666]",True
ZJ007091,train_features/ZJ007091.jpg,S0133,rodent,,,,,,False
ZJ007092,train_features/ZJ007092.jpg,S0147,rodent,ZJ007092.jpg,0.92,animal,0.92,"[0.5609, 0.6333, 0.1203, 0.15]",True
ZJ007093,train_features/ZJ007093.jpg,S0042,blank,,,,,,False
ZJ007094,train_features/ZJ007094.jpg,S0150,leopard,ZJ007094.jpg,0.775,animal,0.775,"[0.5593, 0.5111, 0.4, 0.3]",True
ZJ007095,train_features/ZJ007095.jpg,S0003,monkey_prosimian,,,,,,False
ZJ007096,train_features/ZJ007096.jpg,S0080,monkey_prosimian,,,,,,False
ZJ007097,train_features/ZJ007097.jpg,S0056,bird,,,,,,False
ZJ007098,train_features/ZJ007098.jpg,S0023,leopard,,,,,,False
ZJ007099,train_features/ZJ007099.jpg,S0063,bird,ZJ007099.jpg,0.912,animal,0.912,"[0.5416, 0.8611, 0.09583, 0.1092]",True
ZJ007100,train_features/ZJ007100.jpg,S0059,rodent,ZJ007100.jpg,0.749,animal,0.749,"[0.5906, 0.874, 0.09895, 0.09629]",True
ZJ007101,train_features/ZJ007101.jpg,S0049,civet_genet,ZJ007101.jpg,0.826,animal,0.826,"[0.07343, 0.4583, 0.925, 0.4972]",True
ZJ007102,train_features/ZJ007102.jpg,S0155,leopard,,,,,,False
ZJ007103,train_features/ZJ007103.jpg,S0059,civet_genet,ZJ007103.jpg,0.958,animal,0.958,"[0.626, 0.6185, 0.3416, 0.3462]",True
ZJ007104,train_features/ZJ007104.jpg,S0009,monkey_prosimian,,,,,,False
ZJ007105,train_features/ZJ007105.jpg,S0147,rodent,ZJ007105.jpg,0.763,animal,0.763,"[0.5406, 0.7111, 0.09687, 0.09166]",True
ZJ007106,train_features/ZJ007106.jpg,S0038,leopard,ZJ007106.jpg,0.932,animal,0.932,"[0, 0, 1.0, 0.9685]",True
ZJ007107,train_features/ZJ007107.jpg,S0120,bird,ZJ007107.jpg,0.776,animal,0.776,"[0.1281, 0.6592, 0.08333, 0.1629]",True
ZJ007108,train_features/ZJ007108.jpg,S0141,blank,,,,,,False
ZJ007109,train_features/ZJ007109.jpg,S0139,rodent,,,,,,False
ZJ007110,train_features/ZJ007110.jpg,S0036,leopard,ZJ007110.jpg,0.927,animal,0.927,"[0, 0.1333, 1.0, 0.8194]",True
ZJ007111,train_features/ZJ007111.jpg,S0008,rodent,,,,,,False
ZJ007112,train_features/ZJ007112.jpg,S0030,blank,,,,,,False
ZJ007113,train_features/ZJ007113.jpg,S0071,rodent,ZJ007113.jpg,0.908,animal,0.908,"[0.5135, 0.7277, 0.1166, 0.2407]",True
ZJ007114,train_features/ZJ007114.jpg,S0023,blank,,,,,,False
ZJ007115,train_features/ZJ007115.jpg,S0153,leopard,,,,,,False
ZJ007116,train_features/ZJ007116.jpg,S0063,antelope_duiker,ZJ007116.jpg,0.963,animal,0.963,"[0.3614, 0.4925, 0.3437, 0.4759]",True
ZJ007117,train_features/ZJ007117.jpg,S0101,civet_genet,,,,,,False
ZJ007118,train_features/ZJ007118.jpg,S0060,monkey_prosimian,,,,,,False
ZJ007119,train_features/ZJ007119.jpg,S0174,monkey_prosimian,ZJ007119.jpg,0.757,animal,0.757,"[0.2812, 0.3666, 0.5171, 0.6305]",True
ZJ007120,train_features/ZJ007120.jpg,S0029,leopard,ZJ007120.jpg,0.642,animal,0.642,"[0.5072, 0.6135, 0.07812, 0.08737]",True
ZJ007121,train_features/ZJ007121.jpg,S0018,bird,ZJ007121.jpg,0.848,animal,0.848,"[0.377, 0.8444, 0.1531, 0.1259]",True
ZJ007122,train_features/ZJ007122.jpg,S0018,bird,,,,,,False
ZJ007123,train_features/ZJ007123.jpg,S0036,antelope_duiker,,,,,,False
ZJ007124,train_features/ZJ007124.jpg,S0062,monkey_prosimian,ZJ007124.jpg,0.962,animal,0.962,"[0, 0.3944, 0.301, 0.4611]",True
ZJ007125,train_features/ZJ007125.jpg,S0014,antelope_duiker,ZJ007125.jpg,0.963,animal,0.963,"[0.04843, 0.5888, 0.4875, 0.4111]",True
ZJ007126,train_features/ZJ007126.jpg,S0095,blank,,,,,,False
ZJ007127,train_features/ZJ007127.jpg,S0071,bird,ZJ007127.jpg,0.805,animal,0.805,"[0.677, 0.4259, 0.1218, 0.1666]",True
ZJ007128,train_features/ZJ007128.jpg,S0153,leopard,ZJ007128.jpg,0.659,animal,0.659,"[0, 0, 0.9484, 0.9972]",True
ZJ007129,train_features/ZJ007129.jpg,S0043,rodent,ZJ007129.jpg,0.799,animal,0.799,"[0.7671, 0.5638, 0.2328, 0.2694]",True
ZJ007130,train_features/ZJ007130.jpg,S0027,leopard,ZJ007130.jpg,0.722,animal,0.722,"[0.2187, 0.4417, 0.7812, 0.5582]",True
ZJ007131,train_features/ZJ007131.jpg,S0122,civet_genet,,,,,,False
ZJ007132,train_features/ZJ007132.jpg,S0074,blank,,,,,,False
ZJ007133,train_features/ZJ007133.jpg,S0059,rodent,,,,,,False
ZJ007134,train_features/ZJ007134.jpg,S0096,leopard,,,,,,False
ZJ007135,train_features/ZJ007135.jpg,S0062,civet_genet,ZJ007135.jpg,0.951,animal,0.951,"[0.4864, 0.4518, 0.177, 0.1759]",True
ZJ007136,train_features/ZJ007136.jpg,S0122,civet_genet,ZJ007136.jpg,0.774,animal,0.774,"[0.6546, 0.7305, 0.3453, 0.2249]",True
ZJ007137,train_features/ZJ007137.jpg,S0123,blank,,,,,,False
ZJ007138,train_features/ZJ007138.jpg,S0022,blank,,,,,,False
ZJ007139,train_features/ZJ007139.jpg,S0096,leopard,,,,,,False
ZJ007140,train_features/ZJ007140.jpg,S0170,hog,ZJ007140.jpg,0.724,animal,0.724,"[0.125, 0.4958, 0.3277, 0.3416]",True
ZJ007141,train_features/ZJ007141.jpg,S0139,rodent,,,,,,False
ZJ007142,train_features/ZJ007142.jpg,S0141,bird,ZJ007142.jpg,0.789,animal,0.789,"[0.489, 0.7972, 0.1593, 0.1555]",True
ZJ007143,train_features/ZJ007143.jpg,S0158,monkey_prosimian,ZJ007143.jpg,0.735,animal,0.735,"[0.2468, 0.7722, 0.4203, 0.1805]",True
ZJ007144,train_features/ZJ007144.jpg,S0063,rodent,ZJ007144.jpg,0.803,animal,0.803,"[0.5989, 0.7092, 0.1624, 0.1296]",True
ZJ007145,train_features/ZJ007145.jpg,S0009,rodent,,,,,,False
ZJ007146,train_features/ZJ007146.jpg,S0043,antelope_duiker,ZJ007146.jpg,0.856,animal,0.856,"[0.5656, 0.2527, 0.2421, 0.2861]",True
ZJ007147,train_features/ZJ007147.jpg,S0059,antelope_duiker,ZJ007147.jpg,0.851,animal,0.851,"[0.05833, 0.387, 0.9166, 0.5833]",True
ZJ007148,train_features/ZJ007148.jpg,S0096,leopard,,,,,,False
ZJ007149,train_features/ZJ007149.jpg,S0036,monkey_prosimian,,,,,,False
ZJ007150,train_features/ZJ007150.jpg,S0009,bird,ZJ007150.jpg,0.72,animal,0.72,"[0.9343, 0.8055, 0.06562, 0.1472]",True
ZJ007151,train_features/ZJ007151.jpg,S0141,monkey_prosimian,,,,,,False
ZJ007152,train_features/ZJ007152.jpg,S0008,rodent,,,,,,False
ZJ007153,train_features/ZJ007153.jpg,S0137,antelope_duiker,ZJ007153.jpg,0.889,animal,0.889,"[0, 0.5416, 0.2859, 0.4111]",True
ZJ007154,train_features/ZJ007154.jpg,S0038,leopard,,,,,,False
ZJ007155,train_features/ZJ007155.jpg,S0068,monkey_prosimian,ZJ007155.jpg,0.609,animal,0.609,"[0.5656, 0.6203, 0.0677, 0.3481]",True
ZJ007156,train_features/ZJ007156.jpg,S0009,monkey_prosimian,ZJ007156.jpg,0.677,animal,0.677,"[0.7124, 0.5305, 0.1015, 0.2277]",True
ZJ007157,train_features/ZJ007157.jpg,S0008,bird,ZJ007157.jpg,0.718,animal,0.718,"[0, 0.6972, 0.2234, 0.2555]",True
ZJ007158,train_features/ZJ007158.jpg,S0031,leopard,,,,,,False
ZJ007159,train_features/ZJ007159.jpg,S0005,antelope_duiker,ZJ007159.jpg,0.769,animal,0.769,"[0.7281, 0.7083, 0.1921, 0.25]",True
ZJ007160,train_features/ZJ007160.jpg,S0077,blank,,,,,,False
ZJ007161,train_features/ZJ007161.jpg,S0020,civet_genet,ZJ007161.jpg,0.935,animal,0.935,"[0.6312, 0.4814, 0.2624, 0.3444]",True
ZJ007162,train_features/ZJ007162.jpg,S0069,civet_genet,,,,,,False
ZJ007163,train_features/ZJ007163.jpg,S0047,blank,,,,,,False
ZJ007164,train_features/ZJ007164.jpg,S0062,antelope_duiker,ZJ007164.jpg,0.913,animal,0.913,"[0.9135, 0.5185, 0.08645, 0.4499]",True
ZJ007165,train_features/ZJ007165.jpg,S0155,leopard,,,,,,False
ZJ007166,train_features/ZJ007166.jpg,S0043,leopard,ZJ007166.jpg,0.962,animal,0.962,"[0.3562, 0, 0.6437, 1.0]",True
ZJ007167,train_features/ZJ007167.jpg,S0043,rodent,,,,,,False
ZJ007168,train_features/ZJ007168.jpg,S0026,monkey_prosimian,ZJ007168.jpg,0.695,animal,0.695,"[0.007812, 0.4611, 0.3625, 0.5361]",True
ZJ007169,train_features/ZJ007169.jpg,S0002,monkey_prosimian,,,,,,False
ZJ007170,train_features/ZJ007170.jpg,S0097,monkey_prosimian,ZJ007170.jpg,0.772,animal,0.772,"[0.2515, 0, 0.7484, 0.9499]",True
ZJ007171,train_features/ZJ007171.jpg,S0009,hog,ZJ007171.jpg,0.872,animal,0.872,"[0.3624, 0.3638, 0.3921, 0.5888]",True
ZJ007172,train_features/ZJ007172.jpg,S0085,leopard,ZJ007172.jpg,0.962,animal,0.962,"[0.001562, 0.2694, 0.5562, 0.6833]",True
ZJ007173,train_features/ZJ007173.jpg,S0002,blank,,,,,,False
ZJ007174,train_features/ZJ007174.jpg,S0020,blank,,,,,,False
ZJ007175,train_features/ZJ007175.jpg,S0071,bird,ZJ007175.jpg,0.853,animal,0.853,"[0.6499, 0.4314, 0.1375, 0.1648]",True
ZJ007176,train_features/ZJ007176.jpg,S0174,rodent,ZJ007176.jpg,0.838,animal,0.838,"[0.6812, 0.6055, 0.3187, 0.2055]",True
ZJ007177,train_features/ZJ007177.jpg,S0009,monkey_prosimian,ZJ007177.jpg,0.736,animal,0.736,"[0.1046, 0.4388, 0.2546, 0.3083]",True
ZJ007178,train_features/ZJ007178.jpg,S0108,blank,,,,,,False
ZJ007179,train_features/ZJ007179.jpg,S0059,antelope_duiker,ZJ007179.jpg,0.928,animal,0.928,"[0.8666, 0.4425, 0.1333, 0.4388]",True
ZJ007180,train_features/ZJ007180.jpg,S0180,antelope_duiker,ZJ007180.jpg,0.807,animal,0.807,"[0.4277, 0.5, 0.1833, 0.2166]",True
ZJ007181,train_features/ZJ007181.jpg,S0030,civet_genet,,,,,,False
ZJ007182,train_features/ZJ007182.jpg,S0059,civet_genet,,,,,,False
ZJ007183,train_features/ZJ007183.jpg,S0021,civet_genet,ZJ007183.jpg,0.945,animal,0.945,"[0, 0.5444, 0.4031, 0.3972]",True
ZJ007184,train_features/ZJ007184.jpg,S0014,hog,ZJ007184.jpg,0.895,animal,0.895,"[0.8671, 0.4611, 0.1328, 0.3222]",True
ZJ007185,train_features/ZJ007185.jpg,S0038,monkey_prosimian,ZJ007185.jpg,0.834,animal,0.834,"[0.7468, 0.4685, 0.252, 0.3611]",True
ZJ007186,train_features/ZJ007186.jpg,S0029,leopard,ZJ007186.jpg,0.911,animal,0.911,"[0.6791, 0.6129, 0.1635, 0.124]",True
ZJ007187,train_features/ZJ007187.jpg,S0101,hog,ZJ007187.jpg,0.839,animal,0.839,"[0.2124, 0.4055, 0.3531, 0.3027]",True
ZJ007188,train_features/ZJ007188.jpg,S0022,leopard,,,,,,False
ZJ007189,train_features/ZJ007189.jpg,S0184,civet_genet,ZJ007189.jpg,0.838,animal,0.838,"[0.1479, 0.5129, 0.1458, 0.1222]",True
ZJ007190,train_features/ZJ007190.jpg,S0175,blank,,,,,,False
ZJ007191,train_features/ZJ007191.jpg,S0030,blank,,,,,,False
ZJ007192,train_features/ZJ007192.jpg,S0185,blank,,,,,,False
ZJ007193,train_features/ZJ007193.jpg,S0120,rodent,,,,,,False
ZJ007194,train_features/ZJ007194.jpg,S0030,monkey_prosimian,,,,,,False
ZJ007195,train_features/ZJ007195.jpg,S0008,rodent,,,,,,False
ZJ007196,train_features/ZJ007196.jpg,S0183,blank,,,,,,False
ZJ007197,train_features/ZJ007197.jpg,S0062,rodent,ZJ007197.jpg,0.718,animal,0.718,"[0.3833, 0.5259, 0.2468, 0.1203]",True
ZJ007198,train_features/ZJ007198.jpg,S0038,leopard,,,,,,False
ZJ007199,train_features/ZJ007199.jpg,S0113,leopard,,,,,,False
ZJ007200,train_features/ZJ007200.jpg,S0159,antelope_duiker,,,,,,False
ZJ007201,train_features/ZJ007201.jpg,S0043,leopard,,,,,,False
ZJ007202,train_features/ZJ007202.jpg,S0127,antelope_duiker,ZJ007202.jpg,0.838,animal,0.838,"[0.3484, 0.6444, 0.2718, 0.2638]",True
ZJ007203,train_features/ZJ007203.jpg,S0186,antelope_duiker,ZJ007203.jpg,0.964,animal,0.964,"[0.3041, 0.5296, 0.5489, 0.4388]",True
ZJ007204,train_features/ZJ007204.jpg,S0141,bird,,,,,,False
ZJ007205,train_features/ZJ007205.jpg,S0164,blank,,,,,,False
ZJ007206,train_features/ZJ007206.jpg,S0060,civet_genet,,,,,,False
ZJ007207,train_features/ZJ007207.jpg,S0074,bird,ZJ007207.jpg,0.831,animal,0.831,"[0.825, 0.6805, 0.1749, 0.275]",True
ZJ007208,train_features/ZJ007208.jpg,S0120,rodent,,,,,,False
ZJ007209,train_features/ZJ007209.jpg,S0074,bird,ZJ007209.jpg,0.91,animal,0.91,"[0.7468, 0.06944, 0.04218, 0.1611]",True
ZJ007210,train_features/ZJ007210.jpg,S0070,civet_genet,ZJ007210.jpg,0.871,animal,0.871,"[0.2333, 0.5666, 0.1552, 0.2796]",True
ZJ007211,train_features/ZJ007211.jpg,S0010,monkey_prosimian,ZJ007211.jpg,0.928,animal,0.928,"[0.3828, 0.4972, 0.2484, 0.4583]",True
ZJ007212,train_features/ZJ007212.jpg,S0023,hog,ZJ007212.jpg,0.863,animal,0.863,"[0.3265, 0.5777, 0.2859, 0.3111]",True
ZJ007213,train_features/ZJ007213.jpg,S0023,leopard,,,,,,False
ZJ007214,train_features/ZJ007214.jpg,S0179,leopard,,,,,,False
ZJ007215,train_features/ZJ007215.jpg,S0026,monkey_prosimian,,,,,,False
ZJ007216,train_features/ZJ007216.jpg,S0038,leopard,ZJ007216.jpg,0.627,animal,0.627,"[0.3593, 0.1184, 0.6395, 0.8815]",True
ZJ007217,train_features/ZJ007217.jpg,S0120,bird,ZJ007217.jpg,0.814,animal,0.814,"[0.2677, 0.3666, 0.05937, 0.1018]",True
ZJ007218,train_features/ZJ007218.jpg,S0123,blank,,,,,,False
ZJ007219,train_features/ZJ007219.jpg,S0136,monkey_prosimian,,,,,,False
ZJ007220,train_features/ZJ007220.jpg,S0141,antelope_duiker,ZJ007220.jpg,0.899,animal,0.899,"[0, 0.5083, 0.2359, 0.4444]",True
ZJ007221,train_features/ZJ007221.jpg,S0063,blank,,,,,,False
ZJ007222,train_features/ZJ007222.jpg,S0043,leopard,,,,,,False
ZJ007223,train_features/ZJ007223.jpg,S0036,monkey_prosimian,,,,,,False
ZJ007224,train_features/ZJ007224.jpg,S0089,bird,,,,,,False
