,id,filepath,site,split,conf,bbox,bbox_normalized,bbox_true,bbox_dino,Logits,pred_dino
6521,ZJ006521,train_features/ZJ006521.jpg,S0105,3.0,0.354,"(4, 4, 207, 352)","[0, 0, 1.0, 1.0]",True,,,
6522,ZJ006522,train_features/ZJ006522.jpg,S0022,0.0,0.264,"(241, 4, 115, 144)","[0, 0.6583, 0.2374, 0.3416]",True,,,
6523,ZJ006523,train_features/ZJ006523.jpg,S0038,1.0,0.286,"(123, 705, 388, 251)","[0.7302, 0.231, 0.2697, 0.7689]",True,,,
6524,ZJ006524,train_features/ZJ006524.jpg,S0009,0.0,0.847,"(136, 74, 203, 277)","[0.1093, 0.3666, 0.4453, 0.5861]",True,[132  90 209 262],0.46245551109313965,animal
6525,ZJ006525,train_features/ZJ006525.jpg,S0120,2.0,0.899,"(183, 649, 60, 100)","[0.6718, 0.3314, 0.1124, 0.1259]",True,[178 643  71 110],0.327008455991745,animal
6526,ZJ006526,train_features/ZJ006526.jpg,S0030,1.0,0.95,"(273, 582, 201, 209)","[0.602, 0.4981, 0.226, 0.387]",True,[270 601 206 192],0.5545181035995483,animal
6527,ZJ006527,train_features/ZJ006527.jpg,S0020,4.0,0.071,"(204, 163, 91, 33)","[0.1656, 0.3703, 0.0427, 0.1833]",True,,,
6528,ZJ006528,train_features/ZJ006528.jpg,S0188,3.0,0.00526,"(4, 4, 230, 351)","[0, 0, 0.9972, 0.9916]",True,,,
6529,ZJ006529,train_features/ZJ006529.jpg,S0026,0.0,0.692,"(174, 82, 181, 344)","[0.1218, 0.4722, 0.55, 0.5249]",True,,,
6530,ZJ006530,train_features/ZJ006530.jpg,S0188,3.0,0.00768,"(70, 182, 60, 44)","[0.4944, 0.2749, 0.1444, 0.2833]",True,,,
6531,ZJ006531,train_features/ZJ006531.jpg,S0184,0.0,0.903,"(347, 244, 114, 104)","[0.25, 0.6351, 0.1166, 0.2259]",True,[347 239 115 107],0.38595545291900635,leopard
6532,ZJ006532,train_features/ZJ006532.jpg,S0004,2.0,0.774,"(278, 239, 62, 157)","[0.3671, 0.7611, 0.2578, 0.1944]",True,[272 231  69 167],0.338060200214386,animal
6533,ZJ006533,train_features/ZJ006533.jpg,S0188,3.0,0.117,"(87, 27, 72, 139)","[0.06388, 0.3458, 0.4083, 0.3333]",True,,,
6534,ZJ006534,train_features/ZJ006534.jpg,S0043,3.0,0.949,"(4, 298, 327, 338)","[0.4593, 0, 0.5406, 1.0]",True,[  0 295 333 344],0.4498010575771332,animal
6535,ZJ006535,train_features/ZJ006535.jpg,S0163,2.0,0.958,"(235, 4, 120, 332)","[0, 0.6416, 0.5312, 0.3555]",True,[233   0 126 337],0.38476669788360596,antelope_duiker
6536,ZJ006536,train_features/ZJ006536.jpg,S0174,1.0,,,,False,,,
6537,ZJ006537,train_features/ZJ006537.jpg,S0069,3.0,0.0424,"(462, 274, 53, 93)","[0.2812, 0.8481, 0.1052, 0.1129]",True,,,
6538,ZJ006538,train_features/ZJ006538.jpg,S0060,2.0,0.907,"(423, 4, 97, 555)","[0, 0.7759, 0.5864, 0.1944]",True,,,
6539,ZJ006539,train_features/ZJ006539.jpg,S0173,1.0,0.645,"(208, 398, 41, 111)","[0.6156, 0.5666, 0.1859, 0.1361]",True,[204 406  46 106],0.516109824180603,animal
6540,ZJ006540,train_features/ZJ006540.jpg,S0013,3.0,0.399,"(13, 539, 335, 97)","[0.8359, 0.025, 0.164, 0.9527]",True,,,
6541,ZJ006541,train_features/ZJ006541.jpg,S0038,1.0,0.398,"(321, 740, 189, 216)","[0.7666, 0.6155, 0.2333, 0.3825]",True,,,
6542,ZJ006542,train_features/ZJ006542.jpg,S0025,4.0,0.553,"(175, 5, 180, 457)","[0.001562, 0.4749, 0.7265, 0.5222]",True,,,
6543,ZJ006543,train_features/ZJ006543.jpg,S0063,1.0,0.951,"(299, 478, 147, 183)","[0.4937, 0.5462, 0.1989, 0.287]",True,[295 475 150 189],0.46827268600463867,antelope_duiker
6544,ZJ006544,train_features/ZJ006544.jpg,S0009,0.0,0.202,"(176, 4, 155, 630)","[0, 0.5134, 0.9968, 0.4865]",True,,,
6545,ZJ006545,train_features/ZJ006545.jpg,S0047,2.0,0.00871,"(4, 6, 351, 629)","[0.003124, 0, 0.9953, 0.9972]",True,,,
6546,ZJ006546,train_features/ZJ006546.jpg,S0095,2.0,0.798,"(269, 4, 205, 86)","[0, 0.4907, 0.09791, 0.3944]",True,[262   0 212  93],0.34953856468200684,animal
6547,ZJ006547,train_features/ZJ006547.jpg,S0020,4.0,0.472,"(296, 163, 71, 119)","[0.1656, 0.5407, 0.1322, 0.1462]",True,,,
6548,ZJ006548,train_features/ZJ006548.jpg,S0051,4.0,0.927,"(266, 24, 150, 399)","[0.02083, 0.4851, 0.4239, 0.2925]",True,[262  44 157 396],0.34653231501579285,animal
6549,ZJ006549,train_features/ZJ006549.jpg,S0184,0.0,0.485,"(361, 656, 37, 92)","[0.6791, 0.6611, 0.1041, 0.08333]",True,,,
6550,ZJ006550,train_features/ZJ006550.jpg,S0060,2.0,0.725,"(340, 162, 180, 581)","[0.1645, 0.6222, 0.6135, 0.3481]",True,,,
6551,ZJ006551,train_features/ZJ006551.jpg,S0031,2.0,0.951,"(193, 227, 163, 214)","[0.3484, 0.5249, 0.3468, 0.4749]",True,[189 221 169 208],0.5422824025154114,antelope_duiker
6552,ZJ006552,train_features/ZJ006552.jpg,S0108,0.0,0.849,"(143, 15, 196, 621)","[0.01718, 0.3861, 0.9828, 0.5666]",True,[138  25 204 601],0.4025050699710846,animal
6553,ZJ006553,train_features/ZJ006553.jpg,S0043,3.0,0.86,"(4, 289, 327, 347)","[0.4453, 0, 0.5546, 1.0]",True,[  0 289 334 349],0.31385400891304016,animal
6554,ZJ006554,train_features/ZJ006554.jpg,S0120,2.0,0.843,"(323, 113, 125, 73)","[0.1135, 0.5907, 0.08437, 0.2462]",True,,,
6555,ZJ006555,train_features/ZJ006555.jpg,S0008,4.0,0.421,"(258, 5, 82, 126)","[0.001562, 0.7055, 0.2093, 0.25]",True,[252   7  89 128],0.359942227602005,bird
6556,ZJ006556,train_features/ZJ006556.jpg,S0025,4.0,0.946,"(65, 113, 290, 232)","[0.1703, 0.1694, 0.375, 0.8277]",True,[ 59 109 298 238],0.6666748523712158,monkey_prosimian
6557,ZJ006557,train_features/ZJ006557.jpg,S0038,1.0,0.244,"(216, 42, 304, 913)","[0.03958, 0.3925, 0.9593, 0.5777]",True,,,
6558,ZJ006558,train_features/ZJ006558.jpg,S0186,4.0,0.882,"(324, 134, 98, 265)","[0.1354, 0.5925, 0.2843, 0.1962]",True,[331 129  46 115],0.32317420840263367,animal
6559,ZJ006559,train_features/ZJ006559.jpg,S0089,3.0,0.014,"(296, 410, 43, 53)","[0.6343, 0.8111, 0.09531, 0.1416]",True,,,
6560,ZJ006560,train_features/ZJ006560.jpg,S0060,2.0,0.715,"(462, 189, 58, 109)","[0.1927, 0.8481, 0.1218, 0.1222]",True,,,
6561,ZJ006561,train_features/ZJ006561.jpg,S0009,0.0,0.00778,"(220, 261, 40, 58)","[0.4015, 0.6, 0.1031, 0.1333]",True,,,
6562,ZJ006562,train_features/ZJ006562.jpg,S0088,1.0,0.8,"(277, 359, 46, 106)","[0.5546, 0.7583, 0.1781, 0.15]",True,,,
6563,ZJ006563,train_features/ZJ006563.jpg,S0074,0.0,0.891,"(28, 483, 53, 15)","[0.7484, 0.06666, 0.03593, 0.1694]",True,[ 23 476  62  26],0.6159977316856384,bird
6564,ZJ006564,train_features/ZJ006564.jpg,S0030,1.0,0.534,"(293, 510, 103, 81)","[0.527, 0.5351, 0.0927, 0.2055]",True,,,
6565,ZJ006565,train_features/ZJ006565.jpg,S0009,0.0,0.59,"(118, 129, 221, 245)","[0.1953, 0.3166, 0.3953, 0.6361]",True,[131 126 211 244],0.41951480507850647,animal
6566,ZJ006566,train_features/ZJ006566.jpg,S0062,2.0,0.918,"(196, 716, 81, 42)","[0.7416, 0.3555, 0.05208, 0.1648]",True,[191 711  86  51],0.4709141254425049,animal
6567,ZJ006567,train_features/ZJ006567.jpg,S0188,3.0,,,,False,,,
6568,ZJ006568,train_features/ZJ006568.jpg,S0009,0.0,0.71,"(138, 71, 201, 286)","[0.1046, 0.3722, 0.4593, 0.5805]",True,[134  92 207 261],0.4670787751674652,animal
6569,ZJ006569,train_features/ZJ006569.jpg,S0095,2.0,0.546,"(418, 6, 101, 808)","[0.002083, 0.7666, 0.85, 0.2018]",True,,,
6570,ZJ006570,train_features/ZJ006570.jpg,S0059,4.0,0.579,"(328, 355, 50, 43)","[0.3656, 0.5999, 0.05312, 0.1074]",True,,,
6571,ZJ006571,train_features/ZJ006571.jpg,S0098,3.0,0.774,"(12, 352, 343, 284)","[0.5437, 0.02222, 0.4562, 0.975]",True,,,
6572,ZJ006572,train_features/ZJ006572.jpg,S0070,1.0,0.636,"(302, 143, 71, 81)","[0.1447, 0.5518, 0.0927, 0.1462]",True,,,
6573,ZJ006573,train_features/ZJ006573.jpg,S0008,4.0,0.76,"(153, 315, 126, 321)","[0.4859, 0.4138, 0.514, 0.3722]",True,,,
6574,ZJ006574,train_features/ZJ006574.jpg,S0071,1.0,0.638,"(239, 205, 70, 95)","[0.2093, 0.4351, 0.1072, 0.1444]",True,,,
6575,ZJ006575,train_features/ZJ006575.jpg,S0101,1.0,0.903,"(123, 236, 201, 144)","[0.3624, 0.3305, 0.2374, 0.5805]",True,[121 224 204 157],0.33647310733795166,hog
6576,ZJ006576,train_features/ZJ006576.jpg,S0184,0.0,,,,False,,,
6577,ZJ006577,train_features/ZJ006577.jpg,S0038,1.0,0.547,"(5, 194, 514, 762)","[0.1979, 0.001851, 0.802, 0.9666]",True,,,
6578,ZJ006578,train_features/ZJ006578.jpg,S0120,2.0,0.6,"(7, 92, 234, 279)","[0.09166, 0.005555, 0.2989, 0.4481]",True,,,
6579,ZJ006579,train_features/ZJ006579.jpg,S0051,4.0,,,,False,,,
6580,ZJ006580,train_features/ZJ006580.jpg,S0088,1.0,0.92,"(284, 235, 55, 332)","[0.3609, 0.7777, 0.5312, 0.1749]",True,[280 234  63 331],0.3094801604747772,antelope_duiker
6581,ZJ006581,train_features/ZJ006581.jpg,S0144,4.0,0.908,"(218, 131, 188, 98)","[0.1322, 0.4155, 0.1104, 0.3805]",True,[213 126 193 106],0.4681081175804138,animal
6582,ZJ006582,train_features/ZJ006582.jpg,S0060,2.0,0.447,"(459, 158, 50, 85)","[0.1604, 0.8425, 0.09687, 0.1074]",True,,,
6583,ZJ006583,train_features/ZJ006583.jpg,S0159,2.0,0.254,"(78, 49, 38, 7)","[0.2812, 0.6166, 0.09375, 0.3833]",True,[92 29 27 29],0.48347875475883484,animal
6584,ZJ006584,train_features/ZJ006584.jpg,S0108,0.0,0.316,"(301, 206, 38, 242)","[0.3156, 0.825, 0.3906, 0.1277]",True,,,
6585,ZJ006585,train_features/ZJ006585.jpg,S0144,4.0,0.786,"(93, 872, 417, 84)","[0.9041, 0.1728, 0.09583, 0.8252]",True,,,
6586,ZJ006586,train_features/ZJ006586.jpg,S0093,1.0,,,,False,,,
6587,ZJ006587,train_features/ZJ006587.jpg,S0184,0.0,0.851,"(248, 111, 62, 109)","[0.1114, 0.4518, 0.1218, 0.1296]",True,[243 107  68 118],0.5018090605735779,animal
6588,ZJ006588,train_features/ZJ006588.jpg,S0096,3.0,0.233,"(132, 379, 50, 27)","[0.5859, 0.3555, 0.05468, 0.1611]",True,[127 374  57  33],0.38295772671699524,bird
6589,ZJ006589,train_features/ZJ006589.jpg,S0001,0.0,0.782,"(323, 410, 17, 67)","[0.6343, 0.8861, 0.1171, 0.06944]",True,,,
6590,ZJ006590,train_features/ZJ006590.jpg,S0023,2.0,0.0145,"(242, 434, 54, 99)","[0.6718, 0.7104, 0.1671, 0.185]",True,,,
6591,ZJ006591,train_features/ZJ006591.jpg,S0083,2.0,0.846,"(398, 657, 121, 100)","[0.6802, 0.7296, 0.1124, 0.2388]",True,[399 654 122 110],0.5771668553352356,bird
6592,ZJ006592,train_features/ZJ006592.jpg,S0063,1.0,0.949,"(237, 474, 217, 274)","[0.4895, 0.4314, 0.2937, 0.4166]",True,[233 470 231 277],0.462646484375,antelope_duiker
6593,ZJ006593,train_features/ZJ006593.jpg,S0157,0.0,0.0269,"(262, 68, 77, 113)","[0.09999, 0.7166, 0.189, 0.2361]",True,,,
6594,ZJ006594,train_features/ZJ006594.jpg,S0170,1.0,0.0408,"(148, 234, 58, 91)","[0.6388, 0.6, 0.275, 0.275]",True,,,
6595,ZJ006595,train_features/ZJ006595.jpg,S0186,4.0,,,,False,,,
6596,ZJ006596,train_features/ZJ006596.jpg,S0030,1.0,0.901,"(114, 749, 234, 196)","[0.776, 0.2037, 0.2125, 0.4481]",True,[109 744 225 213],0.5119160413742065,animal
6597,ZJ006597,train_features/ZJ006597.jpg,S0077,1.0,0.0267,"(217, 417, 15, 44)","[0.6453, 0.5916, 0.08124, 0.06388]",True,,,
6598,ZJ006598,train_features/ZJ006598.jpg,S0179,4.0,0.136,"(19, 4, 217, 352)","[0, 0.0625, 1.0, 0.9375]",True,,,
6599,ZJ006599,train_features/ZJ006599.jpg,S0096,3.0,0.08,"(128, 58, 227, 224)","[0.08437, 0.3444, 0.3625, 0.6527]",True,,,
6600,ZJ006600,train_features/ZJ006600.jpg,S0169,3.0,0.0309,"(76, 204, 42, 22)","[0.5555, 0.3, 0.08333, 0.2083]",True,,,
6601,ZJ006601,train_features/ZJ006601.jpg,S0008,4.0,0.771,"(232, 4, 106, 123)","[0, 0.6333, 0.2046, 0.3166]",True,[230   0  95 129],0.36153551936149597,bird
6602,ZJ006602,train_features/ZJ006602.jpg,S0117,4.0,0.623,"(288, 308, 136, 60)","[0.3166, 0.5259, 0.07083, 0.2666]",True,,,
6603,ZJ006603,train_features/ZJ006603.jpg,S0149,0.0,0.805,"(252, 270, 45, 51)","[0.4156, 0.6888, 0.09218, 0.1472]",True,[249 266  50  58],0.31781649589538574,animal
6604,ZJ006604,train_features/ZJ006604.jpg,S0036,0.0,0.373,"(292, 347, 25, 47)","[0.5359, 0.8, 0.08593, 0.09166]",True,,,
6605,ZJ006605,train_features/ZJ006605.jpg,S0038,1.0,0.919,"(53, 48, 457, 907)","[0.04583, 0.09514, 0.9531, 0.9029]",True,[ 54  41 459 917],0.3532034754753113,animal
6606,ZJ006606,train_features/ZJ006606.jpg,S0062,2.0,0.91,"(294, 514, 117, 79)","[0.5312, 0.537, 0.09062, 0.2314]",True,[289 512 124  86],0.520218014717102,animal
6607,ZJ006607,train_features/ZJ006607.jpg,S0029,4.0,0.558,"(402, 139, 71, 38)","[0.1406, 0.737, 0.04791, 0.1462]",True,,,
6608,ZJ006608,train_features/ZJ006608.jpg,S0008,4.0,0.932,"(93, 346, 188, 290)","[0.5343, 0.2472, 0.4656, 0.5444]",True,,,
6609,ZJ006609,train_features/ZJ006609.jpg,S0069,3.0,,,,False,,,
6610,ZJ006610,train_features/ZJ006610.jpg,S0123,0.0,,,,False,,,
6611,ZJ006611,train_features/ZJ006611.jpg,S0053,3.0,0.0996,"(256, 397, 14, 53)","[0.4093, 0.4666, 0.06354, 0.04074]",True,,,
6612,ZJ006612,train_features/ZJ006612.jpg,S0088,1.0,0.652,"(203, 341, 37, 56)","[0.5265, 0.5527, 0.1, 0.125]",True,[197 336  46  67],0.3992901146411896,bird
6613,ZJ006613,train_features/ZJ006613.jpg,S0185,0.0,0.0605,"(130, 350, 28, 6)","[0.9611, 0.525, 0.03888, 0.15]",True,,,
6614,ZJ006614,train_features/ZJ006614.jpg,S0060,2.0,0.808,"(314, 343, 92, 124)","[0.3531, 0.574, 0.1375, 0.1851]",True,,,
6615,ZJ006615,train_features/ZJ006615.jpg,S0101,1.0,0.02,"(181, 516, 23, 34)","[0.7999, 0.4916, 0.06562, 0.08611]",True,,,
6616,ZJ006616,train_features/ZJ006616.jpg,S0125,2.0,,,,False,,,
6617,ZJ006617,train_features/ZJ006617.jpg,S0023,2.0,0.037,"(308, 43, 31, 51)","[0.06093, 0.8444, 0.09218, 0.1083]",True,,,
6618,ZJ006618,train_features/ZJ006618.jpg,S0060,2.0,0.561,"(298, 4, 95, 198)","[0, 0.5444, 0.2145, 0.1907]",True,[288   0 107 210],0.3481852412223816,animal
6619,ZJ006619,train_features/ZJ006619.jpg,S0029,4.0,0.231,"(371, 568, 52, 75)","[0.5874, 0.6796, 0.08645, 0.1111]",True,,,
6620,ZJ006620,train_features/ZJ006620.jpg,S0008,4.0,0.911,"(107, 327, 166, 309)","[0.5046, 0.2861, 0.4953, 0.4833]",True,,,
6621,ZJ006621,train_features/ZJ006621.jpg,S0120,2.0,0.772,"(209, 414, 169, 118)","[0.427, 0.3796, 0.1312, 0.3277]",True,[201 407 156 134],0.655566930770874,bird
6622,ZJ006622,train_features/ZJ006622.jpg,S0008,4.0,0.589,"(246, 4, 93, 132)","[0, 0.6722, 0.2187, 0.2805]",True,,,
6623,ZJ006623,train_features/ZJ006623.jpg,S0170,1.0,0.00892,"(135, 140, 29, 18)","[0.3777, 0.5458, 0.07222, 0.1541]",True,,,
6624,ZJ006624,train_features/ZJ006624.jpg,S0156,0.0,0.91,"(352, 803, 164, 153)","[0.8322, 0.6444, 0.1677, 0.3185]",True,[349 806 126 152],0.4231349527835846,animal
6625,ZJ006625,train_features/ZJ006625.jpg,S0008,4.0,0.108,"(248, 35, 92, 96)","[0.04843, 0.6777, 0.1624, 0.2777]",True,,,
6626,ZJ006626,train_features/ZJ006626.jpg,S0138,0.0,0.844,"(106, 4, 84, 199)","[0, 0.2833, 0.3234, 0.2555]",True,[104   0  87 205],0.4408465623855591,animal
6627,ZJ006627,train_features/ZJ006627.jpg,S0089,3.0,0.938,"(302, 173, 38, 222)","[0.264, 0.8277, 0.3593, 0.1277]",True,[298 168  45 229],0.5149511694908142,animal
6628,ZJ006628,train_features/ZJ006628.jpg,S0043,3.0,0.352,"(254, 350, 54, 146)","[0.5406, 0.6944, 0.2406, 0.1722]",True,,,
6629,ZJ006629,train_features/ZJ006629.jpg,S0051,4.0,0.865,"(190, 627, 93, 98)","[0.6489, 0.3444, 0.1104, 0.187]",True,[185 647 101  81],0.6205132603645325,monkey_prosimian
6630,ZJ006630,train_features/ZJ006630.jpg,S0088,1.0,0.403,"(181, 173, 40, 44)","[0.264, 0.4916, 0.08124, 0.1333]",True,,,
6631,ZJ006631,train_features/ZJ006631.jpg,S0136,0.0,0.0309,"(4, 4, 335, 83)","[0, 0, 0.1421, 0.9527]",True,,,
6632,ZJ006632,train_features/ZJ006632.jpg,S0120,2.0,0.368,"(264, 216, 44, 128)","[0.2208, 0.4814, 0.1416, 0.09629]",True,[502   0  36  37],0.3040289282798767,civet_genet
6633,ZJ006633,train_features/ZJ006633.jpg,S0022,0.0,0.789,"(212, 39, 84, 122)","[0.05468, 0.5777, 0.2031, 0.2555]",True,[198  40 101 138],0.34298405051231384,animal
6634,ZJ006634,train_features/ZJ006634.jpg,S0186,4.0,,,,False,,,
6635,ZJ006635,train_features/ZJ006635.jpg,S0179,4.0,0.805,"(125, 121, 97, 63)","[0.3249, 0.5041, 0.1972, 0.4375]",True,[119 116 104  72],0.3824993371963501,leopard
6636,ZJ006636,train_features/ZJ006636.jpg,S0043,3.0,0.768,"(194, 151, 74, 136)","[0.2296, 0.5277, 0.2249, 0.2277]",True,,,
6637,ZJ006637,train_features/ZJ006637.jpg,S0061,1.0,0.0062,"(330, 343, 100, 79)","[0.3531, 0.6037, 0.09062, 0.2]",True,,,
6638,ZJ006638,train_features/ZJ006638.jpg,S0030,1.0,0.0132,"(156, 91, 84, 33)","[0.09062, 0.2814, 0.0427, 0.1703]",True,,,
6639,ZJ006639,train_features/ZJ006639.jpg,S0059,4.0,0.976,"(102, 567, 417, 389)","[0.5864, 0.1814, 0.4135, 0.787]",True,[ 99 564 411 395],0.4918721616268158,leopard
6640,ZJ006640,train_features/ZJ006640.jpg,S0096,3.0,0.555,"(131, 379, 52, 27)","[0.5859, 0.3527, 0.05468, 0.1666]",True,[124 373  61  38],0.40358221530914307,bird
6641,ZJ006641,train_features/ZJ006641.jpg,S0005,4.0,0.645,"(265, 160, 90, 295)","[0.2437, 0.7249, 0.4734, 0.2722]",True,[263 158  95 300],0.33712005615234375,animal
6642,ZJ006642,train_features/ZJ006642.jpg,S0036,0.0,0.688,"(212, 169, 79, 45)","[0.2578, 0.5777, 0.08281, 0.2416]",True,[208 163  86  46],0.4455210566520691,animal
6643,ZJ006643,train_features/ZJ006643.jpg,S0010,2.0,0.943,"(172, 249, 168, 149)","[0.3828, 0.4666, 0.2453, 0.4888]",True,[168 244 174 158],0.7086100578308105,monkey_prosimian
6644,ZJ006644,train_features/ZJ006644.jpg,S0001,0.0,0.381,"(4, 4, 335, 520)","[0, 0, 0.8249, 0.9527]",True,,,
6645,ZJ006645,train_features/ZJ006645.jpg,S0060,2.0,0.705,"(319, 513, 158, 212)","[0.5302, 0.5833, 0.2291, 0.3074]",True,,,
6646,ZJ006646,train_features/ZJ006646.jpg,S0016,1.0,0.956,"(199, 5, 324, 914)","[0.001041, 0.3611, 0.9604, 0.6148]",True,[193 390 334 528],0.48426809906959534,bird
6647,ZJ006647,train_features/ZJ006647.jpg,S0185,0.0,0.00999,"(98, 4, 38, 17)","[0, 0.3916, 0.06944, 0.1916]",True,,,
6648,ZJ006648,train_features/ZJ006648.jpg,S0002,4.0,0.64,"(222, 133, 68, 42)","[0.2015, 0.6055, 0.07812, 0.2111]",True,,,
6649,ZJ006649,train_features/ZJ006649.jpg,S0120,2.0,0.522,"(216, 173, 66, 50)","[0.176, 0.3925, 0.06041, 0.137]",True,,,
6650,ZJ006650,train_features/ZJ006650.jpg,S0141,3.0,0.757,"(221, 182, 54, 61)","[0.2781, 0.6477, 0.1078, 0.185]",True,[217 176  64  71],0.7109972834587097,bird
6651,ZJ006651,train_features/ZJ006651.jpg,S0022,0.0,0.246,"(240, 4, 116, 144)","[0, 0.6555, 0.2374, 0.3444]",True,,,
6652,ZJ006652,train_features/ZJ006652.jpg,S0059,4.0,0.67,"(427, 207, 93, 414)","[0.2114, 0.7833, 0.4395, 0.187]",True,,,
6653,ZJ006653,train_features/ZJ006653.jpg,S0038,1.0,0.174,"(100, 80, 409, 876)","[0.07916, 0.1864, 0.9208, 0.8097]",True,,,
6654,ZJ006654,train_features/ZJ006654.jpg,S0010,2.0,0.85,"(289, 221, 51, 153)","[0.339, 0.7916, 0.2515, 0.1638]",True,[292 218  51 136],0.3135432302951813,animal
6655,ZJ006655,train_features/ZJ006655.jpg,S0022,0.0,0.327,"(242, 4, 113, 144)","[0, 0.6611, 0.2374, 0.3361]",True,,,
6656,ZJ006656,train_features/ZJ006656.jpg,S0069,3.0,0.0374,"(4, 545, 515, 113)","[0.5635, 0, 0.126, 0.9685]",True,,,
6657,ZJ006657,train_features/ZJ006657.jpg,S0120,2.0,0.35,"(221, 180, 58, 39)","[0.1833, 0.4018, 0.04895, 0.1222]",True,,,
6658,ZJ006658,train_features/ZJ006658.jpg,S0008,4.0,0.545,"(250, 5, 89, 132)","[0.001562, 0.6833, 0.2187, 0.2694]",True,[246   0  95 140],0.3597426116466522,animal
6659,ZJ006659,train_features/ZJ006659.jpg,S0159,2.0,0.0547,"(115, 38, 1, 6)","[0.2124, 0.9249, 0.08749, 0.075]",True,,,
6660,ZJ006660,train_features/ZJ006660.jpg,S0009,0.0,0.00843,"(174, 362, 42, 53)","[0.5593, 0.4722, 0.09531, 0.1388]",True,[322   0  37  37],0.3023189902305603,civet_genet
6661,ZJ006661,train_features/ZJ006661.jpg,S0002,4.0,0.779,"(4, 364, 316, 272)","[0.5625, 0, 0.4375, 0.8999]",True,[  0 361 322 277],0.3293076157569885,animal
6662,ZJ006662,train_features/ZJ006662.jpg,S0060,2.0,0.474,"(334, 6, 89, 88)","[0.002083, 0.6111, 0.1, 0.1796]",True,,,
6663,ZJ006663,train_features/ZJ006663.jpg,S0081,1.0,0.351,"(336, 553, 49, 138)","[0.5718, 0.6148, 0.152, 0.1055]",True,,,
6664,ZJ006664,train_features/ZJ006664.jpg,S0008,4.0,0.814,"(229, 4, 107, 128)","[0, 0.6249, 0.2125, 0.3194]",True,[170 211  87  55],0.3193143904209137,bird
6665,ZJ006665,train_features/ZJ006665.jpg,S0060,2.0,0.381,"(402, 5, 118, 288)","[0.001041, 0.737, 0.3083, 0.2333]",True,,,
6666,ZJ006666,train_features/ZJ006666.jpg,S0059,4.0,0.73,"(437, 818, 81, 113)","[0.8479, 0.8018, 0.126, 0.1648]",True,,,
6667,ZJ006667,train_features/ZJ006667.jpg,S0031,2.0,0.0527,"(260, 544, 82, 92)","[0.8437, 0.7111, 0.1562, 0.25]",True,[  0   0 173  95],0.4290778338909149,leopard
6668,ZJ006668,train_features/ZJ006668.jpg,S0060,2.0,0.693,"(330, 369, 96, 194)","[0.3802, 0.6037, 0.2104, 0.1925]",True,,,
6669,ZJ006669,train_features/ZJ006669.jpg,S0060,2.0,0.859,"(244, 166, 129, 133)","[0.1687, 0.4444, 0.1468, 0.2537]",True,[240 165 135 138],0.44523748755455017,animal
6670,ZJ006670,train_features/ZJ006670.jpg,S0023,2.0,0.0311,"(247, 440, 46, 35)","[0.6812, 0.7253, 0.06718, 0.1611]",True,,,
6671,ZJ006671,train_features/ZJ006671.jpg,S0023,2.0,0.0568,"(247, 436, 44, 40)","[0.6749, 0.7253, 0.075, 0.1552]",True,,,
6672,ZJ006672,train_features/ZJ006672.jpg,S0093,1.0,0.705,"(351, 361, 165, 86)","[0.3718, 0.6425, 0.09791, 0.3203]",True,[347 352 157  90],0.36340123414993286,animal
6673,ZJ006673,train_features/ZJ006673.jpg,S0009,0.0,0.0138,"(5, 4, 334, 632)","[0, 0.002777, 1.0, 0.9499]",True,[322   0  37  37],0.4028342068195343,civet_genet
6674,ZJ006674,train_features/ZJ006674.jpg,S0107,1.0,0.956,"(384, 4, 135, 297)","[0, 0.7037, 0.3177, 0.2648]",True,,,
6675,ZJ006675,train_features/ZJ006675.jpg,S0071,1.0,0.459,"(241, 216, 57, 40)","[0.2208, 0.4388, 0.05, 0.1203]",True,[118 555 102  59],0.3235630989074707,animal
6676,ZJ006676,train_features/ZJ006676.jpg,S0186,4.0,0.00713,"(308, 4, 130, 30)","[0, 0.5629, 0.03958, 0.2555]",True,,,
6677,ZJ006677,train_features/ZJ006677.jpg,S0069,3.0,0.871,"(4, 542, 514, 118)","[0.5604, 0, 0.1312, 0.9666]",True,,,
6678,ZJ006678,train_features/ZJ006678.jpg,S0170,1.0,,,,False,,,
6679,ZJ006679,train_features/ZJ006679.jpg,S0060,2.0,0.781,"(233, 355, 128, 197)","[0.3656, 0.424, 0.2135, 0.2518]",True,,,
6680,ZJ006680,train_features/ZJ006680.jpg,S0030,1.0,0.905,"(185, 727, 143, 222)","[0.7531, 0.3351, 0.2395, 0.2796]",True,[178 723 146 231],0.38698649406433105,animal
6681,ZJ006681,train_features/ZJ006681.jpg,S0147,2.0,0.81,"(270, 132, 38, 127)","[0.1999, 0.7388, 0.2109, 0.1277]",True,[267 139  45 123],0.5402036905288696,animal
6682,ZJ006682,train_features/ZJ006682.jpg,S0043,3.0,0.311,"(192, 167, 69, 123)","[0.2546, 0.5222, 0.2046, 0.2138]",True,,,
6683,ZJ006683,train_features/ZJ006683.jpg,S0068,1.0,0.855,"(444, 594, 75, 110)","[0.6145, 0.8148, 0.1229, 0.1537]",True,[439 592  80 115],0.4370277523994446,bird
6684,ZJ006684,train_features/ZJ006684.jpg,S0080,1.0,0.00504,"(99, 4, 17, 17)","[0, 0.7916, 0.1562, 0.2083]",True,,,
