index,id,filepath,site,split,max_detection_conf,category,conf,bbox,bbox_true,bbox_transformed
10196,ZJ010193,train_features/ZJ010193.jpg,S0062,2.0,0.916,animal,0.916,"[0.4687, 0.5777, 0.1104, 0.2537]",True,"(316, 454, 129, 98)"
10197,ZJ010194,train_features/ZJ010194.jpg,S0022,0.0,0.71,animal,0.71,"[0.4875, 0.525, 0.3031, 0.2472]",True,"(193, 316, 81, 186)"
10198,ZJ010195,train_features/ZJ010195.jpg,S0115,3.0,0.758,animal,0.758,"[0.6822, 0.1685, 0.1624, 0.8]",True,"(95, 659, 424, 148)"
10199,ZJ010196,train_features/ZJ010196.jpg,S0049,3.0,0.419,animal,0.419,"[0.7843, 0.8611, 0.2062, 0.09444]",True,"(314, 506, 26, 124)"
10200,ZJ010197,train_features/ZJ010197.jpg,S0009,0.0,0.177,animal,0.177,"[0.05468, 0.8305, 0.6, 0.1222]",True,"(303, 39, 36, 376)"
10201,ZJ010198,train_features/ZJ010198.jpg,S0009,0.0,0.929,animal,0.929,"[0.4093, 0.4179, 0.5906, 0.582]",True,"(144, 266, 187, 370)"
10202,ZJ010199,train_features/ZJ010199.jpg,S0001,0.0,0.434,animal,0.434,"[0.3062, 0, 0.6921, 0.9499]",True,"(4, 200, 334, 435)"
10203,ZJ010200,train_features/ZJ010200.jpg,S0127,3.0,0.157,animal,0.157,"[0.3593, 0.575, 0.09531, 0.2611]",True,"(211, 234, 86, 53)"
10204,ZJ010201,train_features/ZJ010201.jpg,S0036,0.0,0.754,animal,0.754,"[0.6015, 0.5333, 0.08124, 0.1749]",True,"(196, 389, 55, 44)"
10205,ZJ010202,train_features/ZJ010202.jpg,S0060,2.0,0.828,animal,0.828,"[0, 0.7185, 0.302, 0.25]",True,"(392, 4, 127, 282)"
10206,ZJ010203,train_features/ZJ010203.jpg,S0029,4.0,0.662,animal,0.662,"[0.4322, 0.7037, 0.1375, 0.09814]",True,"(384, 419, 45, 124)"
10207,ZJ010204,train_features/ZJ010204.jpg,S0054,2.0,0.951,animal,0.951,"[0.4104, 0.6907, 0.25, 0.2777]",True,"(377, 398, 142, 232)"
10208,ZJ010205,train_features/ZJ010205.jpg,S0060,2.0,0.831,animal,0.831,"[0, 0.724, 0.25, 0.2444]",True,"(395, 4, 124, 232)"
10209,ZJ010206,train_features/ZJ010206.jpg,S0031,2.0,0.0526,animal,0.0526,"[0.0125, 0.6777, 0.2093, 0.1722]",True,"(248, 12, 54, 126)"
10210,ZJ010207,train_features/ZJ010207.jpg,S0133,0.0,0.26,animal,0.26,"[0.1218, 0.6916, 0.4375, 0.3083]",True,"(253, 82, 103, 272)"
10211,ZJ010208,train_features/ZJ010208.jpg,S0060,2.0,0.66,animal,0.66,"[0.7083, 0.5555, 0.2156, 0.1222]",True,"(304, 684, 58, 199)"
10212,ZJ010209,train_features/ZJ010209.jpg,S0069,3.0,0.774,animal,0.774,"[0.3489, 0.8518, 0.09062, 0.1166]",True,"(464, 339, 55, 79)"
10213,ZJ010210,train_features/ZJ010210.jpg,S0085,4.0,0.551,animal,0.551,"[0.4609, 0.5222, 0.1968, 0.2555]",True,"(192, 299, 84, 118)"
10214,ZJ010211,train_features/ZJ010211.jpg,S0009,0.0,0.0963,animal,0.0963,"[0, 0.01388, 0.9671, 0.9388]",True,"(9, 4, 330, 611)"
10215,ZJ010212,train_features/ZJ010212.jpg,S0022,0.0,0.461,animal,0.461,"[0, 0.6611, 0.239, 0.3388]",True,"(242, 4, 114, 145)"
10216,ZJ010213,train_features/ZJ010213.jpg,S0029,4.0,0.711,animal,0.711,"[0.3624, 0.6999, 0.1635, 0.1648]",True,"(382, 352, 81, 149)"
10217,ZJ010214,train_features/ZJ010214.jpg,S0169,3.0,,,,,False,
10218,ZJ010215,train_features/ZJ010215.jpg,S0069,3.0,0.0472,animal,0.0472,"[0.7406, 0.7888, 0.1145, 0.1129]",True,"(430, 715, 53, 102)"
10219,ZJ010216,train_features/ZJ010216.jpg,S0186,4.0,0.941,animal,0.941,"[0.476, 0.5351, 0.5156, 0.4333]",True,"(293, 461, 226, 487)"
10220,ZJ010217,train_features/ZJ010217.jpg,S0051,4.0,0.00638,animal,0.00638,"[0, 0.4722, 0.01562, 0.1314]",True,"(259, 4, 63, 7)"
10221,ZJ010218,train_features/ZJ010218.jpg,S0147,2.0,0.649,animal,0.649,"[0.2187, 0.7666, 0.1718, 0.1083]",True,"(280, 144, 31, 102)"
10222,ZJ010219,train_features/ZJ010219.jpg,S0170,1.0,0.603,animal,0.603,"[0, 0.3416, 1.0, 0.6541]",True,"(86, 4, 149, 352)"
10223,ZJ010220,train_features/ZJ010220.jpg,S0060,2.0,0.937,animal,0.937,"[0, 0.6925, 0.2104, 0.2555]",True,"(378, 4, 130, 194)"
10224,ZJ010221,train_features/ZJ010221.jpg,S0083,2.0,0.887,animal,0.887,"[0.5166, 0.6851, 0.2687, 0.2685]",True,"(374, 500, 137, 250)"
10225,ZJ010222,train_features/ZJ010222.jpg,S0120,2.0,0.846,animal,0.846,"[0, 0.5925, 0.09166, 0.2962]",True,"(324, 4, 152, 80)"
10226,ZJ010223,train_features/ZJ010223.jpg,S0083,2.0,0.471,animal,0.471,"[0.001041, 0.001851, 0.2854, 0.9666]",True,"(5, 5, 514, 266)"
10227,ZJ010224,train_features/ZJ010224.jpg,S0184,0.0,0.824,animal,0.824,"[0.4031, 0.7703, 0.09375, 0.1981]",True,"(420, 391, 99, 82)"
10228,ZJ010225,train_features/ZJ010225.jpg,S0060,2.0,0.665,animal,0.665,"[0.5802, 0.5444, 0.07291, 0.1296]",True,"(298, 561, 62, 62)"
10229,ZJ010226,train_features/ZJ010226.jpg,S0023,2.0,0.00758,vehicle,0.00758,"[0, 0.8119, 0.06093, 0.188]",True,"(276, 4, 55, 31)"
10230,ZJ010227,train_features/ZJ010227.jpg,S0060,2.0,0.575,animal,0.575,"[0.8968, 0.4444, 0.1031, 0.09629]",True,"(244, 865, 44, 91)"
10231,ZJ010228,train_features/ZJ010228.jpg,S0070,1.0,0.281,animal,0.281,"[0.3437, 0.8629, 0.275, 0.1055]",True,"(470, 334, 49, 256)"
10232,ZJ010229,train_features/ZJ010229.jpg,S0183,0.0,,,,,False,
10233,ZJ010230,train_features/ZJ010230.jpg,S0029,4.0,0.0329,animal,0.0329,"[0.005208, 0.7796, 0.1166, 0.07037]",True,"(425, 9, 30, 104)"
10234,ZJ010231,train_features/ZJ010231.jpg,S0022,0.0,0.508,animal,0.508,"[0, 0.6638, 0.2374, 0.3361]",True,"(243, 4, 113, 144)"
10235,ZJ010232,train_features/ZJ010232.jpg,S0172,0.0,,,,,False,
10236,ZJ010233,train_features/ZJ010233.jpg,S0038,1.0,0.0257,animal,0.0257,"[0.8104, 0.003883, 0.1895, 0.9922]",True,"(6, 782, 503, 174)"
10237,ZJ010234,train_features/ZJ010234.jpg,S0060,2.0,0.814,animal,0.814,"[0.2072, 0.637, 0.2104, 0.2425]",True,"(348, 203, 123, 194)"
10238,ZJ010235,train_features/ZJ010235.jpg,S0016,1.0,0.69,animal,0.69,"[0.3062, 0.424, 0.1052, 0.5425]",True,"(233, 298, 285, 93)"
10239,ZJ010236,train_features/ZJ010236.jpg,S0136,0.0,0.786,animal,0.786,"[0.4937, 0.6055, 0.2171, 0.2833]",True,"(222, 320, 94, 131)"
10240,ZJ010237,train_features/ZJ010237.jpg,S0060,2.0,0.172,animal,0.172,"[0.602, 0.8981, 0.2854, 0.07037]",True,"(489, 582, 30, 266)"
10241,ZJ010238,train_features/ZJ010238.jpg,S0060,2.0,,,,,False,
10242,ZJ010239,train_features/ZJ010239.jpg,S0059,4.0,0.294,animal,0.294,"[0.4208, 0.6574, 0.101, 0.07777]",True,"(359, 408, 34, 89)"
10243,ZJ010240,train_features/ZJ010240.jpg,S0141,3.0,0.585,animal,0.585,"[0.2468, 0.6477, 0.07343, 0.1402]",True,"(221, 162, 39, 39)"
10244,ZJ010241,train_features/ZJ010241.jpg,S0088,1.0,0.758,animal,0.758,"[0.3031, 0.5701, 0.05468, 0.1791]",True,"(195, 198, 52, 27)"
10245,ZJ010242,train_features/ZJ010242.jpg,S0180,4.0,0.00781,animal,0.00781,"[0.9388, 0.4749, 0.06111, 0.1375]",True,"(118, 342, 25, 14)"
10246,ZJ010243,train_features/ZJ010243.jpg,S0188,3.0,0.0442,vehicle,0.0442,"[0.01388, 0, 0.9861, 0.4958]",True,"(4, 9, 111, 347)"
10247,ZJ010244,train_features/ZJ010244.jpg,S0031,2.0,0.59,animal,0.59,"[0.04374, 0.6777, 0.1843, 0.1583]",True,"(248, 32, 49, 110)"
10248,ZJ010245,train_features/ZJ010245.jpg,S0005,4.0,0.799,animal,0.799,"[0.006249, 0.6722, 0.1, 0.2]",True,"(246, 8, 64, 56)"
10249,ZJ010246,train_features/ZJ010246.jpg,S0129,1.0,0.791,animal,0.791,"[0.001562, 0.55, 0.5234, 0.4027]",True,"(202, 5, 137, 327)"
10250,ZJ010247,train_features/ZJ010247.jpg,S0023,2.0,0.776,animal,0.776,"[0.3703, 0.4447, 0.1093, 0.2238]",True,"(153, 241, 67, 62)"
10251,ZJ010248,train_features/ZJ010248.jpg,S0036,0.0,0.909,animal,0.909,"[0.5453, 0.5249, 0.05624, 0.2083]",True,"(193, 353, 67, 28)"
10252,ZJ010249,train_features/ZJ010249.jpg,S0036,0.0,,,,,False,
10253,ZJ010250,train_features/ZJ010250.jpg,S0141,3.0,0.0812,animal,0.0812,"[0.3187, 0.8638, 0.08906, 0.09166]",True,"(315, 208, 25, 49)"
10254,ZJ010251,train_features/ZJ010251.jpg,S0009,0.0,0.022,animal,0.022,"[0.6781, 0.2833, 0.3218, 0.6527]",True,"(106, 438, 227, 198)"
10255,ZJ010252,train_features/ZJ010252.jpg,S0009,0.0,0.00542,animal,0.00542,"[0.6828, 0.6027, 0.04374, 0.1361]",True,"(221, 441, 41, 20)"
10256,ZJ010253,train_features/ZJ010253.jpg,S0030,1.0,0.966,animal,0.966,"[0.04791, 0.2407, 0.9416, 0.7296]",True,"(134, 50, 386, 896)"
10257,ZJ010254,train_features/ZJ010254.jpg,S0184,0.0,0.242,animal,0.242,"[0.5708, 0.7037, 0.0552, 0.0537]",True,"(384, 552, 21, 45)"
10258,ZJ010255,train_features/ZJ010255.jpg,S0136,0.0,0.653,animal,0.653,"[0.814, 0.6361, 0.1859, 0.3194]",True,"(233, 525, 107, 111)"
10259,ZJ010256,train_features/ZJ010256.jpg,S0060,2.0,0.849,animal,0.849,"[0.1385, 0.524, 0.1062, 0.374]",True,"(287, 137, 194, 94)"
10260,ZJ010257,train_features/ZJ010257.jpg,S0002,4.0,0.74,animal,0.74,"[0.2187, 0.6972, 0.05468, 0.04722]",True,"(255, 144, 9, 27)"
10261,ZJ010258,train_features/ZJ010258.jpg,S0141,3.0,0.776,animal,0.776,"[0.3984, 0.4895, 0.1109, 0.1582]",True,"(168, 259, 45, 63)"
10262,ZJ010259,train_features/ZJ010259.jpg,S0083,2.0,0.872,animal,0.872,"[0, 0.1555, 0.1614, 0.8129]",True,"(88, 4, 431, 147)"
10263,ZJ010260,train_features/ZJ010260.jpg,S0136,0.0,0.726,animal,0.726,"[0.4937, 0.6305, 0.2156, 0.25]",True,"(231, 320, 82, 130)"
10264,ZJ010261,train_features/ZJ010261.jpg,S0014,4.0,0.899,animal,0.899,"[0.2671, 0.4638, 0.1968, 0.2361]",True,"(171, 175, 77, 118)"
10265,ZJ010262,train_features/ZJ010262.jpg,S0123,0.0,0.546,animal,0.546,"[0.5609, 0.5999, 0.1937, 0.1277]",True,"(220, 363, 38, 116)"
10266,ZJ010263,train_features/ZJ010263.jpg,S0042,3.0,,,,,False,
10267,ZJ010264,train_features/ZJ010264.jpg,S0160,0.0,0.952,animal,0.952,"[0.1812, 0.7402, 0.1343, 0.2597]",True,"(252, 120, 79, 78)"
10268,ZJ010265,train_features/ZJ010265.jpg,S0083,2.0,0.663,animal,0.663,"[0.6572, 0.2018, 0.3427, 0.7666]",True,"(113, 635, 406, 321)"
10269,ZJ010266,train_features/ZJ010266.jpg,S0141,3.0,0.787,animal,0.787,"[0.4312, 0.6611, 0.1156, 0.1805]",True,"(242, 280, 57, 66)"
10270,ZJ010267,train_features/ZJ010267.jpg,S0031,2.0,0.239,person,0.239,"[0, 0.002777, 0.164, 0.9972]",True,"(5, 4, 351, 97)"
10271,ZJ010268,train_features/ZJ010268.jpg,S0053,3.0,0.853,animal,0.853,"[0.9031, 0.4185, 0.09687, 0.2851]",True,"(230, 871, 146, 85)"
10272,ZJ010269,train_features/ZJ010269.jpg,S0038,1.0,0.553,animal,0.553,"[0.001041, 0, 0.9979, 0.998]",True,"(4, 5, 506, 950)"
10273,ZJ010270,train_features/ZJ010270.jpg,S0134,1.0,0.163,animal,0.163,"[0.06666, 0.6814, 0.05624, 0.07037]",True,"(372, 68, 30, 46)"
10274,ZJ010271,train_features/ZJ010271.jpg,S0027,3.0,0.86,animal,0.86,"[0.8671, 0.7527, 0.1328, 0.2472]",True,"(275, 559, 81, 77)"
10275,ZJ010272,train_features/ZJ010272.jpg,S0150,3.0,0.706,animal,0.706,"[0.7343, 0.4944, 0.2656, 0.3583]",True,"(182, 474, 121, 162)"
10276,ZJ010273,train_features/ZJ010273.jpg,S0070,1.0,0.303,animal,0.303,"[0.7395, 0.7092, 0.2604, 0.2148]",True,"(387, 714, 108, 242)"
10277,ZJ010274,train_features/ZJ010274.jpg,S0021,2.0,0.796,animal,0.796,"[0.6531, 0.4805, 0.1296, 0.1861]",True,"(177, 422, 59, 75)"
10278,ZJ010275,train_features/ZJ010275.jpg,S0038,1.0,0.694,animal,0.694,"[0.7666, 0.6058, 0.2333, 0.3922]",True,"(316, 740, 194, 216)"
10279,ZJ010276,train_features/ZJ010276.jpg,S0074,0.0,0.197,animal,0.197,"[0.2203, 0.8861, 0.2156, 0.06944]",True,"(323, 145, 17, 130)"
10280,ZJ010277,train_features/ZJ010277.jpg,S0164,4.0,0.895,animal,0.895,"[0.07777, 0.6583, 0.3027, 0.3375]",True,"(162, 32, 73, 101)"
10281,ZJ010278,train_features/ZJ010278.jpg,S0120,2.0,0.313,animal,0.313,"[0.375, 0.1796, 0.1041, 0.4333]",True,"(101, 364, 226, 92)"
10282,ZJ010279,train_features/ZJ010279.jpg,S0008,4.0,0.913,animal,0.913,"[0, 0.45, 1.0, 0.5027]",True,"(166, 4, 173, 632)"
10283,ZJ010280,train_features/ZJ010280.jpg,S0060,2.0,0.941,animal,0.941,"[0, 0.6166, 0.3739, 0.3499]",True,"(337, 4, 181, 351)"
10284,ZJ010281,train_features/ZJ010281.jpg,S0136,0.0,0.282,animal,0.282,"[0.7234, 0.8472, 0.239, 0.1055]",True,"(309, 467, 30, 145)"
10285,ZJ010282,train_features/ZJ010282.jpg,S0088,1.0,0.0122,animal,0.0122,"[0.8453, 0.4444, 0.1546, 0.2222]",True,"(164, 545, 72, 91)"
10286,ZJ010283,train_features/ZJ010283.jpg,S0009,0.0,0.886,animal,0.886,"[0.8781, 0.7833, 0.1218, 0.1722]",True,"(286, 566, 54, 70)"
10287,ZJ010284,train_features/ZJ010284.jpg,S0185,0.0,0.854,animal,0.854,"[0, 0.07777, 0.9984, 0.9222]",True,"(32, 4, 324, 631)"
10288,ZJ010285,train_features/ZJ010285.jpg,S0141,3.0,0.706,animal,0.706,"[0.3218, 0.6611, 0.1156, 0.1361]",True,"(242, 210, 41, 66)"
10289,ZJ010286,train_features/ZJ010286.jpg,S0002,4.0,0.454,animal,0.454,"[0.539, 0.3833, 0.05468, 0.2666]",True,"(142, 349, 88, 27)"
10290,ZJ010287,train_features/ZJ010287.jpg,S0077,1.0,0.267,animal,0.267,"[0.8124, 0.2944, 0.07968, 0.3527]",True,"(110, 524, 119, 43)"
10291,ZJ010288,train_features/ZJ010288.jpg,S0045,4.0,0.0291,animal,0.0291,"[0, 0.6027, 0.2, 0.2777]",True,"(221, 4, 92, 120)"
10292,ZJ010289,train_features/ZJ010289.jpg,S0159,2.0,0.584,animal,0.584,"[0, 0.6499, 0.4749, 0.3499]",True,"(82, 4, 34, 68)"
10293,ZJ010290,train_features/ZJ010290.jpg,S0049,3.0,0.931,animal,0.931,"[0.6453, 0.4861, 0.3281, 0.3361]",True,"(179, 417, 113, 202)"
10294,ZJ010291,train_features/ZJ010291.jpg,S0009,0.0,0.945,animal,0.945,"[0.0625, 0.7222, 0.5421, 0.2305]",True,"(264, 44, 75, 339)"
10295,ZJ010292,train_features/ZJ010292.jpg,S0170,1.0,,,,,False,
10296,ZJ010293,train_features/ZJ010293.jpg,S0051,4.0,0.294,animal,0.294,"[0.7687, 0.4351, 0.09375, 0.07592]",True,"(239, 742, 33, 82)"
10297,ZJ010294,train_features/ZJ010294.jpg,S0038,1.0,0.209,person,0.209,"[0, 0.3648, 0.1541, 0.6055]",True,"(201, 4, 319, 140)"
10298,ZJ010295,train_features/ZJ010295.jpg,S0060,2.0,0.783,animal,0.783,"[0.001041, 0.387, 0.2218, 0.3074]",True,"(213, 5, 158, 205)"
10299,ZJ010296,train_features/ZJ010296.jpg,S0174,1.0,,,,,False,
10300,ZJ010297,train_features/ZJ010297.jpg,S0050,1.0,0.0111,animal,0.0111,"[0.826, 0.8851, 0.1739, 0.08333]",True,"(482, 797, 37, 159)"
10301,ZJ010298,train_features/ZJ010298.jpg,S0085,4.0,0.0301,animal,0.0301,"[0.007812, 0.3888, 0.06562, 0.1416]",True,"(144, 9, 43, 34)"
10302,ZJ010299,train_features/ZJ010299.jpg,S0062,2.0,0.608,animal,0.608,"[0.2062, 0.6592, 0.1135, 0.1055]",True,"(360, 202, 49, 101)"
10303,ZJ010300,train_features/ZJ010300.jpg,S0063,1.0,0.902,animal,0.902,"[0.676, 0.7129, 0.1291, 0.1666]",True,"(389, 653, 82, 116)"
10304,ZJ010301,train_features/ZJ010301.jpg,S0009,0.0,0.881,animal,0.881,"[0, 0.6944, 0.275, 0.2583]",True,"(254, 4, 85, 168)"
10305,ZJ010302,train_features/ZJ010302.jpg,S0022,0.0,0.631,animal,0.631,"[0.4656, 0.5277, 0.2703, 0.2388]",True,"(194, 302, 78, 165)"
10306,ZJ010303,train_features/ZJ010303.jpg,S0063,1.0,0.895,animal,0.895,"[0.04791, 0.5833, 0.07187, 0.2314]",True,"(319, 50, 117, 61)"
10307,ZJ010304,train_features/ZJ010304.jpg,S0051,4.0,0.00504,animal,0.00504,"[0, 0.4462, 0.05624, 0.1796]",True,"(245, 4, 89, 46)"
10308,ZJ010305,train_features/ZJ010305.jpg,S0170,1.0,0.0338,animal,0.0338,"[0, 0.4541, 0.1472, 0.3583]",True,"(113, 4, 78, 45)"
10309,ZJ010306,train_features/ZJ010306.jpg,S0063,1.0,0.876,animal,0.876,"[0.075, 0.474, 0.1812, 0.2833]",True,"(260, 76, 145, 166)"
10310,ZJ010307,train_features/ZJ010307.jpg,S0008,4.0,0.359,animal,0.359,"[0, 0, 0.6484, 0.9527]",True,"(4, 4, 335, 407)"
10311,ZJ010308,train_features/ZJ010308.jpg,S0020,4.0,0.895,animal,0.895,"[0.4666, 0.5481, 0.2343, 0.2055]",True,"(300, 452, 103, 217)"
10312,ZJ010309,train_features/ZJ010309.jpg,S0095,2.0,0.939,animal,0.939,"[0.03541, 0.4518, 0.1822, 0.4685]",True,"(248, 38, 245, 167)"
10313,ZJ010310,train_features/ZJ010310.jpg,S0179,4.0,0.161,animal,0.161,"[0, 0.7083, 0.05277, 0.2874]",True,"(174, 4, 61, 11)"
10314,ZJ010311,train_features/ZJ010311.jpg,S0020,4.0,0.00944,animal,0.00944,"[0, 0.85, 0.1697, 0.1185]",True,"(463, 4, 56, 155)"
10315,ZJ010312,train_features/ZJ010312.jpg,S0060,2.0,0.537,animal,0.537,"[0.5145, 0.6259, 0.1489, 0.2351]",True,"(342, 498, 119, 135)"
10316,ZJ010313,train_features/ZJ010313.jpg,S0122,0.0,0.0119,animal,0.0119,"[0.7859, 0.5638, 0.05468, 0.3888]",True,"(207, 507, 132, 27)"
10317,ZJ010314,train_features/ZJ010314.jpg,S0061,1.0,0.00541,animal,0.00541,"[0.9427, 0.3925, 0.05729, 0.1444]",True,"(216, 909, 70, 47)"
10318,ZJ010315,train_features/ZJ010315.jpg,S0043,3.0,0.152,animal,0.152,"[0.664, 0, 0.3359, 0.9527]",True,"(4, 429, 335, 207)"
10319,ZJ010316,train_features/ZJ010316.jpg,S0180,4.0,0.828,animal,0.828,"[0.4194, 0.4874, 0.2638, 0.2708]",True,"(121, 155, 57, 87)"
10320,ZJ010317,train_features/ZJ010317.jpg,S0080,1.0,0.02,animal,0.02,"[0.6, 0.5083, 0.4, 0.425]",True,"(65, 100, 43, 56)"
10321,ZJ010318,train_features/ZJ010318.jpg,S0196,2.0,0.22,animal,0.22,"[0.6444, 0.3, 0.08888, 0.3166]",True,"(76, 236, 68, 24)"
10322,ZJ010319,train_features/ZJ010319.jpg,S0062,2.0,0.958,animal,0.958,"[0.5854, 0.3833, 0.1968, 0.5851]",True,"(211, 566, 308, 181)"
10323,ZJ010320,train_features/ZJ010320.jpg,S0160,0.0,0.598,animal,0.598,"[0, 0.4222, 0.4749, 0.5361]",True,"(156, 4, 185, 296)"
10324,ZJ010321,train_features/ZJ010321.jpg,S0131,0.0,,,,,False,
10325,ZJ010322,train_features/ZJ010322.jpg,S0123,0.0,0.016,animal,0.016,"[0, 0.6222, 0.2218, 0.3277]",True,"(228, 4, 110, 134)"
10326,ZJ010323,train_features/ZJ010323.jpg,S0008,4.0,0.385,animal,0.385,"[0, 0.6805, 0.2218, 0.2722]",True,"(249, 4, 90, 134)"
10327,ZJ010324,train_features/ZJ010324.jpg,S0038,1.0,0.00907,person,0.00907,"[0.8447, 0.03333, 0.1552, 0.9333]",True,"(22, 815, 496, 141)"
10328,ZJ010325,train_features/ZJ010325.jpg,S0004,2.0,0.678,animal,0.678,"[0.8625, 0.8194, 0.0625, 0.08611]",True,"(299, 556, 23, 32)"
10329,ZJ010326,train_features/ZJ010326.jpg,S0164,4.0,0.0472,animal,0.0472,"[0.9361, 0.625, 0.06388, 0.3333]",True,"(154, 341, 72, 15)"
10330,ZJ010327,train_features/ZJ010327.jpg,S0060,2.0,0.594,animal,0.594,"[0.3812, 0.6018, 0.1145, 0.2]",True,"(329, 370, 100, 102)"
10331,ZJ010328,train_features/ZJ010328.jpg,S0002,4.0,0.561,animal,0.561,"[0.5671, 0, 0.4328, 0.9361]",True,"(4, 367, 329, 269)"
10332,ZJ010329,train_features/ZJ010329.jpg,S0060,2.0,0.65,animal,0.65,"[0.8479, 0.5333, 0.1458, 0.1592]",True,"(292, 818, 78, 132)"
10333,ZJ010330,train_features/ZJ010330.jpg,S0127,3.0,0.851,animal,0.851,"[0, 0.6166, 0.1968, 0.3083]",True,"(226, 4, 103, 118)"
10334,ZJ010331,train_features/ZJ010331.jpg,S0001,0.0,0.00513,animal,0.00513,"[0, 0.002777, 1.0, 0.9499]",True,"(5, 4, 334, 632)"
10335,ZJ010332,train_features/ZJ010332.jpg,S0101,1.0,0.424,animal,0.424,"[0.4812, 0.5416, 0.1265, 0.3388]",True,"(199, 312, 114, 73)"
10336,ZJ010333,train_features/ZJ010333.jpg,S0059,4.0,0.868,animal,0.868,"[0.102, 0.6722, 0.3937, 0.2962]",True,"(367, 102, 152, 370)"
10337,ZJ010334,train_features/ZJ010334.jpg,S0176,1.0,0.0223,animal,0.0223,"[0.3583, 0.4208, 0.5111, 0.3625]",True,"(105, 133, 79, 176)"
10338,ZJ010335,train_features/ZJ010335.jpg,S0049,3.0,,,,,False,
10339,ZJ010336,train_features/ZJ010336.jpg,S0003,2.0,,,,,False,
10340,ZJ010337,train_features/ZJ010337.jpg,S0083,2.0,0.403,animal,0.403,"[0.001041, 0, 0.9958, 0.9666]",True,"(4, 5, 514, 948)"
10341,ZJ010338,train_features/ZJ010338.jpg,S0101,1.0,0.427,animal,0.427,"[0.3531, 0.9083, 0.1562, 0.04722]",True,"(331, 230, 9, 92)"
10342,ZJ010339,train_features/ZJ010339.jpg,S0060,2.0,0.322,animal,0.322,"[0.3906, 0.587, 0.1916, 0.1759]",True,"(321, 379, 87, 176)"
10343,ZJ010340,train_features/ZJ010340.jpg,S0089,3.0,0.807,animal,0.807,"[0.4374, 0.6694, 0.3218, 0.2833]",True,"(245, 284, 94, 198)"
10344,ZJ010341,train_features/ZJ010341.jpg,S0159,2.0,0.0442,vehicle,0.0442,"[0.8249, 0.9333, 0.06875, 0.06666]",True,"(116, 136, 0, 3)"
10345,ZJ010342,train_features/ZJ010342.jpg,S0008,4.0,0.582,animal,0.582,"[0, 0.6805, 0.2187, 0.2722]",True,"(249, 4, 90, 132)"
10346,ZJ010343,train_features/ZJ010343.jpg,S0043,3.0,0.84,animal,0.84,"[0.8812, 0.2999, 0.1187, 0.6555]",True,"(112, 568, 228, 68)"
10347,ZJ010344,train_features/ZJ010344.jpg,S0141,3.0,0.773,animal,0.773,"[0, 0.8805, 0.1734, 0.1194]",True,"(299, 4, 32, 103)"
10348,ZJ010345,train_features/ZJ010345.jpg,S0022,0.0,0.0248,animal,0.0248,"[0, 0.6638, 0.05312, 0.1444]",True,"(243, 4, 44, 26)"
10349,ZJ010346,train_features/ZJ010346.jpg,S0186,4.0,0.631,animal,0.631,"[0, 0.7444, 0.2947, 0.2259]",True,"(406, 4, 114, 275)"
10350,ZJ010347,train_features/ZJ010347.jpg,S0020,4.0,,,,,False,
10351,ZJ010348,train_features/ZJ010348.jpg,S0026,0.0,0.719,person,0.719,"[0, 0.4722, 0.3171, 0.5277]",True,"(174, 4, 182, 195)"
10352,ZJ010349,train_features/ZJ010349.jpg,S0164,4.0,0.366,animal,0.366,"[0, 0.4583, 0.03611, 0.3208]",True,"(114, 4, 69, 5)"
10353,ZJ010350,train_features/ZJ010350.jpg,S0185,0.0,0.0199,animal,0.0199,"[0, 0.6333, 0.03611, 0.2874]",True,"(156, 4, 61, 5)"
10354,ZJ010351,train_features/ZJ010351.jpg,S0036,0.0,0.899,animal,0.899,"[0.3562, 0.4861, 0.2484, 0.3194]",True,"(179, 232, 107, 151)"
10355,ZJ010352,train_features/ZJ010352.jpg,S0101,1.0,,,,,False,
10356,ZJ010353,train_features/ZJ010353.jpg,S0009,0.0,0.88,animal,0.88,"[0.2562, 0.6119, 0.6562, 0.388]",True,"(209, 168, 122, 412)"
10357,ZJ010354,train_features/ZJ010354.jpg,S0030,1.0,0.574,animal,0.574,"[0.4645, 0.5148, 0.1229, 0.1222]",True,"(282, 450, 58, 110)"
10358,ZJ010355,train_features/ZJ010355.jpg,S0045,4.0,0.205,animal,0.205,"[0.7656, 0.8444, 0.2343, 0.1083]",True,"(308, 494, 31, 142)"
10359,ZJ010356,train_features/ZJ010356.jpg,S0122,0.0,,,,,False,
10360,ZJ010357,train_features/ZJ010357.jpg,S0023,2.0,0.00543,vehicle,0.00543,"[0, 0.8238, 0.05937, 0.1761]",True,"(280, 4, 51, 30)"
10361,ZJ010358,train_features/ZJ010358.jpg,S0036,0.0,0.961,animal,0.961,"[0, 0.1611, 1.0, 0.7916]",True,"(62, 4, 277, 632)"
10362,ZJ010359,train_features/ZJ010359.jpg,S0170,1.0,0.142,animal,0.142,"[0.6277, 0.5541, 0.3361, 0.2916]",True,"(137, 230, 62, 113)"
10363,ZJ010360,train_features/ZJ010360.jpg,S0023,2.0,0.584,animal,0.584,"[0.7218, 0.6611, 0.2234, 0.2111]",True,"(242, 466, 68, 135)"
10364,ZJ010361,train_features/ZJ010361.jpg,S0125,2.0,,,,,False,
10365,ZJ010362,train_features/ZJ010362.jpg,S0141,3.0,0.889,animal,0.889,"[0.2874, 0.55, 0.1609, 0.2138]",True,"(202, 188, 69, 95)"
