image_name,file,max_detection_conf,category,conf,bbox,bbox_normalized,bbox_true,bbox_im_size_224
ZJ006172,ZJ006172.jpg,0.921,animal,0.921,"(177, 227, 114, 140)","[0.3484, 0.4805, 0.2312, 0.3388]",True,"(112, 82, 68, 44)"
ZJ006173,ZJ006173.jpg,0.946,animal,0.946,"(220, 411, 119, 225)","[0.6359, 0.5999, 0.364, 0.3527]",True,"(138, 146, 71, 74)"
ZJ006174,ZJ006174.jpg,0.0357,person,0.0357,"(180, 4, 147, 16)","[0, 0.4888, 0.0375, 0.4305]",True,"(113, 4, 88, 0)"
ZJ006175,ZJ006175.jpg,0.753,animal,0.753,"(336, 522, 132, 100)","[0.5395, 0.6148, 0.1124, 0.2592]",True,"(142, 125, 50, 17)"
ZJ006176,ZJ006176.jpg,0.614,animal,0.614,"(34, 159, 79, 54)","[0.2421, 0.08333, 0.09687, 0.2416]",True,"(23, 58, 46, 14)"
ZJ006177,ZJ006177.jpg,0.674,animal,0.674,"(127, 379, 56, 32)","[0.5859, 0.3416, 0.0625, 0.1777]",True,"(81, 135, 32, 6)"
ZJ006178,ZJ006178.jpg,0.0151,animal,0.0151,"(4, 6, 203, 347)","[0.005555, 0, 0.9861, 0.8791]",True,"(4, 5, 189, 213)"
ZJ006179,ZJ006179.jpg,0.907,animal,0.907,"(182, 435, 115, 152)","[0.6734, 0.4944, 0.25, 0.3416]",True,"(115, 155, 69, 48)"
ZJ006180,ZJ006180.jpg,0.97,animal,0.97,"(113, 4, 243, 288)","[0, 0.3027, 0.4625, 0.6972]",True,"(72, 4, 148, 96)"
ZJ006181,ZJ006181.jpg,0.822,animal,0.822,"(382, 326, 128, 629)","[0.3354, 0.7339, 0.6635, 0.264]",True,"(168, 79, 51, 141)"
ZJ006182,ZJ006182.jpg,0.0173,animal,0.0173,"(207, 4, 88, 16)","[0, 0.5638, 0.0375, 0.2666]",True,"(130, 4, 52, 0)"
ZJ006183,ZJ006183.jpg,0.0237,animal,0.0237,"(263, 6, 74, 81)","[0.003125, 0.7194, 0.139, 0.2277]",True,"(165, 5, 43, 23)"
ZJ006184,ZJ006184.jpg,0.121,animal,0.121,"(266, 4, 85, 134)","[0, 0.7277, 0.2218, 0.2583]",True,"(167, 4, 50, 42)"
ZJ006185,ZJ006185.jpg,0.314,animal,0.314,"(236, 226, 103, 410)","[0.3468, 0.6444, 0.6531, 0.3083]",True,"(148, 82, 61, 138)"
ZJ006186,ZJ006186.jpg,0.0167,animal,0.0167,"(336, 290, 174, 171)","[0.2979, 0.6148, 0.1864, 0.337]",True,"(142, 71, 67, 34)"
ZJ006187,ZJ006187.jpg,0.767,animal,0.767,"(4, 530, 327, 106)","[0.8218, 0, 0.1781, 1.0]",True,"(4, 188, 216, 32)"
ZJ006188,ZJ006188.jpg,0.232,animal,0.232,"(242, 521, 94, 178)","[0.5385, 0.4407, 0.1937, 0.1888]",True,"(103, 125, 34, 35)"
ZJ006189,ZJ006189.jpg,0.0609,animal,0.0609,"(215, 112, 68, 123)","[0.1687, 0.5861, 0.2046, 0.2111]",True,"(135, 42, 39, 38)"
ZJ006190,ZJ006190.jpg,0.107,animal,0.107,"(4, 331, 335, 200)","[0.5109, 0, 0.3249, 0.9527]",True,"(4, 118, 205, 65)"
ZJ006191,ZJ006191.jpg,0.901,animal,0.901,"(91, 155, 178, 184)","[0.2359, 0.2416, 0.3, 0.5166]",True,"(58, 57, 108, 59)"
ZJ006192,ZJ006192.jpg,0.945,animal,0.945,"(243, 257, 97, 190)","[0.3953, 0.6638, 0.3093, 0.2916]",True,"(153, 93, 57, 61)"
ZJ006193,ZJ006193.jpg,0.00791,animal,0.00791,"(320, 342, 198, 120)","[0.352, 0.5851, 0.1333, 0.3814]",True,"(135, 83, 77, 22)"
ZJ006194,ZJ006194.jpg,0.0547,animal,0.0547,"(188, 181, 321, 775)","[0.1843, 0.3572, 0.8156, 0.6388]",True,"(84, 45, 135, 175)"
ZJ006195,ZJ006195.jpg,0.496,animal,0.496,"(186, 376, 154, 260)","[0.5812, 0.5055, 0.4187, 0.4499]",True,"(117, 134, 93, 86)"
ZJ006196,ZJ006196.jpg,0.157,animal,0.157,"(4, 4, 336, 285)","[0, 0, 0.4578, 0.9555]",True,"(4, 4, 206, 95)"
ZJ006197,ZJ006197.jpg,0.715,animal,0.715,"(245, 293, 251, 98)","[0.301, 0.4462, 0.1104, 0.4796]",True,"(104, 71, 99, 17)"
ZJ006198,ZJ006198.jpg,0.889,animal,0.889,"(340, 239, 118, 179)","[0.2447, 0.6222, 0.1947, 0.2333]",True,"(143, 59, 44, 36)"
ZJ006199,ZJ006199.jpg,0.0539,animal,0.0539,"(210, 226, 309, 730)","[0.2312, 0.3814, 0.7687, 0.587]",True,"(89, 56, 123, 164)"
ZJ006200,ZJ006200.jpg,0.71,animal,0.71,"(242, 561, 41, 75)","[0.8703, 0.6611, 0.1296, 0.1361]",True,"(152, 199, 22, 21)"
ZJ006201,ZJ006201.jpg,0.479,animal,0.479,"(157, 599, 174, 37)","[0.9296, 0.4567, 0.07031, 0.5432]",True,"(106, 212, 114, 8)"
ZJ006202,ZJ006202.jpg,0.515,animal,0.515,"(179, 180, 176, 115)","[0.2749, 0.4861, 0.1921, 0.5111]",True,"(113, 66, 106, 35)"
ZJ006203,ZJ006203.jpg,0.874,animal,0.874,"(279, 4, 174, 107)","[0, 0.5092, 0.1197, 0.337]",True,"(118, 4, 67, 19)"
ZJ006204,ZJ006204.jpg,0.663,animal,0.663,"(4, 134, 326, 502)","[0.2031, 0, 0.7968, 0.997]",True,"(4, 49, 215, 170)"
ZJ006205,ZJ006205.jpg,0.849,animal,0.849,"(219, 132, 45, 77)","[0.1999, 0.5972, 0.1328, 0.1472]",True,"(138, 49, 25, 22)"
ZJ006206,ZJ006206.jpg,0.223,animal,0.223,"(4, 4, 207, 352)","[0, 0, 1.0, 1.0]",True,"(4, 4, 216, 216)"
ZJ006207,ZJ006207.jpg,0.808,animal,0.808,"(265, 320, 212, 208)","[0.3291, 0.4833, 0.2249, 0.4074]",True,"(112, 78, 83, 42)"
ZJ006208,ZJ006208.jpg,0.666,animal,0.666,"(258, 335, 40, 153)","[0.5171, 0.7055, 0.2515, 0.1333]",True,"(162, 120, 22, 48)"
ZJ006209,ZJ006209.jpg,0.676,animal,0.676,"(84, 4, 132, 55)","[0, 0.2222, 0.09843, 0.3888]",True,"(54, 4, 79, 14)"
ZJ006210,ZJ006210.jpg,0.584,animal,0.584,"(121, 75, 87, 64)","[0.1972, 0.4874, 0.2, 0.3958]",True,"(113, 48, 81, 37)"
ZJ006211,ZJ006211.jpg,0.883,animal,0.883,"(162, 327, 74, 168)","[0.5046, 0.4388, 0.275, 0.2277]",True,"(102, 117, 43, 54)"
ZJ006212,ZJ006212.jpg,0.0168,animal,0.0168,"(144, 220, 75, 86)","[0.5999, 0.5833, 0.2611, 0.3458]",True,"(135, 138, 69, 50)"
ZJ006213,ZJ006213.jpg,0.816,animal,0.816,"(246, 298, 253, 94)","[0.3062, 0.4481, 0.1062, 0.4833]",True,"(104, 73, 100, 16)"
ZJ006214,ZJ006214.jpg,0.643,animal,0.643,"(319, 400, 82, 170)","[0.4124, 0.5833, 0.1854, 0.1666]",True,"(135, 96, 29, 34)"
ZJ006215,ZJ006215.jpg,0.765,animal,0.765,"(204, 421, 119, 282)","[0.4343, 0.3703, 0.302, 0.2351]",True,"(87, 101, 45, 60)"
ZJ006216,ZJ006216.jpg,0.602,animal,0.602,"(344, 370, 18, 61)","[0.3812, 0.6296, 0.07187, 0.04814]",True,"(145, 89, 3, 8)"
ZJ006217,ZJ006217.jpg,0.00806,animal,0.00806,"(315, 245, 24, 63)","[0.3765, 0.8638, 0.1109, 0.08888]",True,"(197, 88, 12, 17)"
ZJ006218,ZJ006218.jpg,0.908,animal,0.908,"(143, 73, 92, 66)","[0.1916, 0.5791, 0.2055, 0.4166]",True,"(134, 47, 85, 38)"
ZJ006219,ZJ006219.jpg,0.602,animal,0.602,"(219, 377, 34, 35)","[0.5828, 0.5972, 0.06718, 0.1166]",True,"(138, 135, 18, 7)"
ZJ006220,ZJ006220.jpg,0.0272,animal,0.0272,"(148, 474, 120, 110)","[0.7343, 0.4, 0.1843, 0.3555]",True,"(94, 168, 72, 33)"
ZJ006221,ZJ006221.jpg,,,,,,False,
ZJ006222,ZJ006222.jpg,0.91,animal,0.91,"(281, 524, 116, 97)","[0.5416, 0.5129, 0.1093, 0.2296]",True,"(119, 125, 43, 16)"
ZJ006223,ZJ006223.jpg,0.345,animal,0.345,"(348, 118, 116, 207)","[0.1187, 0.637, 0.2239, 0.2296]",True,"(147, 31, 43, 42)"
ZJ006224,ZJ006224.jpg,0.175,animal,0.175,"(194, 511, 41, 24)","[0.7921, 0.5277, 0.05, 0.1361]",True,"(122, 181, 22, 3)"
ZJ006225,ZJ006225.jpg,0.928,animal,0.928,"(130, 386, 77, 134)","[0.5968, 0.3499, 0.2218, 0.2361]",True,"(82, 138, 45, 42)"
ZJ006226,ZJ006226.jpg,0.971,animal,0.971,"(325, 647, 194, 309)","[0.6697, 0.5944, 0.3302, 0.374]",True,"(137, 154, 76, 66)"
ZJ006227,ZJ006227.jpg,0.559,animal,0.559,"(334, 277, 148, 464)","[0.2843, 0.6111, 0.4916, 0.2888]",True,"(141, 68, 57, 102)"
ZJ006228,ZJ006228.jpg,0.973,animal,0.973,"(215, 788, 304, 168)","[0.8166, 0.3907, 0.1833, 0.5777]",True,"(92, 187, 121, 33)"
ZJ006229,ZJ006229.jpg,0.614,animal,0.614,"(242, 768, 113, 159)","[0.7958, 0.4407, 0.1739, 0.224]",True,"(103, 182, 42, 31)"
ZJ006230,ZJ006230.jpg,0.694,animal,0.694,"(308, 190, 91, 153)","[0.1937, 0.5629, 0.1677, 0.1833]",True,"(130, 47, 33, 30)"
ZJ006231,ZJ006231.jpg,0.916,animal,0.916,"(228, 336, 111, 185)","[0.5187, 0.6222, 0.3015, 0.3305]",True,"(143, 120, 66, 60)"
ZJ006232,ZJ006232.jpg,0.67,animal,0.67,"(290, 560, 49, 76)","[0.8687, 0.7944, 0.1312, 0.1583]",True,"(182, 199, 27, 21)"
ZJ006233,ZJ006233.jpg,0.904,animal,0.904,"(383, 4, 136, 229)","[0, 0.7018, 0.2468, 0.2666]",True,"(161, 4, 52, 47)"
ZJ006234,ZJ006234.jpg,0.962,animal,0.962,"(240, 285, 100, 217)","[0.439, 0.6555, 0.3515, 0.3]",True,"(151, 102, 59, 71)"
ZJ006235,ZJ006235.jpg,0.734,animal,0.734,"(168, 225, 55, 49)","[0.6138, 0.6833, 0.1583, 0.2624]",True,"(157, 141, 51, 27)"
ZJ006236,ZJ006236.jpg,0.955,animal,0.955,"(184, 300, 156, 336)","[0.4624, 0.5, 0.5375, 0.4555]",True,"(116, 108, 94, 112)"
ZJ006237,ZJ006237.jpg,0.358,animal,0.358,"(242, 291, 44, 89)","[0.2989, 0.4407, 0.101, 0.09629]",True,"(103, 71, 14, 15)"
ZJ006238,ZJ006238.jpg,0.742,animal,0.742,"(4, 544, 514, 115)","[0.5624, 0, 0.1281, 0.9666]",True,"(4, 130, 209, 21)"
ZJ006239,ZJ006239.jpg,0.0811,animal,0.0811,"(263, 532, 68, 104)","[0.825, 0.7731, 0.1749, 0.2268]",True,"(177, 189, 43, 31)"
ZJ006240,ZJ006240.jpg,0.947,animal,0.947,"(365, 119, 155, 479)","[0.1197, 0.6685, 0.5072, 0.3018]",True,"(154, 31, 60, 106)"
ZJ006241,ZJ006241.jpg,0.594,animal,0.594,"(241, 206, 72, 159)","[0.3156, 0.6583, 0.2609, 0.2222]",True,"(151, 75, 42, 50)"
ZJ006242,ZJ006242.jpg,0.957,animal,0.957,"(401, 469, 118, 139)","[0.4843, 0.7351, 0.1531, 0.2333]",True,"(169, 112, 44, 26)"
ZJ006243,ZJ006243.jpg,0.0114,animal,0.0114,"(316, 157, 24, 53)","[0.239, 0.8666, 0.09531, 0.08888]",True,"(198, 58, 12, 13)"
ZJ006244,ZJ006244.jpg,0.641,animal,0.641,"(181, 170, 47, 56)","[0.2593, 0.4916, 0.1, 0.1527]",True,"(114, 62, 26, 14)"
ZJ006245,ZJ006245.jpg,0.809,animal,0.809,"(339, 587, 143, 42)","[0.6072, 0.6203, 0.05208, 0.2796]",True,"(143, 140, 55, 4)"
ZJ006246,ZJ006246.jpg,0.919,animal,0.919,"(316, 391, 203, 271)","[0.4031, 0.5777, 0.2906, 0.3907]",True,"(133, 94, 80, 57)"
ZJ006247,ZJ006247.jpg,0.00987,person,0.00987,"(101, 624, 240, 12)","[0.9687, 0.2694, 0.03125, 0.6888]",True,"(64, 221, 146, -1)"
ZJ006248,ZJ006248.jpg,,,,,,False,
ZJ006249,ZJ006249.jpg,0.958,animal,0.958,"(196, 115, 143, 279)","[0.1734, 0.5333, 0.4484, 0.4194]",True,"(123, 43, 86, 92)"
ZJ006250,ZJ006250.jpg,0.641,animal,0.641,"(381, 253, 93, 98)","[0.2593, 0.6981, 0.1104, 0.187]",True,"(160, 62, 34, 17)"
ZJ006251,ZJ006251.jpg,0.654,animal,0.654,"(6, 4, 349, 632)","[0, 0.005555, 1.0, 0.9916]",True,"(5, 4, 214, 216)"
ZJ006252,ZJ006252.jpg,0.746,animal,0.746,"(205, 4, 94, 173)","[0, 0.5583, 0.2828, 0.2833]",True,"(129, 4, 55, 55)"
ZJ006253,ZJ006253.jpg,0.917,animal,0.917,"(103, 4, 237, 632)","[0, 0.2749, 1.0, 0.6805]",True,"(66, 4, 144, 216)"
ZJ006254,ZJ006254.jpg,0.581,animal,0.581,"(295, 40, 61, 144)","[0.05624, 0.8083, 0.2374, 0.1916]",True,"(185, 17, 35, 45)"
ZJ006255,ZJ006255.jpg,0.859,animal,0.859,"(368, 138, 127, 479)","[0.1395, 0.674, 0.5072, 0.25]",True,"(155, 35, 48, 106)"
ZJ006256,ZJ006256.jpg,,,,,,False,
ZJ006257,ZJ006257.jpg,0.768,animal,0.768,"(298, 550, 26, 39)","[0.8531, 0.8166, 0.07343, 0.09444]",True,"(187, 195, 13, 8)"
ZJ006258,ZJ006258.jpg,0.0278,animal,0.0278,"(453, 942, 66, 14)","[0.977, 0.8314, 0.02291, 0.137]",True,"(190, 223, 23, -3)"
ZJ006259,ZJ006259.jpg,0.591,animal,0.591,"(172, 306, 159, 330)","[0.4718, 0.5014, 0.5281, 0.4985]",True,"(116, 110, 104, 110)"
ZJ006260,ZJ006260.jpg,0.794,animal,0.794,"(253, 4, 86, 133)","[0, 0.6916, 0.2203, 0.2611]",True,"(159, 4, 50, 41)"
ZJ006261,ZJ006261.jpg,0.83,animal,0.83,"(294, 4, 46, 365)","[0, 0.8055, 0.5828, 0.15]",True,"(184, 4, 26, 123)"
ZJ006262,ZJ006262.jpg,0.848,animal,0.848,"(243, 4, 69, 76)","[0, 0.4425, 0.08749, 0.1425]",True,"(103, 4, 24, 12)"
ZJ006263,ZJ006263.jpg,0.05,animal,0.05,"(132, 202, 18, 56)","[0.55, 0.5333, 0.1777, 0.1083]",True,"(123, 127, 16, 32)"
ZJ006264,ZJ006264.jpg,0.947,animal,0.947,"(397, 4, 122, 163)","[0, 0.7277, 0.1781, 0.2407]",True,"(167, 4, 46, 32)"
ZJ006265,ZJ006265.jpg,,,,,,False,
ZJ006266,ZJ006266.jpg,0.888,animal,0.888,"(4, 221, 327, 415)","[0.339, 0, 0.6609, 1.0]",True,"(4, 80, 216, 140)"
ZJ006267,ZJ006267.jpg,0.704,animal,0.704,"(285, 43, 55, 75)","[0.06093, 0.7805, 0.1296, 0.1749]",True,"(179, 18, 31, 21)"
ZJ006268,ZJ006268.jpg,0.0731,animal,0.0731,"(341, 684, 75, 189)","[0.7083, 0.624, 0.2052, 0.1537]",True,"(144, 163, 26, 38)"
ZJ006269,ZJ006269.jpg,0.00625,animal,0.00625,"(275, 672, 75, 117)","[0.6958, 0.5018, 0.1302, 0.1537]",True,"(116, 160, 26, 21)"
ZJ006270,ZJ006270.jpg,0.826,animal,0.826,"(310, 272, 83, 277)","[0.2791, 0.5666, 0.2968, 0.1685]",True,"(131, 67, 30, 58)"
ZJ006271,ZJ006271.jpg,0.329,animal,0.329,"(116, 160, 23, 63)","[0.4333, 0.4666, 0.1972, 0.1291]",True,"(109, 101, 21, 36)"
ZJ006272,ZJ006272.jpg,0.223,animal,0.223,"(243, 4, 113, 144)","[0, 0.6638, 0.2374, 0.3361]",True,"(153, 4, 67, 45)"
ZJ006273,ZJ006273.jpg,0.734,animal,0.734,"(222, 181, 52, 62)","[0.2765, 0.6507, 0.1093, 0.1791]",True,"(150, 66, 32, 16)"
ZJ006274,ZJ006274.jpg,0.72,animal,0.72,"(215, 191, 43, 82)","[0.2921, 0.5861, 0.1406, 0.1416]",True,"(135, 69, 24, 23)"
ZJ006275,ZJ006275.jpg,0.469,person,0.469,"(167, 157, 143, 105)","[0.239, 0.4527, 0.1765, 0.4194]",True,"(105, 58, 86, 32)"
ZJ006276,ZJ006276.jpg,0.903,animal,0.903,"(137, 4, 218, 632)","[0, 0.3694, 1.0, 0.6277]",True,"(87, 4, 133, 216)"
ZJ006277,ZJ006277.jpg,0.709,animal,0.709,"(263, 5, 76, 124)","[0.001562, 0.7194, 0.2062, 0.2333]",True,"(165, 4, 44, 38)"
ZJ006278,ZJ006278.jpg,0.498,animal,0.498,"(267, 381, 91, 131)","[0.3927, 0.487, 0.1447, 0.1833]",True,"(113, 92, 33, 24)"
ZJ006279,ZJ006279.jpg,0.00695,animal,0.00695,"(4, 91, 158, 108)","[0.09062, 0, 0.1208, 0.3074]",True,"(4, 24, 61, 19)"
ZJ006280,ZJ006280.jpg,,,,,,False,
ZJ006281,ZJ006281.jpg,0.913,animal,0.913,"(353, 4, 132, 126)","[0, 0.6462, 0.1395, 0.2592]",True,"(149, 4, 50, 23)"
ZJ006282,ZJ006282.jpg,0.889,animal,0.889,"(279, 276, 162, 150)","[0.2833, 0.5092, 0.1645, 0.3148]",True,"(118, 67, 63, 29)"
ZJ006283,ZJ006283.jpg,0.744,animal,0.744,"(289, 556, 51, 80)","[0.8624, 0.7916, 0.1375, 0.1638]",True,"(181, 197, 29, 23)"
ZJ006284,ZJ006284.jpg,0.797,animal,0.797,"(273, 154, 83, 128)","[0.2343, 0.7472, 0.2125, 0.2527]",True,"(171, 56, 49, 40)"
ZJ006285,ZJ006285.jpg,0.941,animal,0.941,"(226, 161, 113, 249)","[0.2453, 0.6166, 0.4015, 0.3361]",True,"(142, 59, 67, 82)"
ZJ006286,ZJ006286.jpg,0.441,animal,0.441,"(217, 328, 73, 60)","[0.5062, 0.5916, 0.1062, 0.2249]",True,"(137, 117, 42, 16)"
ZJ006287,ZJ006287.jpg,0.489,animal,0.489,"(320, 304, 20, 37)","[0.4687, 0.8777, 0.07031, 0.07777]",True,"(201, 109, 9, 8)"
ZJ006288,ZJ006288.jpg,0.645,animal,0.645,"(317, 307, 22, 171)","[0.4734, 0.8694, 0.2796, 0.08333]",True,"(199, 110, 11, 55)"
ZJ006289,ZJ006289.jpg,,,,,,False,
ZJ006290,ZJ006290.jpg,,,,,,False,
ZJ006291,ZJ006291.jpg,0.848,animal,0.848,"(179, 4, 129, 105)","[0, 0.4861, 0.1765, 0.3805]",True,"(113, 4, 77, 32)"
ZJ006292,ZJ006292.jpg,0.963,animal,0.963,"(246, 4, 273, 153)","[0, 0.4481, 0.1677, 0.5203]",True,"(104, 4, 109, 30)"
ZJ006293,ZJ006293.jpg,0.663,animal,0.663,"(4, 543, 515, 116)","[0.5614, 0, 0.1291, 0.9685]",True,"(4, 130, 209, 21)"
ZJ006294,ZJ006294.jpg,0.461,animal,0.461,"(115, 266, 60, 28)","[0.4093, 0.3083, 0.05624, 0.1888]",True,"(73, 96, 34, 5)"
ZJ006295,ZJ006295.jpg,0.841,animal,0.841,"(260, 319, 28, 71)","[0.4921, 0.7111, 0.1234, 0.1]",True,"(163, 114, 14, 20)"
ZJ006296,ZJ006296.jpg,0.0809,animal,0.0809,"(107, 4, 66, 47)","[0, 0.4291, 0.1527, 0.3083]",True,"(100, 4, 61, 26)"
ZJ006297,ZJ006297.jpg,0.779,animal,0.779,"(4, 4, 440, 236)","[0, 0, 0.2541, 0.8296]",True,"(4, 4, 178, 49)"
ZJ006298,ZJ006298.jpg,,,,,,False,
ZJ006299,ZJ006299.jpg,0.607,animal,0.607,"(245, 4, 94, 135)","[0, 0.6694, 0.2234, 0.2833]",True,"(154, 4, 55, 42)"
ZJ006300,ZJ006300.jpg,0.288,animal,0.288,"(4, 5, 335, 563)","[0.001562, 0, 0.8921, 0.9527]",True,"(4, 4, 205, 192)"
ZJ006301,ZJ006301.jpg,0.419,animal,0.419,"(144, 339, 159, 104)","[0.5234, 0.3888, 0.1749, 0.4638]",True,"(91, 121, 96, 31)"
ZJ006302,ZJ006302.jpg,0.0432,animal,0.0432,"(4, 6, 335, 629)","[0.003124, 0, 0.9953, 0.9527]",True,"(4, 5, 205, 215)"
ZJ006303,ZJ006303.jpg,0.464,animal,0.464,"(384, 4, 83, 362)","[0, 0.7037, 0.3854, 0.1685]",True,"(162, 4, 30, 78)"
ZJ006304,ZJ006304.jpg,0.755,animal,0.755,"(308, 379, 83, 97)","[0.3906, 0.5629, 0.1093, 0.1685]",True,"(130, 91, 30, 16)"
ZJ006305,ZJ006305.jpg,0.0055,animal,0.0055,"(480, 604, 40, 194)","[0.625, 0.8814, 0.2104, 0.08888]",True,"(201, 144, 12, 39)"
ZJ006306,ZJ006306.jpg,0.112,animal,0.112,"(406, 285, 113, 207)","[0.2927, 0.7444, 0.2239, 0.224]",True,"(171, 70, 42, 42)"
ZJ006307,ZJ006307.jpg,0.557,animal,0.557,"(152, 34, 45, 76)","[0.04687, 0.4111, 0.1312, 0.1472]",True,"(96, 14, 25, 21)"
ZJ006308,ZJ006308.jpg,,,,,,False,
ZJ006309,ZJ006309.jpg,0.666,animal,0.666,"(408, 909, 65, 47)","[0.9427, 0.7481, 0.05729, 0.1351]",True,"(172, 215, 22, 5)"
ZJ006310,ZJ006310.jpg,0.112,animal,0.112,"(131, 425, 71, 86)","[0.6578, 0.3527, 0.1468, 0.2194]",True,"(83, 151, 41, 25)"
ZJ006311,ZJ006311.jpg,0.942,animal,0.942,"(265, 539, 91, 96)","[0.8359, 0.725, 0.1624, 0.275]",True,"(166, 191, 54, 28)"
ZJ006312,ZJ006312.jpg,0.694,animal,0.694,"(6, 4, 348, 632)","[0, 0.005555, 1.0, 0.9888]",True,"(5, 4, 213, 216)"
ZJ006313,ZJ006313.jpg,0.879,animal,0.879,"(121, 206, 161, 140)","[0.3156, 0.325, 0.2312, 0.4694]",True,"(77, 75, 97, 44)"
ZJ006314,ZJ006314.jpg,0.822,animal,0.822,"(241, 426, 99, 210)","[0.6593, 0.6583, 0.3406, 0.2972]",True,"(151, 152, 59, 68)"
ZJ006315,ZJ006315.jpg,0.76,animal,0.76,"(275, 139, 60, 52)","[0.1406, 0.5018, 0.0625, 0.1259]",True,"(116, 35, 20, 6)"
ZJ006316,ZJ006316.jpg,0.108,animal,0.108,"(402, 861, 43, 68)","[0.8927, 0.7728, 0.07916, 0.09902]",True,"(177, 204, 14, 10)"
ZJ006317,ZJ006317.jpg,0.923,animal,0.923,"(292, 373, 48, 127)","[0.5765, 0.7999, 0.2109, 0.1555]",True,"(183, 133, 27, 39)"
ZJ006318,ZJ006318.jpg,,,,,,False,
ZJ006319,ZJ006319.jpg,0.632,animal,0.632,"(319, 402, 85, 195)","[0.4145, 0.5833, 0.2114, 0.1722]",True,"(135, 97, 31, 39)"
ZJ006320,ZJ006320.jpg,0.628,animal,0.628,"(65, 4, 454, 952)","[0, 0.1129, 1.0, 0.8555]",True,"(29, 4, 184, 216)"
ZJ006321,ZJ006321.jpg,0.888,animal,0.888,"(294, 652, 213, 209)","[0.675, 0.537, 0.226, 0.4092]",True,"(124, 155, 84, 43)"
ZJ006322,ZJ006322.jpg,0.939,animal,0.939,"(4, 4, 515, 946)","[0, 0, 0.9937, 0.9685]",True,"(4, 4, 209, 215)"
ZJ006323,ZJ006323.jpg,0.87,animal,0.87,"(147, 4, 192, 187)","[0, 0.3972, 0.3046, 0.5555]",True,"(93, 4, 116, 60)"
ZJ006324,ZJ006324.jpg,0.206,animal,0.206,"(269, 4, 54, 91)","[0, 0.4907, 0.1031, 0.1148]",True,"(114, 4, 18, 15)"
ZJ006325,ZJ006325.jpg,0.585,animal,0.585,"(209, 140, 53, 70)","[0.2124, 0.6119, 0.1218, 0.182]",True,"(141, 52, 33, 19)"
ZJ006326,ZJ006326.jpg,0.167,animal,0.167,"(257, 592, 49, 44)","[0.9187, 0.7027, 0.08124, 0.1583]",True,"(161, 210, 27, 10)"
ZJ006327,ZJ006327.jpg,0.00912,person,0.00912,"(137, 4, 126, 10)","[0, 0.3694, 0.02812, 0.3722]",True,"(87, 4, 75, -2)"
ZJ006328,ZJ006328.jpg,0.355,animal,0.355,"(314, 602, 65, 55)","[0.6229, 0.574, 0.06562, 0.1351]",True,"(133, 144, 22, 7)"
ZJ006329,ZJ006329.jpg,0.851,animal,0.851,"(342, 4, 178, 376)","[0, 0.6259, 0.4, 0.3444]",True,"(144, 4, 69, 82)"
ZJ006330,ZJ006330.jpg,0.762,animal,0.762,"(148, 4, 191, 632)","[0, 0.3999, 1.0, 0.5527]",True,"(94, 4, 116, 216)"
ZJ006331,ZJ006331.jpg,0.0102,animal,0.0102,"(340, 181, 0, 24)","[0.2765, 0.9333, 0.05, 0.02222]",True,"(213, 66, -3, 3)"
ZJ006332,ZJ006332.jpg,0.579,animal,0.579,"(420, 151, 89, 92)","[0.1531, 0.7703, 0.1041, 0.1796]",True,"(177, 38, 32, 15)"
ZJ006333,ZJ006333.jpg,0.872,animal,0.872,"(4, 563, 515, 133)","[0.5822, 0, 0.1468, 0.9685]",True,"(4, 134, 209, 25)"
ZJ006334,ZJ006334.jpg,0.119,animal,0.119,"(372, 68, 31, 46)","[0.06666, 0.6814, 0.05624, 0.07222]",True,"(157, 19, 8, 5)"
ZJ006335,ZJ006335.jpg,0.766,animal,0.766,"(283, 8, 230, 89)","[0.004166, 0.5166, 0.101, 0.4407]",True,"(120, 5, 91, 15)"
ZJ006336,ZJ006336.jpg,0.951,animal,0.951,"(178, 4, 161, 632)","[0, 0.4833, 1.0, 0.4694]",True,"(112, 4, 97, 216)"
ZJ006337,ZJ006337.jpg,0.00543,animal,0.00543,"(399, 4, 121, 424)","[0, 0.7314, 0.4499, 0.2388]",True,"(168, 4, 45, 93)"
ZJ006338,ZJ006338.jpg,0.548,animal,0.548,"(4, 159, 334, 477)","[0.2421, 0, 0.7578, 0.9499]",True,"(4, 58, 205, 162)"
ZJ006339,ZJ006339.jpg,0.876,animal,0.876,"(190, 85, 71, 49)","[0.1265, 0.5166, 0.08906, 0.2194]",True,"(120, 32, 41, 12)"
ZJ006340,ZJ006340.jpg,0.0162,animal,0.0162,"(144, 235, 45, 38)","[0.6416, 0.5833, 0.1277, 0.2208]",True,"(135, 148, 41, 21)"
ZJ006341,ZJ006341.jpg,0.338,animal,0.338,"(246, 4, 150, 168)","[0, 0.4481, 0.1833, 0.2925]",True,"(104, 4, 58, 33)"
ZJ006342,ZJ006342.jpg,0.589,animal,0.589,"(181, 357, 50, 135)","[0.5515, 0.4916, 0.2234, 0.1611]",True,"(114, 128, 28, 42)"
ZJ006343,ZJ006343.jpg,0.354,animal,0.354,"(271, 6, 239, 940)","[0.002083, 0.5184, 0.9875, 0.4796]",True,"(120, 4, 99, 213)"
ZJ006344,ZJ006344.jpg,,,,,,False,
