id,filepath,site,conf,bbox,bbox_normalized,bbox_true,bbox_im_size_224
ZJ019160,test_features/ZJ019160.jpg,S0041,0.918,"(97, 300, 187, 202)","[0.4624, 0.2583, 0.3281, 0.5416]",True,"(62, 108, 113, 65)"
ZJ019161,test_features/ZJ019161.jpg,S0072,0.524,"(358, 352, 65, 104)","[0.3624, 0.6555, 0.1166, 0.1351]",True,"(151, 85, 22, 18)"
ZJ019162,test_features/ZJ019162.jpg,S0072,0.44,"(349, 300, 77, 145)","[0.3083, 0.6388, 0.1593, 0.1574]",True,"(147, 73, 27, 28)"
ZJ019163,test_features/ZJ019163.jpg,S0111,0.681,"(123, 339, 69, 33)","[0.5234, 0.3305, 0.06406, 0.2138]",True,"(78, 121, 40, 6)"
ZJ019164,test_features/ZJ019164.jpg,S0142,0.0139,"(179, 4, 48, 39)","[0, 0.5223, 0.07343, 0.1671]",True,"(121, 4, 29, 8)"
ZJ019165,test_features/ZJ019165.jpg,S0162,0.529,"(323, 425, 41, 74)","[0.4385, 0.5907, 0.08541, 0.09074]",True,"(136, 102, 12, 11)"
ZJ019166,test_features/ZJ019166.jpg,S0116,0.363,"(304, 116, 36, 57)","[0.1749, 0.8333, 0.1015, 0.1222]",True,"(191, 43, 19, 15)"
ZJ019167,test_features/ZJ019167.jpg,S0116,0.857,"(240, 413, 91, 31)","[0.639, 0.7044, 0.06093, 0.2955]",True,"(162, 147, 58, 6)"
ZJ019168,test_features/ZJ019168.jpg,S0114,0.0199,"(4, 4, 336, 632)","[0, 0, 1.0, 0.9555]",True,"(4, 4, 206, 216)"
ZJ019169,test_features/ZJ019169.jpg,S0162,0.279,"(155, 388, 124, 159)","[0.3999, 0.2796, 0.1739, 0.2444]",True,"(67, 94, 47, 31)"
ZJ019170,test_features/ZJ019170.jpg,S0114,0.889,"(4, 4, 335, 270)","[0, 0, 0.4343, 0.9527]",True,"(4, 4, 205, 89)"
ZJ019171,test_features/ZJ019171.jpg,S0067,0.631,"(307, 105, 48, 53)","[0.1578, 0.8416, 0.09531, 0.1555]",True,"(193, 39, 27, 13)"
ZJ019172,test_features/ZJ019172.jpg,S0040,0.493,"(290, 4, 227, 673)","[0, 0.5296, 0.7093, 0.4351]",True,"(123, 4, 89, 151)"
ZJ019173,test_features/ZJ019173.jpg,S0012,0.801,"(305, 622, 210, 263)","[0.6437, 0.5574, 0.2822, 0.4037]",True,"(129, 148, 82, 55)"
ZJ019174,test_features/ZJ019174.jpg,S0100,0.0391,"(228, 140, 48, 58)","[0.2124, 0.6222, 0.1031, 0.1555]",True,"(143, 52, 27, 15)"
ZJ019175,test_features/ZJ019175.jpg,S0128,0.227,"(268, 424, 45, 63)","[0.6562, 0.7333, 0.1109, 0.1472]",True,"(168, 151, 25, 17)"
ZJ019176,test_features/ZJ019176.jpg,S0162,0.591,"(320, 904, 188, 52)","[0.9375, 0.5851, 0.0625, 0.3629]",True,"(135, 214, 73, 6)"
ZJ019177,test_features/ZJ019177.jpg,S0162,0.136,"(4, 4, 511, 77)","[0, 0, 0.08854, 0.9611]",True,"(4, 4, 207, 12)"
ZJ019178,test_features/ZJ019178.jpg,S0072,0.322,"(349, 222, 48, 35)","[0.227, 0.6699, 0.04479, 0.1087]",True,"(154, 55, 16, 2)"
ZJ019179,test_features/ZJ019179.jpg,S0040,0.564,"(291, 4, 228, 678)","[0, 0.5314, 0.7145, 0.437]",True,"(123, 4, 90, 152)"
ZJ019180,test_features/ZJ019180.jpg,S0082,0.831,"(240, 739, 270, 217)","[0.7656, 0.4582, 0.2343, 0.5398]",True,"(107, 175, 113, 44)"
ZJ019181,test_features/ZJ019181.jpg,S0064,0.0116,"(294, 665, 222, 291)","[0.6885, 0.537, 0.3114, 0.4259]",True,"(124, 158, 87, 62)"
ZJ019182,test_features/ZJ019182.jpg,S0162,0.448,"(378, 4, 101, 175)","[0, 0.6925, 0.1906, 0.2018]",True,"(159, 4, 37, 35)"
ZJ019183,test_features/ZJ019183.jpg,S0041,0.89,"(169, 442, 93, 93)","[0.6843, 0.4583, 0.1578, 0.2805]",True,"(107, 157, 55, 27)"
ZJ019184,test_features/ZJ019184.jpg,S0162,0.627,"(325, 4, 141, 235)","[0, 0.5944, 0.2531, 0.2759]",True,"(137, 4, 54, 49)"
ZJ019185,test_features/ZJ019185.jpg,S0151,,,,False,
ZJ019186,test_features/ZJ019186.jpg,S0086,0.00841,"(233, 225, 3, 91)","[0.6906, 0.9541, 0.3093, 0.04583]",True,"(218, 159, 2, 61)"
ZJ019187,test_features/ZJ019187.jpg,S0055,0.472,"(139, 428, 61, 46)","[0.6624, 0.375, 0.08437, 0.1916]",True,"(88, 152, 35, 11)"
ZJ019188,test_features/ZJ019188.jpg,S0128,,,,False,
ZJ019189,test_features/ZJ019189.jpg,S0041,0.924,"(146, 349, 139, 201)","[0.539, 0.3944, 0.3265, 0.4083]",True,"(92, 125, 83, 65)"
ZJ019190,test_features/ZJ019190.jpg,S0082,0.67,"(252, 54, 196, 129)","[0.05208, 0.4592, 0.1427, 0.3777]",True,"(107, 16, 77, 24)"
ZJ019191,test_features/ZJ019191.jpg,S0116,0.156,"(271, 72, 65, 58)","[0.1062, 0.7416, 0.1031, 0.2027]",True,"(170, 28, 37, 15)"
ZJ019192,test_features/ZJ019192.jpg,S0039,0.221,"(327, 280, 139, 77)","[0.2875, 0.5981, 0.08854, 0.2722]",True,"(138, 68, 53, 12)"
ZJ019193,test_features/ZJ019193.jpg,S0039,,,,False,
ZJ019194,test_features/ZJ019194.jpg,S0100,0.91,"(133, 4, 206, 400)","[0, 0.3583, 0.6374, 0.5944]",True,"(84, 4, 125, 135)"
ZJ019195,test_features/ZJ019195.jpg,S0033,0.675,"(4, 4, 335, 63)","[0, 0, 0.1109, 0.9527]",True,"(4, 4, 205, 17)"
ZJ019196,test_features/ZJ019196.jpg,S0040,0.374,"(286, 5, 234, 950)","[0.001041, 0.5222, 0.9979, 0.4481]",True,"(121, 4, 92, 216)"
ZJ019197,test_features/ZJ019197.jpg,S0040,0.965,"(4, 103, 507, 853)","[0.1031, 0, 0.8968, 1.0]",True,"(4, 27, 216, 193)"
ZJ019198,test_features/ZJ019198.jpg,S0012,0.794,"(335, 627, 52, 77)","[0.6489, 0.6129, 0.08854, 0.1111]",True,"(141, 149, 17, 12)"
ZJ019199,test_features/ZJ019199.jpg,S0040,0.307,"(291, 4, 228, 656)","[0, 0.5314, 0.6916, 0.437]",True,"(123, 4, 90, 147)"
ZJ019200,test_features/ZJ019200.jpg,S0040,0.722,"(242, 746, 79, 76)","[0.7729, 0.4407, 0.08749, 0.1611]",True,"(103, 177, 28, 12)"
ZJ019201,test_features/ZJ019201.jpg,S0040,0.657,"(235, 861, 76, 95)","[0.8927, 0.4277, 0.1072, 0.1555]",True,"(100, 204, 27, 16)"
ZJ019202,test_features/ZJ019202.jpg,S0040,0.0149,"(291, 5, 228, 670)","[0.001041, 0.5314, 0.7062, 0.437]",True,"(123, 4, 90, 150)"
ZJ019203,test_features/ZJ019203.jpg,S0199,0.0849,"(138, 83, 30, 103)","[0.2194, 0.5583, 0.3083, 0.1583]",True,"(129, 53, 27, 61)"
ZJ019204,test_features/ZJ019204.jpg,S0040,0.836,"(206, 39, 313, 418)","[0.03645, 0.374, 0.4437, 0.5944]",True,"(88, 12, 125, 91)"
ZJ019205,test_features/ZJ019205.jpg,S0151,0.408,"(233, 127, 44, 77)","[0.1921, 0.6361, 0.1328, 0.1444]",True,"(146, 47, 24, 22)"
ZJ019206,test_features/ZJ019206.jpg,S0162,0.875,"(441, 430, 79, 150)","[0.4437, 0.8092, 0.1645, 0.1611]",True,"(185, 103, 28, 29)"
ZJ019207,test_features/ZJ019207.jpg,S0041,0.915,"(133, 279, 108, 138)","[0.4296, 0.3583, 0.2281, 0.3222]",True,"(84, 100, 64, 43)"
ZJ019208,test_features/ZJ019208.jpg,S0072,,,,False,
ZJ019209,test_features/ZJ019209.jpg,S0067,0.0243,"(230, 496, 126, 140)","[0.7687, 0.6277, 0.2312, 0.3722]",True,"(145, 176, 75, 44)"
ZJ019210,test_features/ZJ019210.jpg,S0162,,,,False,
ZJ019211,test_features/ZJ019211.jpg,S0128,0.0234,"(310, 4, 30, 61)","[0, 0.85, 0.1078, 0.1055]",True,"(194, 4, 16, 16)"
ZJ019212,test_features/ZJ019212.jpg,S0066,0.872,"(120, 354, 133, 180)","[0.5468, 0.3222, 0.2937, 0.3916]",True,"(76, 126, 80, 58)"
ZJ019213,test_features/ZJ019213.jpg,S0064,0.501,"(332, 283, 94, 193)","[0.2906, 0.6074, 0.2093, 0.1888]",True,"(140, 69, 34, 39)"
ZJ019214,test_features/ZJ019214.jpg,S0037,0.0319,"(148, 573, 96, 63)","[0.889, 0.3999, 0.1109, 0.2888]",True,"(94, 203, 57, 17)"
ZJ019215,test_features/ZJ019215.jpg,S0082,0.586,"(177, 322, 113, 71)","[0.3312, 0.3203, 0.08229, 0.224]",True,"(76, 78, 42, 10)"
ZJ019216,test_features/ZJ019216.jpg,S0162,0.00506,"(176, 920, 111, 36)","[0.9541, 0.3185, 0.04583, 0.2203]",True,"(75, 218, 41, 2)"
ZJ019217,test_features/ZJ019217.jpg,S0116,0.134,"(186, 453, 68, 23)","[0.7015, 0.5055, 0.04843, 0.2111]",True,"(117, 161, 39, 3)"
ZJ019218,test_features/ZJ019218.jpg,S0041,0.765,"(174, 482, 62, 95)","[0.7468, 0.4722, 0.1609, 0.1944]",True,"(110, 171, 36, 28)"
ZJ019219,test_features/ZJ019219.jpg,S0033,0.678,"(140, 286, 199, 313)","[0.4406, 0.3777, 0.5015, 0.5749]",True,"(89, 103, 121, 104)"
ZJ019220,test_features/ZJ019220.jpg,S0082,0.711,"(266, 110, 221, 300)","[0.1104, 0.4851, 0.3208, 0.424]",True,"(113, 29, 87, 64)"
ZJ019221,test_features/ZJ019221.jpg,S0100,0.956,"(224, 120, 115, 116)","[0.1812, 0.6111, 0.1937, 0.3416]",True,"(141, 45, 69, 35)"
ZJ019222,test_features/ZJ019222.jpg,S0040,0.56,"(192, 808, 88, 148)","[0.8374, 0.3481, 0.1624, 0.1777]",True,"(82, 192, 32, 28)"
ZJ019223,test_features/ZJ019223.jpg,S0100,0.931,"(240, 387, 99, 96)","[0.5984, 0.6555, 0.1624, 0.2972]",True,"(151, 138, 59, 28)"
ZJ019224,test_features/ZJ019224.jpg,S0037,0.934,"(158, 221, 113, 122)","[0.339, 0.4277, 0.2031, 0.3361]",True,"(100, 80, 67, 37)"
ZJ019225,test_features/ZJ019225.jpg,S0100,0.184,"(228, 162, 103, 183)","[0.2468, 0.6222, 0.2984, 0.3083]",True,"(143, 59, 61, 59)"
ZJ019226,test_features/ZJ019226.jpg,S0151,0.0396,"(120, 378, 29, 45)","[0.5843, 0.3222, 0.08281, 0.1027]",True,"(76, 135, 15, 11)"
ZJ019227,test_features/ZJ019227.jpg,S0100,0.93,"(230, 225, 110, 135)","[0.3453, 0.6277, 0.2234, 0.3277]",True,"(145, 81, 65, 42)"
ZJ019228,test_features/ZJ019228.jpg,S0100,,,,False,
ZJ019229,test_features/ZJ019229.jpg,S0072,0.947,"(303, 460, 139, 171)","[0.4749, 0.5537, 0.1864, 0.2722]",True,"(128, 110, 53, 34)"
ZJ019230,test_features/ZJ019230.jpg,S0072,0.905,"(448, 196, 71, 189)","[0.2, 0.8222, 0.2052, 0.1462]",True,"(188, 49, 25, 38)"
ZJ019231,test_features/ZJ019231.jpg,S0086,0.291,"(77, 37, 64, 68)","[0.1031, 0.3041, 0.2374, 0.3]",True,"(72, 27, 59, 45)"
ZJ019232,test_features/ZJ019232.jpg,S0040,0.472,"(226, 431, 59, 59)","[0.4447, 0.4111, 0.06979, 0.124]",True,"(96, 104, 20, 8)"
ZJ019233,test_features/ZJ019233.jpg,S0100,0.65,"(212, 279, 127, 175)","[0.4296, 0.5777, 0.2859, 0.375]",True,"(133, 100, 76, 56)"
ZJ019234,test_features/ZJ019234.jpg,S0082,0.669,"(229, 548, 250, 408)","[0.5666, 0.4166, 0.4333, 0.4777]",True,"(97, 131, 99, 89)"
ZJ019235,test_features/ZJ019235.jpg,S0100,0.0083,"(56, 533, 169, 103)","[0.8265, 0.1444, 0.1734, 0.4916]",True,"(36, 189, 102, 31)"
ZJ019236,test_features/ZJ019236.jpg,S0111,0.834,"(187, 416, 69, 60)","[0.6437, 0.5083, 0.1062, 0.2138]",True,"(118, 148, 40, 16)"
ZJ019237,test_features/ZJ019237.jpg,S0142,0.265,"(147, 458, 111, 130)","[0.7093, 0.3972, 0.2156, 0.3305]",True,"(93, 163, 66, 40)"
ZJ019238,test_features/ZJ019238.jpg,S0116,0.597,"(208, 385, 122, 98)","[0.5953, 0.6089, 0.1656, 0.388]",True,"(140, 137, 79, 29)"
ZJ019239,test_features/ZJ019239.jpg,S0064,0.2,"(380, 171, 121, 398)","[0.1739, 0.6962, 0.4229, 0.2388]",True,"(160, 43, 45, 87)"
ZJ019240,test_features/ZJ019240.jpg,S0116,0.555,"(305, 217, 34, 95)","[0.3328, 0.8361, 0.1609, 0.1166]",True,"(191, 79, 18, 28)"
ZJ019241,test_features/ZJ019241.jpg,S0128,0.964,"(4, 6, 327, 630)","[0.003124, 0, 0.9968, 1.0]",True,"(4, 5, 216, 215)"
ZJ019242,test_features/ZJ019242.jpg,S0040,0.588,"(250, 747, 86, 48)","[0.7739, 0.4555, 0.05833, 0.174]",True,"(106, 177, 31, 5)"
ZJ019243,test_features/ZJ019243.jpg,S0041,,,,False,
ZJ019244,test_features/ZJ019244.jpg,S0064,,,,False,
ZJ019245,test_features/ZJ019245.jpg,S0189,0.0222,"(168, 32, 35, 59)","[0.07777, 0.6833, 0.1861, 0.1791]",True,"(157, 21, 32, 34)"
ZJ019246,test_features/ZJ019246.jpg,S0100,0.374,"(225, 209, 108, 96)","[0.3203, 0.6138, 0.1624, 0.3222]",True,"(141, 76, 64, 28)"
ZJ019247,test_features/ZJ019247.jpg,S0111,0.755,"(214, 491, 62, 65)","[0.7609, 0.5833, 0.114, 0.1944]",True,"(135, 174, 36, 18)"
ZJ019248,test_features/ZJ019248.jpg,S0189,0.386,"(201, 257, 35, 99)","[0.7027, 0.8208, 0.2972, 0.1791]",True,"(188, 161, 32, 59)"
ZJ019249,test_features/ZJ019249.jpg,S0041,0.172,"(130, 114, 102, 116)","[0.1718, 0.3499, 0.1937, 0.3055]",True,"(82, 42, 60, 35)"
ZJ019250,test_features/ZJ019250.jpg,S0100,0.197,"(229, 370, 58, 54)","[0.5718, 0.6249, 0.09687, 0.1833]",True,"(144, 132, 33, 14)"
ZJ019251,test_features/ZJ019251.jpg,S0194,0.696,"(5, 4, 228, 20)","[0, 0.004166, 0.07777, 0.9833]",True,"(5, 4, 212, 9)"
ZJ019252,test_features/ZJ019252.jpg,S0116,0.839,"(240, 412, 91, 32)","[0.6374, 0.7044, 0.0625, 0.2955]",True,"(162, 147, 58, 6)"
ZJ019253,test_features/ZJ019253.jpg,S0194,,,,False,
ZJ019254,test_features/ZJ019254.jpg,S0086,0.466,"(129, 150, 75, 40)","[0.4562, 0.5208, 0.15, 0.3458]",True,"(121, 106, 69, 26)"
ZJ019255,test_features/ZJ019255.jpg,S0040,0.154,"(290, 4, 228, 720)","[0, 0.5296, 0.7583, 0.437]",True,"(123, 4, 90, 162)"
ZJ019256,test_features/ZJ019256.jpg,S0116,0.698,"(213, 317, 25, 40)","[0.489, 0.5805, 0.075, 0.09166]",True,"(134, 114, 13, 9)"
ZJ019257,test_features/ZJ019257.jpg,S0111,0.897,"(196, 419, 57, 34)","[0.6484, 0.5333, 0.06562, 0.1805]",True,"(123, 149, 32, 7)"
ZJ019258,test_features/ZJ019258.jpg,S0114,0.18,"(4, 5, 335, 623)","[0.001562, 0, 0.9859, 0.9527]",True,"(4, 4, 205, 213)"
ZJ019259,test_features/ZJ019259.jpg,S0114,0.599,"(4, 4, 327, 530)","[0, 0, 0.8406, 1.0]",True,"(4, 4, 216, 180)"
ZJ019260,test_features/ZJ019260.jpg,S0162,0.956,"(123, 318, 312, 442)","[0.327, 0.2203, 0.4687, 0.5925]",True,"(53, 77, 125, 97)"
ZJ019261,test_features/ZJ019261.jpg,S0034,,,,False,
ZJ019262,test_features/ZJ019262.jpg,S0162,0.549,"(359, 713, 74, 185)","[0.7385, 0.6574, 0.201, 0.1518]",True,"(151, 169, 26, 37)"
ZJ019263,test_features/ZJ019263.jpg,S0162,,,,False,
ZJ019264,test_features/ZJ019264.jpg,S0151,0.83,"(98, 149, 124, 229)","[0.2265, 0.2611, 0.3703, 0.3666]",True,"(62, 55, 74, 75)"
ZJ019265,test_features/ZJ019265.jpg,S0067,0.054,"(212, 211, 49, 84)","[0.3234, 0.5777, 0.1437, 0.1583]",True,"(133, 76, 27, 24)"
ZJ019266,test_features/ZJ019266.jpg,S0040,0.169,"(126, 570, 46, 77)","[0.5895, 0.2259, 0.08854, 0.1]",True,"(55, 136, 14, 12)"
ZJ019267,test_features/ZJ019267.jpg,S0082,0.21,"(202, 756, 274, 200)","[0.7833, 0.3666, 0.2166, 0.5222]",True,"(86, 179, 109, 41)"
ZJ019268,test_features/ZJ019268.jpg,S0040,0.677,"(208, 473, 93, 157)","[0.4885, 0.3777, 0.1718, 0.187]",True,"(89, 113, 34, 30)"
ZJ019269,test_features/ZJ019269.jpg,S0162,0.957,"(118, 304, 315, 473)","[0.3125, 0.2111, 0.501, 0.5981]",True,"(51, 74, 126, 104)"
ZJ019270,test_features/ZJ019270.jpg,S0065,0.575,"(318, 317, 22, 80)","[0.489, 0.8722, 0.1375, 0.08333]",True,"(199, 114, 11, 23)"
ZJ019271,test_features/ZJ019271.jpg,S0091,0.937,"(367, 650, 137, 120)","[0.6729, 0.6722, 0.1333, 0.2685]",True,"(155, 155, 52, 22)"
ZJ019272,test_features/ZJ019272.jpg,S0151,0.448,"(5, 189, 351, 447)","[0.289, 0.002777, 0.7109, 0.9972]",True,"(5, 69, 215, 151)"
ZJ019273,test_features/ZJ019273.jpg,S0040,0.592,"(184, 67, 126, 98)","[0.06562, 0.3333, 0.1104, 0.2481]",True,"(79, 19, 48, 17)"
ZJ019274,test_features/ZJ019274.jpg,S0040,0.912,"(317, 588, 202, 368)","[0.6083, 0.5796, 0.3916, 0.3888]",True,"(134, 140, 79, 80)"
ZJ019275,test_features/ZJ019275.jpg,S0162,0.923,"(49, 291, 387, 484)","[0.2989, 0.08333, 0.5124, 0.7314]",True,"(23, 71, 156, 107)"
ZJ019276,test_features/ZJ019276.jpg,S0162,0.0256,"(289, 429, 78, 42)","[0.4427, 0.5277, 0.05208, 0.1592]",True,"(122, 103, 28, 4)"
ZJ019277,test_features/ZJ019277.jpg,S0126,0.748,"(507, 771, 12, 122)","[0.7989, 0.9314, 0.1354, 0.03703]",True,"(213, 183, 0, 22)"
ZJ019278,test_features/ZJ019278.jpg,S0066,0.521,"(151, 476, 80, 49)","[0.7374, 0.4083, 0.08906, 0.2444]",True,"(95, 169, 47, 12)"
ZJ019279,test_features/ZJ019279.jpg,S0128,0.815,"(207, 303, 63, 91)","[0.4671, 0.5638, 0.1546, 0.1972]",True,"(130, 109, 36, 27)"
ZJ019280,test_features/ZJ019280.jpg,S0100,0.224,"(212, 187, 125, 125)","[0.2859, 0.5777, 0.2078, 0.3694]",True,"(133, 68, 75, 39)"
ZJ019281,test_features/ZJ019281.jpg,S0086,0.0275,"(207, 4, 29, 11)","[0, 0.8458, 0.05937, 0.1541]",True,"(193, 4, 27, 5)"
ZJ019282,test_features/ZJ019282.jpg,S0064,0.205,"(290, 657, 181, 299)","[0.6802, 0.5296, 0.3197, 0.3499]",True,"(123, 156, 70, 64)"
ZJ019283,test_features/ZJ019283.jpg,S0055,0.0208,"(57, 266, 91, 164)","[0.4093, 0.1472, 0.2687, 0.275]",True,"(37, 96, 54, 52)"
ZJ019284,test_features/ZJ019284.jpg,S0162,0.0294,"(416, 379, 103, 182)","[0.3906, 0.7629, 0.1979, 0.2055]",True,"(175, 91, 38, 36)"
ZJ019285,test_features/ZJ019285.jpg,S0072,0.476,"(410, 340, 45, 43)","[0.35, 0.7518, 0.05312, 0.09814]",True,"(172, 82, 14, 4)"
ZJ019286,test_features/ZJ019286.jpg,S0040,0.811,"(141, 749, 149, 207)","[0.776, 0.2537, 0.2239, 0.2907]",True,"(61, 178, 57, 42)"
ZJ019287,test_features/ZJ019287.jpg,S0011,0.0428,"(207, 327, 35, 61)","[0.5046, 0.5638, 0.1078, 0.1194]",True,"(130, 117, 19, 16)"
ZJ019288,test_features/ZJ019288.jpg,S0082,0.581,"(185, 328, 236, 87)","[0.3374, 0.3351, 0.09895, 0.4518]",True,"(79, 80, 93, 14)"
ZJ019289,test_features/ZJ019289.jpg,S0199,0.263,"(149, 132, 19, 45)","[0.3555, 0.6041, 0.1472, 0.1124]",True,"(139, 84, 17, 25)"
ZJ019290,test_features/ZJ019290.jpg,S0033,0.885,"(166, 285, 173, 299)","[0.439, 0.45, 0.4796, 0.5027]",True,"(105, 102, 105, 99)"
ZJ019291,test_features/ZJ019291.jpg,S0055,0.671,"(145, 4, 73, 201)","[0, 0.3916, 0.3265, 0.2249]",True,"(92, 4, 42, 65)"
ZJ019292,test_features/ZJ019292.jpg,S0040,0.948,"(149, 184, 159, 485)","[0.1875, 0.2685, 0.5135, 0.3092]",True,"(64, 46, 61, 107)"
ZJ019293,test_features/ZJ019293.jpg,S0052,0.562,"(109, 381, 410, 574)","[0.3927, 0.1944, 0.6062, 0.774]",True,"(48, 92, 165, 128)"
ZJ019294,test_features/ZJ019294.jpg,S0037,0.773,"(179, 75, 71, 122)","[0.1109, 0.4861, 0.2031, 0.2194]",True,"(113, 29, 41, 37)"
ZJ019295,test_features/ZJ019295.jpg,S0116,0.841,"(273, 387, 65, 45)","[0.5984, 0.7472, 0.08281, 0.2027]",True,"(171, 138, 37, 11)"
ZJ019296,test_features/ZJ019296.jpg,S0064,,,,False,
ZJ019297,test_features/ZJ019297.jpg,S0012,0.588,"(334, 581, 85, 150)","[0.601, 0.6111, 0.1645, 0.1722]",True,"(141, 139, 31, 29)"
ZJ019298,test_features/ZJ019298.jpg,S0116,0.883,"(239, 413, 92, 32)","[0.639, 0.7014, 0.0625, 0.2985]",True,"(161, 147, 59, 6)"
ZJ019299,test_features/ZJ019299.jpg,S0072,0.691,"(403, 400, 32, 151)","[0.4125, 0.7388, 0.1656, 0.07407]",True,"(169, 96, 9, 29)"
ZJ019300,test_features/ZJ019300.jpg,S0072,0.776,"(496, 415, 24, 57)","[0.4281, 0.9111, 0.0677, 0.05925]",True,"(208, 100, 5, 7)"
ZJ019301,test_features/ZJ019301.jpg,S0072,0.871,"(405, 406, 114, 150)","[0.4187, 0.7425, 0.1645, 0.2259]",True,"(170, 98, 43, 29)"
ZJ019302,test_features/ZJ019302.jpg,S0040,0.0234,"(291, 4, 227, 688)","[0, 0.5314, 0.725, 0.4351]",True,"(123, 4, 89, 154)"
ZJ019303,test_features/ZJ019303.jpg,S0140,0.908,"(412, 830, 107, 126)","[0.8604, 0.7555, 0.1395, 0.2129]",True,"(173, 197, 40, 23)"
ZJ019304,test_features/ZJ019304.jpg,S0128,0.955,"(179, 218, 123, 155)","[0.3343, 0.4861, 0.2546, 0.3638]",True,"(113, 79, 73, 49)"
ZJ019305,test_features/ZJ019305.jpg,S0128,0.247,"(318, 4, 22, 78)","[0, 0.8722, 0.1343, 0.08333]",True,"(199, 4, 11, 22)"
ZJ019306,test_features/ZJ019306.jpg,S0091,0.848,"(318, 582, 200, 229)","[0.602, 0.5814, 0.2468, 0.3851]",True,"(134, 139, 78, 47)"
ZJ019307,test_features/ZJ019307.jpg,S0142,0.193,"(323, 407, 33, 56)","[0.6296, 0.8861, 0.1, 0.1138]",True,"(202, 145, 17, 14)"
ZJ019308,test_features/ZJ019308.jpg,S0072,0.882,"(410, 299, 71, 257)","[0.3072, 0.7518, 0.276, 0.1462]",True,"(172, 73, 25, 54)"
ZJ019309,test_features/ZJ019309.jpg,S0126,0.433,"(426, 265, 93, 97)","[0.2718, 0.7814, 0.1093, 0.187]",True,"(179, 65, 34, 16)"
ZJ019310,test_features/ZJ019310.jpg,S0066,0.641,"(148, 588, 57, 48)","[0.9125, 0.3999, 0.08749, 0.1805]",True,"(94, 208, 32, 12)"
ZJ019311,test_features/ZJ019311.jpg,S0128,0.846,"(233, 225, 91, 167)","[0.3453, 0.6361, 0.2734, 0.275]",True,"(146, 81, 54, 53)"
ZJ019312,test_features/ZJ019312.jpg,S0040,0.975,"(4, 353, 506, 603)","[0.3635, 0, 0.6364, 0.998]",True,"(4, 85, 216, 135)"
ZJ019313,test_features/ZJ019313.jpg,S0100,0.568,"(43, 4, 296, 564)","[0, 0.1083, 0.8937, 0.8444]",True,"(28, 4, 181, 192)"
ZJ019314,test_features/ZJ019314.jpg,S0082,0.0694,"(362, 410, 128, 158)","[0.4229, 0.6629, 0.1729, 0.2518]",True,"(152, 99, 48, 31)"
ZJ019315,test_features/ZJ019315.jpg,S0072,0.0746,"(349, 225, 51, 33)","[0.2302, 0.6699, 0.0427, 0.1145]",True,"(154, 56, 18, 2)"
ZJ019316,test_features/ZJ019316.jpg,S0072,0.0772,"(189, 321, 98, 52)","[0.3302, 0.3592, 0.0625, 0.2058]",True,"(84, 78, 38, 6)"
ZJ019317,test_features/ZJ019317.jpg,S0091,0.923,"(366, 649, 139, 131)","[0.6718, 0.6703, 0.1447, 0.2722]",True,"(154, 154, 53, 24)"
ZJ019318,test_features/ZJ019318.jpg,S0116,0.0461,"(295, 4, 44, 63)","[0, 0.8083, 0.1109, 0.1444]",True,"(185, 4, 24, 17)"
ZJ019319,test_features/ZJ019319.jpg,S0114,0.128,"(5, 4, 334, 631)","[0, 0.002777, 0.9984, 0.9499]",True,"(5, 4, 205, 216)"
ZJ019320,test_features/ZJ019320.jpg,S0040,0.513,"(143, 859, 132, 97)","[0.8906, 0.2574, 0.1093, 0.2592]",True,"(62, 203, 50, 16)"
ZJ019321,test_features/ZJ019321.jpg,S0040,0.109,"(253, 517, 54, 81)","[0.5343, 0.4611, 0.0927, 0.1148]",True,"(107, 124, 18, 13)"
ZJ019322,test_features/ZJ019322.jpg,S0012,0.636,"(341, 584, 81, 126)","[0.6041, 0.624, 0.1395, 0.1648]",True,"(144, 139, 29, 23)"
ZJ019323,test_features/ZJ019323.jpg,S0040,0.452,"(289, 6, 230, 949)","[0.002083, 0.5277, 0.9968, 0.4407]",True,"(122, 4, 91, 215)"
ZJ019324,test_features/ZJ019324.jpg,S0128,0.226,"(336, 551, 4, 71)","[0.8546, 0.9222, 0.1234, 0.03333]",True,"(211, 195, -1, 20)"
ZJ019325,test_features/ZJ019325.jpg,S0128,0.769,"(242, 172, 27, 73)","[0.2625, 0.6611, 0.1265, 0.09722]",True,"(152, 63, 14, 20)"
ZJ019326,test_features/ZJ019326.jpg,S0162,0.0111,"(297, 391, 24, 26)","[0.4031, 0.5425, 0.03541, 0.05925]",True,"(126, 94, 5, 0)"
ZJ019327,test_features/ZJ019327.jpg,S0041,0.348,"(159, 465, 31, 37)","[0.7203, 0.4305, 0.07031, 0.1083]",True,"(100, 165, 16, 8)"
ZJ019328,test_features/ZJ019328.jpg,S0162,0.00728,"(385, 4, 135, 86)","[0, 0.7055, 0.09791, 0.2648]",True,"(162, 4, 51, 14)"
ZJ019329,test_features/ZJ019329.jpg,S0189,0.915,"(172, 152, 50, 71)","[0.4111, 0.6999, 0.2194, 0.2416]",True,"(161, 96, 46, 41)"
ZJ019330,test_features/ZJ019330.jpg,S0151,0.617,"(255, 242, 99, 389)","[0.3718, 0.6972, 0.6203, 0.2972]",True,"(160, 87, 59, 131)"
