id,filepath,site,split,max_detection_conf,category,conf,bbox,bbox_true
ZJ006685,train_features/ZJ006685.jpg,S0020,4.0,0.577,animal,0.577,"[0.2395, 0.5925, 0.2177, 0.1759]",True
ZJ006686,train_features/ZJ006686.jpg,S0060,2.0,0.821,animal,0.821,"[0.1427, 0.5833, 0.3458, 0.2]",True
ZJ006687,train_features/ZJ006687.jpg,S0123,0.0,0.678,animal,0.678,"[0.3031, 0.6333, 0.09531, 0.1694]",True
ZJ006688,train_features/ZJ006688.jpg,S0161,2.0,0.541,animal,0.541,"[0, 0, 0.214, 0.9527]",True
ZJ006689,train_features/ZJ006689.jpg,S0038,1.0,0.228,animal,0.228,"[0.2958, 0.4737, 0.7031, 0.4757]",True
ZJ006690,train_features/ZJ006690.jpg,S0071,1.0,0.0661,animal,0.0661,"[0.126, 0.5111, 0.07604, 0.08703]",True
ZJ006691,train_features/ZJ006691.jpg,S0009,0.0,0.411,animal,0.411,"[0.001562, 0.5014, 0.8015, 0.4985]",True
ZJ006692,train_features/ZJ006692.jpg,S0020,4.0,0.942,animal,0.942,"[0.4354, 0.5407, 0.2187, 0.3092]",True
ZJ006693,train_features/ZJ006693.jpg,S0044,3.0,0.0175,person,0.0175,"[0.139, 0.5166, 0.1515, 0.3444]",True
ZJ006694,train_features/ZJ006694.jpg,S0022,0.0,0.487,animal,0.487,"[0.5218, 0.5694, 0.05937, 0.1444]",True
ZJ006695,train_features/ZJ006695.jpg,S0009,0.0,0.833,animal,0.833,"[0.714, 0.4361, 0.2859, 0.2277]",True
ZJ006696,train_features/ZJ006696.jpg,S0155,1.0,0.863,animal,0.863,"[0.4062, 0, 0.5937, 0.9666]",True
ZJ006697,train_features/ZJ006697.jpg,S0031,2.0,0.721,animal,0.721,"[0.375, 0.525, 0.07812, 0.2722]",True
ZJ006698,train_features/ZJ006698.jpg,S0163,2.0,0.694,animal,0.694,"[0.1875, 0.02686, 0.8125, 0.9701]",True
ZJ006699,train_features/ZJ006699.jpg,S0036,0.0,0.212,animal,0.212,"[0.314, 0.7749, 0.1234, 0.1083]",True
ZJ006700,train_features/ZJ006700.jpg,S0036,0.0,,,,,False
ZJ006701,train_features/ZJ006701.jpg,S0009,0.0,0.813,animal,0.813,"[0.6203, 0.6, 0.1546, 0.3555]",True
ZJ006702,train_features/ZJ006702.jpg,S0063,1.0,0.76,animal,0.76,"[0.0302, 0.4833, 0.2354, 0.2703]",True
ZJ006703,train_features/ZJ006703.jpg,S0030,1.0,0.869,animal,0.869,"[0.5197, 0.4888, 0.2447, 0.2962]",True
ZJ006704,train_features/ZJ006704.jpg,S0036,0.0,,,,,False
ZJ006705,train_features/ZJ006705.jpg,S0070,1.0,0.855,animal,0.855,"[0.55, 0.6037, 0.1572, 0.3648]",True
ZJ006706,train_features/ZJ006706.jpg,S0080,1.0,0.0308,vehicle,0.0308,"[0, 0.7999, 0.9937, 0.2]",True
ZJ006707,train_features/ZJ006707.jpg,S0062,2.0,0.687,animal,0.687,"[0.8937, 0.7499, 0.1062, 0.1537]",True
ZJ006708,train_features/ZJ006708.jpg,S0186,4.0,0.535,animal,0.535,"[0.6458, 0.7999, 0.2041, 0.1703]",True
ZJ006709,train_features/ZJ006709.jpg,S0110,4.0,0.81,animal,0.81,"[0.4843, 0.7222, 0.214, 0.2027]",True
ZJ006710,train_features/ZJ006710.jpg,S0009,0.0,0.00791,animal,0.00791,"[0, 0.01388, 0.9984, 0.9305]",True
ZJ006711,train_features/ZJ006711.jpg,S0059,4.0,0.914,animal,0.914,"[0.0302, 0.7666, 0.601, 0.2018]",True
ZJ006712,train_features/ZJ006712.jpg,S0014,4.0,0.911,animal,0.911,"[0.375, 0.4222, 0.1749, 0.3416]",True
ZJ006713,train_features/ZJ006713.jpg,S0062,2.0,0.836,animal,0.836,"[0.5156, 0.3351, 0.09375, 0.1833]",True
ZJ006714,train_features/ZJ006714.jpg,S0105,3.0,0.691,animal,0.691,"[0.3888, 0.2465, 0.6111, 0.7534]",True
ZJ006715,train_features/ZJ006715.jpg,S0038,1.0,0.0125,animal,0.0125,"[0.802, 0.4291, 0.1979, 0.5689]",True
ZJ006716,train_features/ZJ006716.jpg,S0070,1.0,0.915,animal,0.915,"[0.6916, 0.3962, 0.3083, 0.5611]",True
ZJ006717,train_features/ZJ006717.jpg,S0172,0.0,0.17,animal,0.17,"[0.08888, 0.3583, 0.1277, 0.1041]",True
ZJ006718,train_features/ZJ006718.jpg,S0036,0.0,0.937,animal,0.937,"[0, 0.5444, 0.2546, 0.4083]",True
ZJ006719,train_features/ZJ006719.jpg,S0125,2.0,0.00784,animal,0.00784,"[0.6572, 0.2462, 0.09895, 0.1129]",True
ZJ006720,train_features/ZJ006720.jpg,S0073,3.0,0.72,animal,0.72,"[0.00625, 0.6555, 0.3187, 0.3361]",True
ZJ006721,train_features/ZJ006721.jpg,S0147,2.0,0.186,animal,0.186,"[0.2421, 0.3777, 0.1921, 0.4888]",True
ZJ006722,train_features/ZJ006722.jpg,S0030,1.0,0.343,animal,0.343,"[0.5114, 0.5314, 0.1197, 0.2]",True
ZJ006723,train_features/ZJ006723.jpg,S0186,4.0,0.73,animal,0.73,"[0.4083, 0.6111, 0.1104, 0.1074]",True
ZJ006724,train_features/ZJ006724.jpg,S0120,2.0,0.827,animal,0.827,"[0.4979, 0.4759, 0.1468, 0.1777]",True
ZJ006725,train_features/ZJ006725.jpg,S0021,2.0,0.113,animal,0.113,"[0.6046, 0.4222, 0.08281, 0.1388]",True
ZJ006726,train_features/ZJ006726.jpg,S0063,1.0,0.951,animal,0.951,"[0.1479, 0.4888, 0.3468, 0.3462]",True
ZJ006727,train_features/ZJ006727.jpg,S0130,4.0,0.346,animal,0.346,"[0.6421, 0.5611, 0.1343, 0.1305]",True
ZJ006728,train_features/ZJ006728.jpg,S0088,1.0,0.621,animal,0.621,"[0.5765, 0.5583, 0.125, 0.1722]",True
ZJ006729,train_features/ZJ006729.jpg,S0030,1.0,0.0071,animal,0.0071,"[0.8677, 0.4685, 0.08749, 0.2]",True
ZJ006730,train_features/ZJ006730.jpg,S0060,2.0,0.0324,animal,0.0324,"[0, 0.7407, 0.326, 0.2296]",True
ZJ006731,train_features/ZJ006731.jpg,S0136,0.0,0.782,animal,0.782,"[0.4937, 0.6333, 0.2125, 0.2444]",True
ZJ006732,train_features/ZJ006732.jpg,S0089,3.0,0.812,animal,0.812,"[0.3015, 0.4722, 0.5249, 0.4444]",True
ZJ006733,train_features/ZJ006733.jpg,S0026,0.0,0.899,animal,0.899,"[0.03437, 0.625, 0.3437, 0.1805]",True
ZJ006734,train_features/ZJ006734.jpg,S0060,2.0,0.877,animal,0.877,"[0.5541, 0.65, 0.3218, 0.2555]",True
ZJ006735,train_features/ZJ006735.jpg,S0062,2.0,0.634,animal,0.634,"[0.2874, 0.5814, 0.1093, 0.1222]",True
ZJ006736,train_features/ZJ006736.jpg,S0036,0.0,0.893,animal,0.893,"[0.4906, 0.5138, 0.1859, 0.2972]",True
ZJ006737,train_features/ZJ006737.jpg,S0088,1.0,0.574,animal,0.574,"[0.7328, 0.3472, 0.2187, 0.2305]",True
ZJ006738,train_features/ZJ006738.jpg,S0136,0.0,0.00895,animal,0.00895,"[0, 0.4666, 0.05312, 0.2361]",True
ZJ006739,train_features/ZJ006739.jpg,S0036,0.0,0.435,animal,0.435,"[0.5062, 0.5701, 0.08437, 0.3044]",True
ZJ006740,train_features/ZJ006740.jpg,S0136,0.0,0.658,animal,0.658,"[0, 0.6666, 0.1749, 0.1916]",True
ZJ006741,train_features/ZJ006741.jpg,S0023,2.0,0.482,animal,0.482,"[0.1265, 0.575, 0.1984, 0.2555]",True
ZJ006742,train_features/ZJ006742.jpg,S0096,3.0,0.19,animal,0.19,"[0.5234, 0.3333, 0.1812, 0.2277]",True
ZJ006743,train_features/ZJ006743.jpg,S0063,1.0,0.929,animal,0.929,"[0.5427, 0.8648, 0.07395, 0.1055]",True
ZJ006744,train_features/ZJ006744.jpg,S0120,2.0,0.745,animal,0.745,"[0.8041, 0.3222, 0.1927, 0.6166]",True
ZJ006745,train_features/ZJ006745.jpg,S0060,2.0,0.808,animal,0.808,"[0, 0.6907, 0.2479, 0.2796]",True
ZJ006746,train_features/ZJ006746.jpg,S0060,2.0,0.951,animal,0.951,"[0, 0.5166, 0.3718, 0.4425]",True
ZJ006747,train_features/ZJ006747.jpg,S0019,0.0,0.916,animal,0.916,"[0, 0.3407, 1.0, 0.6314]",True
ZJ006748,train_features/ZJ006748.jpg,S0093,1.0,0.0454,animal,0.0454,"[0.6812, 0.5666, 0.202, 0.1962]",True
ZJ006749,train_features/ZJ006749.jpg,S0043,3.0,0.453,animal,0.453,"[0.003124, 0, 0.9968, 0.997]",True
ZJ006750,train_features/ZJ006750.jpg,S0062,2.0,0.701,animal,0.701,"[0.1812, 0.437, 0.1531, 0.3129]",True
ZJ006751,train_features/ZJ006751.jpg,S0031,2.0,0.681,animal,0.681,"[0, 0.4055, 0.1, 0.5916]",True
ZJ006752,train_features/ZJ006752.jpg,S0186,4.0,0.722,animal,0.722,"[0.7895, 0.6407, 0.1791, 0.2574]",True
ZJ006753,train_features/ZJ006753.jpg,S0030,1.0,0.367,animal,0.367,"[0.8739, 0.4629, 0.126, 0.2111]",True
ZJ006754,train_features/ZJ006754.jpg,S0108,0.0,,,,,False
ZJ006755,train_features/ZJ006755.jpg,S0008,4.0,0.682,animal,0.682,"[0, 0.6694, 0.2218, 0.2833]",True
ZJ006756,train_features/ZJ006756.jpg,S0133,0.0,0.34,animal,0.34,"[0.1578, 0.7222, 0.464, 0.2777]",True
ZJ006757,train_features/ZJ006757.jpg,S0095,2.0,0.937,animal,0.937,"[0.0375, 0.4611, 0.1864, 0.4574]",True
ZJ006758,train_features/ZJ006758.jpg,S0163,2.0,0.896,animal,0.896,"[0, 0.6361, 0.3312, 0.3166]",True
ZJ006759,train_features/ZJ006759.jpg,S0019,0.0,0.925,animal,0.925,"[0, 0.387, 0.9072, 0.5814]",True
ZJ006760,train_features/ZJ006760.jpg,S0031,2.0,0.709,animal,0.709,"[0, 0.6194, 0.2671, 0.3805]",True
ZJ006761,train_features/ZJ006761.jpg,S0134,1.0,0.87,animal,0.87,"[0.3562, 0.5259, 0.1031, 0.3555]",True
ZJ006762,train_features/ZJ006762.jpg,S0070,1.0,0.947,animal,0.947,"[0.5135, 0.7685, 0.3135, 0.2018]",True
ZJ006763,train_features/ZJ006763.jpg,S0022,0.0,0.0827,animal,0.0827,"[0, 0.8138, 0.05937, 0.1833]",True
ZJ006764,train_features/ZJ006764.jpg,S0060,2.0,0.902,animal,0.902,"[0.3656, 0.4259, 0.2187, 0.2462]",True
ZJ006765,train_features/ZJ006765.jpg,S0038,1.0,0.811,animal,0.811,"[0.02916, 0.4629, 0.9708, 0.5055]",True
ZJ006766,train_features/ZJ006766.jpg,S0010,2.0,,,,,False
ZJ006767,train_features/ZJ006767.jpg,S0075,4.0,,,,,False
ZJ006768,train_features/ZJ006768.jpg,S0038,1.0,0.322,animal,0.322,"[0.001041, 0.2912, 0.9989, 0.7067]",True
ZJ006769,train_features/ZJ006769.jpg,S0002,4.0,0.364,person,0.364,"[0.8093, 0.1611, 0.1906, 0.7916]",True
ZJ006770,train_features/ZJ006770.jpg,S0059,4.0,0.371,animal,0.371,"[0.2395, 0.5648, 0.1104, 0.08703]",True
ZJ006771,train_features/ZJ006771.jpg,S0003,2.0,0.00609,person,0.00609,"[0.9078, 0.002777, 0.09218, 0.9499]",True
ZJ006772,train_features/ZJ006772.jpg,S0150,3.0,0.529,animal,0.529,"[0.2046, 0.5277, 0.2359, 0.425]",True
ZJ006773,train_features/ZJ006773.jpg,S0183,0.0,0.00507,animal,0.00507,"[0.6027, 0.3958, 0.09166, 0.3291]",True
ZJ006774,train_features/ZJ006774.jpg,S0022,0.0,0.0643,animal,0.0643,"[0, 0.6611, 0.04687, 0.1861]",True
ZJ006775,train_features/ZJ006775.jpg,S0149,0.0,0.297,animal,0.297,"[0.5968, 0.3666, 0.1828, 0.2222]",True
ZJ006776,train_features/ZJ006776.jpg,S0060,2.0,0.795,animal,0.795,"[0.1687, 0.6333, 0.4708, 0.2611]",True
ZJ006777,train_features/ZJ006777.jpg,S0060,2.0,0.761,animal,0.761,"[0.05937, 0.5407, 0.3437, 0.2055]",True
ZJ006778,train_features/ZJ006778.jpg,S0071,1.0,0.961,animal,0.961,"[0.6229, 0.3611, 0.377, 0.3518]",True
ZJ006779,train_features/ZJ006779.jpg,S0002,4.0,0.0339,animal,0.0339,"[0, 0.7166, 0.139, 0.1083]",True
ZJ006780,train_features/ZJ006780.jpg,S0073,3.0,0.205,animal,0.205,"[0.1406, 0.6138, 0.2156, 0.2055]",True
ZJ006781,train_features/ZJ006781.jpg,S0073,3.0,0.00539,animal,0.00539,"[0.7234, 0.6555, 0.1703, 0.2388]",True
ZJ006782,train_features/ZJ006782.jpg,S0009,0.0,0.709,animal,0.709,"[0.225, 0.5222, 0.214, 0.2027]",True
ZJ006783,train_features/ZJ006783.jpg,S0031,2.0,0.0705,animal,0.0705,"[0, 0.3416, 1.0, 0.6583]",True
ZJ006784,train_features/ZJ006784.jpg,S0083,2.0,0.967,animal,0.967,"[0, 0.2666, 1.0, 0.7018]",True
ZJ006785,train_features/ZJ006785.jpg,S0060,2.0,0.336,animal,0.336,"[0.3208, 0.6629, 0.4375, 0.3074]",True
ZJ006786,train_features/ZJ006786.jpg,S0060,2.0,0.729,animal,0.729,"[0.03437, 0.724, 0.1687, 0.2462]",True
ZJ006787,train_features/ZJ006787.jpg,S0060,2.0,0.397,animal,0.397,"[0.376, 0.5981, 0.1677, 0.15]",True
ZJ006788,train_features/ZJ006788.jpg,S0061,1.0,0.0071,animal,0.0071,"[0.1635, 0.8388, 0.2083, 0.1296]",True
ZJ006789,train_features/ZJ006789.jpg,S0141,3.0,0.848,animal,0.848,"[0.7453, 0.4444, 0.05937, 0.1611]",True
ZJ006790,train_features/ZJ006790.jpg,S0071,1.0,0.789,animal,0.789,"[0.1083, 0.5018, 0.05729, 0.1388]",True
ZJ006791,train_features/ZJ006791.jpg,S0184,0.0,0.719,animal,0.719,"[0.2583, 0.6962, 0.1124, 0.1814]",True
ZJ006792,train_features/ZJ006792.jpg,S0071,1.0,0.775,animal,0.775,"[0.3041, 0.7796, 0.07395, 0.1888]",True
ZJ006793,train_features/ZJ006793.jpg,S0022,0.0,0.274,animal,0.274,"[0, 0.6611, 0.2374, 0.3361]",True
ZJ006794,train_features/ZJ006794.jpg,S0127,3.0,0.424,animal,0.424,"[0.1859, 0.6111, 0.1875, 0.1861]",True
ZJ006795,train_features/ZJ006795.jpg,S0121,4.0,0.132,animal,0.132,"[0.9171, 0.6111, 0.08281, 0.3444]",True
ZJ006796,train_features/ZJ006796.jpg,S0008,4.0,0.87,animal,0.87,"[0, 0.6305, 0.2093, 0.3222]",True
ZJ006797,train_features/ZJ006797.jpg,S0156,0.0,0.615,animal,0.615,"[0, 0.1, 1.0, 0.8666]",True
ZJ006798,train_features/ZJ006798.jpg,S0020,4.0,0.898,animal,0.898,"[0.5802, 0.487, 0.2864, 0.2888]",True
ZJ006799,train_features/ZJ006799.jpg,S0030,1.0,0.605,animal,0.605,"[0.5218, 0.4129, 0.07395, 0.2907]",True
ZJ006800,train_features/ZJ006800.jpg,S0063,1.0,0.878,animal,0.878,"[0.1958, 0.1777, 0.1583, 0.7129]",True
ZJ006801,train_features/ZJ006801.jpg,S0095,2.0,0.94,animal,0.94,"[0.0375, 0.4611, 0.1864, 0.4555]",True
ZJ006802,train_features/ZJ006802.jpg,S0188,3.0,0.602,animal,0.602,"[0.6666, 0.4375, 0.2111, 0.3166]",True
ZJ006803,train_features/ZJ006803.jpg,S0008,4.0,0.923,animal,0.923,"[0.7234, 0.6333, 0.2765, 0.3194]",True
ZJ006804,train_features/ZJ006804.jpg,S0088,1.0,0.583,animal,0.583,"[0.7796, 0.8277, 0.2203, 0.125]",True
ZJ006805,train_features/ZJ006805.jpg,S0043,3.0,0.951,animal,0.951,"[0.714, 0, 0.2859, 1.0]",True
ZJ006806,train_features/ZJ006806.jpg,S0008,4.0,0.867,animal,0.867,"[0.5046, 0.2833, 0.4953, 0.5194]",True
ZJ006807,train_features/ZJ006807.jpg,S0071,1.0,0.821,animal,0.821,"[0.6708, 0.4351, 0.1375, 0.1611]",True
ZJ006808,train_features/ZJ006808.jpg,S0081,1.0,0.601,animal,0.601,"[0.3781, 0.6277, 0.07395, 0.0537]",True
ZJ006809,train_features/ZJ006809.jpg,S0036,0.0,0.958,animal,0.958,"[0, 0.1555, 1.0, 0.7972]",True
ZJ006810,train_features/ZJ006810.jpg,S0185,0.0,0.0653,animal,0.0653,"[0.3083, 0.1541, 0.2055, 0.3708]",True
ZJ006811,train_features/ZJ006811.jpg,S0060,2.0,0.372,animal,0.372,"[0.352, 0.5759, 0.1385, 0.1907]",True
ZJ006812,train_features/ZJ006812.jpg,S0073,3.0,0.491,animal,0.491,"[0.6015, 0.5944, 0.2484, 0.4055]",True
ZJ006813,train_features/ZJ006813.jpg,S0056,2.0,0.0752,animal,0.0752,"[0.5062, 0.7083, 0.125, 0.2333]",True
ZJ006814,train_features/ZJ006814.jpg,S0002,4.0,0.598,animal,0.598,"[0.5609, 0, 0.439, 0.9027]",True
ZJ006815,train_features/ZJ006815.jpg,S0175,4.0,0.729,animal,0.729,"[0.2609, 0.7074, 0.1609, 0.1432]",True
ZJ006816,train_features/ZJ006816.jpg,S0120,2.0,0.736,animal,0.736,"[0, 0.4518, 0.07812, 0.2333]",True
ZJ006817,train_features/ZJ006817.jpg,S0038,1.0,0.166,vehicle,0.166,"[0.252, 0.4925, 0.7479, 0.474]",True
ZJ006818,train_features/ZJ006818.jpg,S0163,2.0,0.0233,person,0.0233,"[0.05781, 0, 0.1968, 0.4194]",True
ZJ006819,train_features/ZJ006819.jpg,S0030,1.0,0.9,animal,0.9,"[0.5052, 0.4833, 0.4947, 0.4851]",True
ZJ006820,train_features/ZJ006820.jpg,S0060,2.0,0.595,animal,0.595,"[0.3218, 0.5666, 0.05312, 0.1425]",True
ZJ006821,train_features/ZJ006821.jpg,S0083,2.0,0.78,animal,0.78,"[0.4895, 0.7166, 0.06145, 0.1425]",True
ZJ006822,train_features/ZJ006822.jpg,S0063,1.0,0.866,animal,0.866,"[0.9333, 0.3518, 0.06666, 0.1777]",True
ZJ006823,train_features/ZJ006823.jpg,S0071,1.0,0.804,animal,0.804,"[0, 0.6037, 0.09062, 0.2203]",True
ZJ006824,train_features/ZJ006824.jpg,S0093,1.0,0.887,animal,0.887,"[0.5208, 0.5833, 0.3093, 0.3388]",True
ZJ006825,train_features/ZJ006825.jpg,S0085,4.0,0.942,animal,0.942,"[0.0875, 0.2638, 0.4687, 0.6861]",True
ZJ006826,train_features/ZJ006826.jpg,S0069,3.0,0.831,animal,0.831,"[0.5614, 0, 0.1322, 0.9666]",True
ZJ006827,train_features/ZJ006827.jpg,S0186,4.0,0.844,animal,0.844,"[0.101, 0.624, 0.2052, 0.187]",True
ZJ006828,train_features/ZJ006828.jpg,S0096,3.0,0.751,animal,0.751,"[0, 0.005555, 1.0, 0.9916]",True
ZJ006829,train_features/ZJ006829.jpg,S0059,4.0,0.963,animal,0.963,"[0.6229, 0.6722, 0.3125, 0.2981]",True
ZJ006830,train_features/ZJ006830.jpg,S0022,0.0,0.0779,animal,0.0779,"[0.09062, 0.7722, 0.1671, 0.1805]",True
ZJ006831,train_features/ZJ006831.jpg,S0043,3.0,0.948,animal,0.948,"[0.2312, 0.3138, 0.1687, 0.6416]",True
ZJ006832,train_features/ZJ006832.jpg,S0062,2.0,0.302,animal,0.302,"[0.3354, 0.5111, 0.0677, 0.06666]",True
ZJ006833,train_features/ZJ006833.jpg,S0197,4.0,0.0112,animal,0.0112,"[0.5374, 0.7055, 0.06718, 0.1027]",True
ZJ006834,train_features/ZJ006834.jpg,S0049,3.0,0.802,animal,0.802,"[0.2218, 0.325, 0.7781, 0.6277]",True
ZJ006835,train_features/ZJ006835.jpg,S0030,1.0,0.74,animal,0.74,"[0.151, 0.5462, 0.3458, 0.2074]",True
ZJ006836,train_features/ZJ006836.jpg,S0009,0.0,,,,,False
ZJ006837,train_features/ZJ006837.jpg,S0008,4.0,0.327,animal,0.327,"[0, 0.6305, 0.2093, 0.3222]",True
ZJ006838,train_features/ZJ006838.jpg,S0036,0.0,0.883,animal,0.883,"[0, 0.3701, 1.0, 0.6268]",True
ZJ006839,train_features/ZJ006839.jpg,S0149,0.0,0.339,animal,0.339,"[0.1921, 0, 0.8062, 0.997]",True
ZJ006840,train_features/ZJ006840.jpg,S0149,0.0,0.662,animal,0.662,"[0.7187, 0.375, 0.1, 0.08611]",True
ZJ006841,train_features/ZJ006841.jpg,S0043,3.0,0.694,animal,0.694,"[0.8031, 0, 0.1968, 1.0]",True
ZJ006842,train_features/ZJ006842.jpg,S0036,0.0,,,,,False
ZJ006843,train_features/ZJ006843.jpg,S0043,3.0,0.221,animal,0.221,"[0.7453, 0, 0.2546, 0.9527]",True
ZJ006844,train_features/ZJ006844.jpg,S0069,3.0,0.876,animal,0.876,"[0.5604, 0, 0.1322, 0.9666]",True
ZJ006845,train_features/ZJ006845.jpg,S0084,0.0,0.144,animal,0.144,"[0.9802, 0.4481, 0.01979, 0.2129]",True
ZJ006846,train_features/ZJ006846.jpg,S0144,4.0,0.685,animal,0.685,"[0.9093, 0.08543, 0.09062, 0.9106]",True
ZJ006847,train_features/ZJ006847.jpg,S0080,1.0,0.0343,person,0.0343,"[0.9624, 0.3249, 0.0375, 0.2333]",True
ZJ006848,train_features/ZJ006848.jpg,S0062,2.0,0.571,animal,0.571,"[0.326, 0.6222, 0.0802, 0.1444]",True
ZJ006849,train_features/ZJ006849.jpg,S0029,4.0,0.0538,animal,0.0538,"[0.2343, 0.3611, 0.08124, 0.1555]",True
ZJ006850,train_features/ZJ006850.jpg,S0038,1.0,0.0521,animal,0.0521,"[0.7677, 0.5922, 0.2322, 0.4077]",True
ZJ006851,train_features/ZJ006851.jpg,S0173,1.0,0.717,animal,0.717,"[0.8, 0.4888, 0.05624, 0.2055]",True
ZJ006852,train_features/ZJ006852.jpg,S0141,3.0,0.476,animal,0.476,"[0.2281, 0.6, 0.05781, 0.188]",True
ZJ006853,train_features/ZJ006853.jpg,S0009,0.0,0.791,animal,0.791,"[0.08437, 0.3666, 0.4687, 0.5861]",True
ZJ006854,train_features/ZJ006854.jpg,S0063,1.0,0.74,animal,0.74,"[0.1083, 0.5555, 0.1395, 0.1574]",True
ZJ006855,train_features/ZJ006855.jpg,S0010,2.0,0.66,animal,0.66,"[0.3375, 0.7916, 0.2531, 0.1638]",True
ZJ006856,train_features/ZJ006856.jpg,S0170,1.0,0.205,animal,0.205,"[0.5638, 0.6499, 0.1722, 0.1791]",True
ZJ006857,train_features/ZJ006857.jpg,S0032,3.0,0.923,animal,0.923,"[0.5328, 0.3944, 0.4671, 0.5055]",True
ZJ006858,train_features/ZJ006858.jpg,S0043,3.0,0.91,animal,0.91,"[0.4671, 0, 0.5328, 1.0]",True
ZJ006859,train_features/ZJ006859.jpg,S0083,2.0,0.552,animal,0.552,"[0, 0, 0.2406, 0.9685]",True
ZJ006860,train_features/ZJ006860.jpg,S0061,1.0,,,,,False
ZJ006861,train_features/ZJ006861.jpg,S0023,2.0,0.0195,animal,0.0195,"[0.8484, 0.9641, 0.06406, 0.03582]",True
ZJ006862,train_features/ZJ006862.jpg,S0060,2.0,0.88,animal,0.88,"[0, 0.7129, 0.251, 0.2555]",True
ZJ006863,train_features/ZJ006863.jpg,S0004,2.0,,,,,False
ZJ006864,train_features/ZJ006864.jpg,S0147,2.0,0.717,animal,0.717,"[0.1656, 0.6166, 0.4109, 0.2972]",True
ZJ006865,train_features/ZJ006865.jpg,S0014,4.0,0.691,animal,0.691,"[0, 0.5361, 0.07031, 0.3027]",True
ZJ006866,train_features/ZJ006866.jpg,S0038,1.0,0.916,animal,0.916,"[0.4812, 0.7067, 0.1916, 0.2912]",True
ZJ006867,train_features/ZJ006867.jpg,S0022,0.0,,,,,False
ZJ006868,train_features/ZJ006868.jpg,S0060,2.0,0.591,animal,0.591,"[0.3927, 0.5462, 0.1062, 0.2148]",True
ZJ006869,train_features/ZJ006869.jpg,S0063,1.0,0.966,animal,0.966,"[0.2302, 0.4981, 0.3927, 0.4722]",True
ZJ006870,train_features/ZJ006870.jpg,S0120,2.0,0.894,animal,0.894,"[0.3552, 0.3462, 0.1531, 0.3166]",True
ZJ006871,train_features/ZJ006871.jpg,S0120,2.0,,,,,False
ZJ006872,train_features/ZJ006872.jpg,S0095,2.0,0.808,animal,0.808,"[0, 0.4962, 0.2104, 0.4074]",True
ZJ006873,train_features/ZJ006873.jpg,S0043,3.0,0.903,animal,0.903,"[0.003125, 0.7972, 0.6109, 0.1583]",True
ZJ006874,train_features/ZJ006874.jpg,S0029,4.0,0.288,animal,0.288,"[0.1739, 0.7222, 0.05, 0.1444]",True
ZJ006875,train_features/ZJ006875.jpg,S0009,0.0,,,,,False
ZJ006876,train_features/ZJ006876.jpg,S0141,3.0,0.456,animal,0.456,"[0.2078, 0.9134, 0.1187, 0.08656]",True
ZJ006877,train_features/ZJ006877.jpg,S0070,1.0,0.892,animal,0.892,"[0.3343, 0.6499, 0.1895, 0.3185]",True
ZJ006878,train_features/ZJ006878.jpg,S0043,3.0,0.897,animal,0.897,"[0.7328, 0, 0.2671, 0.9527]",True
ZJ006879,train_features/ZJ006879.jpg,S0038,1.0,0.431,animal,0.431,"[0.001041, 0, 0.9979, 0.998]",True
ZJ006880,train_features/ZJ006880.jpg,S0005,4.0,0.928,animal,0.928,"[0.2343, 0.6611, 0.3453, 0.3388]",True
ZJ006881,train_features/ZJ006881.jpg,S0060,2.0,0.763,animal,0.763,"[0.3885, 0.5648, 0.1114, 0.1703]",True
ZJ006882,train_features/ZJ006882.jpg,S0023,2.0,0.0112,vehicle,0.0112,"[0, 0.8179, 0.06093, 0.182]",True
ZJ006883,train_features/ZJ006883.jpg,S0060,2.0,0.869,animal,0.869,"[0.2291, 0.5555, 0.1541, 0.1629]",True
ZJ006884,train_features/ZJ006884.jpg,S0063,1.0,0.976,animal,0.976,"[0.8343, 0.4277, 0.1656, 0.5407]",True
ZJ006885,train_features/ZJ006885.jpg,S0141,3.0,0.537,animal,0.537,"[0.3921, 0.8666, 0.3156, 0.08888]",True
ZJ006886,train_features/ZJ006886.jpg,S0009,0.0,0.893,animal,0.893,"[0.4078, 0.5861, 0.1124, 0.2888]",True
ZJ006887,train_features/ZJ006887.jpg,S0127,3.0,,,,,False
ZJ006888,train_features/ZJ006888.jpg,S0120,2.0,0.845,animal,0.845,"[0.2458, 0.4111, 0.2166, 0.437]",True
ZJ006889,train_features/ZJ006889.jpg,S0095,2.0,0.592,animal,0.592,"[0.1843, 0.574, 0.1552, 0.274]",True
ZJ006890,train_features/ZJ006890.jpg,S0076,3.0,0.934,animal,0.934,"[0, 0.5582, 1.0, 0.4417]",True
ZJ006891,train_features/ZJ006891.jpg,S0097,3.0,,,,,False
ZJ006892,train_features/ZJ006892.jpg,S0043,3.0,0.91,animal,0.91,"[0.6453, 0.6194, 0.3546, 0.2666]",True
ZJ006893,train_features/ZJ006893.jpg,S0060,2.0,0.48,animal,0.48,"[0.0802, 0.7864, 0.2874, 0.2116]",True
ZJ006894,train_features/ZJ006894.jpg,S0137,2.0,,,,,False
ZJ006895,train_features/ZJ006895.jpg,S0117,4.0,0.836,animal,0.836,"[0.1802, 0.6092, 0.2083, 0.2203]",True
ZJ006896,train_features/ZJ006896.jpg,S0023,2.0,,,,,False
