image_name,file,max_detection_conf,category,conf,bbox,conf_th
ZJ008701,ZJ008701.jpg,0.554,animal,0.554,"[0.2921, 0.8305, 0.2203, 0.1694]",False
ZJ008702,ZJ008702.jpg,0.315,animal,0.315,"[0.7468, 0.35, 0.05624, 0.1666]",False
ZJ008703,ZJ008703.jpg,0.507,animal,0.507,"[0, 0.7027, 0.2062, 0.2527]",False
ZJ008704,ZJ008704.jpg,0.0112,animal,0.0112,"[0.6083, 0.5916, 0.06388, 0.125]",False
ZJ008705,ZJ008705.jpg,0.811,animal,0.811,"[0.4197, 0.6425, 0.2083, 0.2481]",True
ZJ008706,ZJ008706.jpg,0.513,animal,0.513,"[0.7468, 0.7722, 0.1, 0.1027]",False
ZJ008707,ZJ008707.jpg,0.915,animal,0.915,"[0, 0.001851, 0.327, 0.9666]",True
ZJ008708,ZJ008708.jpg,0.953,animal,0.953,"[0.7328, 0.002777, 0.2671, 0.6694]",True
ZJ008709,ZJ008709.jpg,0.971,animal,0.971,"[0.1562, 0.4447, 0.3765, 0.5522]",True
ZJ008710,ZJ008710.jpg,0.89,animal,0.89,"[0.1718, 0.6314, 0.1708, 0.2092]",True
ZJ008711,ZJ008711.jpg,0.806,animal,0.806,"[0.4156, 0.5888, 0.4302, 0.3037]",True
ZJ008712,ZJ008712.jpg,0.846,animal,0.846,"[0.3645, 0.7185, 0.1583, 0.2296]",True
ZJ008713,ZJ008713.jpg,0.753,animal,0.753,"[0.2364, 0.5092, 0.1552, 0.3944]",True
ZJ008714,ZJ008714.jpg,0.84,animal,0.84,"[0.2781, 0.637, 0.3552, 0.3314]",True
ZJ008715,ZJ008715.jpg,0.959,animal,0.959,"[0, 0.487, 0.2395, 0.4814]",True
ZJ008716,ZJ008716.jpg,0.944,animal,0.944,"[0.07343, 0.4555, 0.3625, 0.5]",True
ZJ008717,ZJ008717.jpg,0.956,animal,0.956,"[0, 0.724, 0.1624, 0.2444]",True
ZJ008718,ZJ008718.jpg,0.82,animal,0.82,"[0.6843, 0.7552, 0.1718, 0.2388]",True
ZJ008719,ZJ008719.jpg,0.858,animal,0.858,"[0.7666, 0.2, 0.2239, 0.4444]",True
ZJ008720,ZJ008720.jpg,0.0126,animal,0.0126,"[0.02916, 0.3685, 0.08333, 0.1074]",False
ZJ008721,ZJ008721.jpg,0.905,animal,0.905,"[0, 0.5277, 0.2859, 0.2888]",True
ZJ008722,ZJ008722.jpg,0.512,animal,0.512,"[0.3864, 0.9166, 0.2374, 0.0537]",False
ZJ008723,ZJ008723.jpg,0.335,animal,0.335,"[0.1593, 0.4111, 0.1083, 0.1018]",False
ZJ008724,ZJ008724.jpg,0.042,animal,0.042,"[0, 0.4074, 0.07395, 0.1259]",False
ZJ008725,ZJ008725.jpg,0.707,animal,0.707,"[0.9072, 0.5111, 0.0927, 0.2907]",True
ZJ008726,ZJ008726.jpg,0.784,animal,0.784,"[0.201, 0.624, 0.2249, 0.2407]",True
ZJ008727,ZJ008727.jpg,0.00646,vehicle,0.00646,"[0, 0.06388, 0.9828, 0.8888]",False
ZJ008728,ZJ008728.jpg,0.601,animal,0.601,"[0.7687, 0.7027, 0.2312, 0.1888]",True
ZJ008729,ZJ008729.jpg,0.761,animal,0.761,"[0, 0.1694, 1.0, 0.8277]",True
ZJ008730,ZJ008730.jpg,,,,,False
ZJ008731,ZJ008731.jpg,0.78,animal,0.78,"[0, 0.7083, 0.2078, 0.2472]",True
ZJ008732,ZJ008732.jpg,0.63,animal,0.63,"[0.2484, 0.5305, 0.1609, 0.2583]",True
ZJ008733,ZJ008733.jpg,0.872,animal,0.872,"[0.3291, 0.4074, 0.1739, 0.3629]",True
ZJ008734,ZJ008734.jpg,0.0748,animal,0.0748,"[0.8583, 0.7961, 0.1395, 0.1242]",False
ZJ008735,ZJ008735.jpg,0.017,animal,0.017,"[0, 0, 0.9968, 0.9944]",False
ZJ008736,ZJ008736.jpg,0.921,animal,0.921,"[0.4718, 0.3472, 0.1437, 0.4333]",True
ZJ008737,ZJ008737.jpg,0.7,animal,0.7,"[0.08645, 0.6518, 0.1927, 0.187]",True
ZJ008738,ZJ008738.jpg,0.447,animal,0.447,"[0.1953, 0.5527, 0.1078, 0.1861]",False
ZJ008739,ZJ008739.jpg,0.596,animal,0.596,"[0.1953, 0.5305, 0.2171, 0.1194]",False
ZJ008740,ZJ008740.jpg,0.778,animal,0.778,"[0.4875, 0.4388, 0.164, 0.2555]",True
ZJ008741,ZJ008741.jpg,,,,,False
ZJ008742,ZJ008742.jpg,0.699,animal,0.699,"[0.06874, 0.6129, 0.2927, 0.2222]",True
ZJ008743,ZJ008743.jpg,0.0612,animal,0.0612,"[0.5078, 0.588, 0.05468, 0.08656]",False
ZJ008744,ZJ008744.jpg,0.00572,animal,0.00572,"[0.8062, 0.7666, 0.1156, 0.1138]",False
ZJ008745,ZJ008745.jpg,0.0591,animal,0.0591,"[0.8104, 0.4148, 0.1114, 0.08333]",False
ZJ008746,ZJ008746.jpg,0.92,animal,0.92,"[0.4203, 0.5462, 0.1703, 0.4537]",True
ZJ008747,ZJ008747.jpg,0.887,animal,0.887,"[0, 0.3055, 0.1489, 0.3222]",True
ZJ008748,ZJ008748.jpg,0.978,animal,0.978,"[0.07187, 0.3629, 0.2781, 0.6055]",True
ZJ008749,ZJ008749.jpg,0.0582,person,0.0582,"[0.4984, 0.002777, 0.2546, 0.8388]",False
ZJ008750,ZJ008750.jpg,0.924,animal,0.924,"[0.5593, 0.5277, 0.06562, 0.2833]",True
ZJ008751,ZJ008751.jpg,0.852,animal,0.852,"[0.5671, 0, 0.4328, 0.9055]",True
ZJ008752,ZJ008752.jpg,0.717,animal,0.717,"[0.5749, 0.437, 0.1031, 0.1407]",True
ZJ008753,ZJ008753.jpg,0.418,animal,0.418,"[0.003124, 0.7055, 0.2437, 0.2472]",False
ZJ008754,ZJ008754.jpg,0.0314,animal,0.0314,"[0.8572, 0.5126, 0.1427, 0.4854]",False
ZJ008755,ZJ008755.jpg,0.391,animal,0.391,"[0.5859, 0.3583, 0.05312, 0.1583]",False
ZJ008756,ZJ008756.jpg,0.0259,animal,0.0259,"[0, 0.7916, 0.1562, 0.2083]",False
ZJ008757,ZJ008757.jpg,0.157,animal,0.157,"[0.8312, 0.8416, 0.1687, 0.1583]",False
ZJ008758,ZJ008758.jpg,0.818,animal,0.818,"[0.7078, 0.6527, 0.2921, 0.3]",True
ZJ008759,ZJ008759.jpg,0.897,animal,0.897,"[0.2015, 0.6777, 0.3249, 0.3194]",True
ZJ008760,ZJ008760.jpg,0.203,animal,0.203,"[0.4546, 0.7249, 0.1328, 0.1027]",False
ZJ008761,ZJ008761.jpg,0.946,animal,0.946,"[0.7968, 0.6888, 0.2031, 0.2796]",True
ZJ008762,ZJ008762.jpg,0.859,animal,0.859,"[0.8656, 0.3222, 0.1031, 0.2277]",True
ZJ008763,ZJ008763.jpg,0.597,animal,0.597,"[0.06562, 0.6537, 0.1364, 0.2222]",False
ZJ008764,ZJ008764.jpg,0.427,animal,0.427,"[0.5499, 0.6472, 0.1281, 0.2944]",False
ZJ008765,ZJ008765.jpg,0.675,animal,0.675,"[0.2281, 0.4499, 0.03958, 0.1537]",True
ZJ008766,ZJ008766.jpg,0.12,animal,0.12,"[0.09218, 0.3283, 0.08906, 0.2388]",False
ZJ008767,ZJ008767.jpg,0.908,animal,0.908,"[0.3958, 0.6037, 0.2041, 0.2462]",True
ZJ008768,ZJ008768.jpg,0.471,animal,0.471,"[0.389, 0.6277, 0.1593, 0.2083]",False
ZJ008769,ZJ008769.jpg,0.219,person,0.219,"[0, 0.6611, 0.2374, 0.3388]",False
ZJ008770,ZJ008770.jpg,0.492,animal,0.492,"[0.8953, 0, 0.1046, 0.997]",False
ZJ008771,ZJ008771.jpg,0.502,animal,0.502,"[0.7468, 0.4083, 0.1203, 0.1277]",False
ZJ008772,ZJ008772.jpg,0.084,animal,0.084,"[0.6875, 0.6333, 0.07031, 0.2249]",False
ZJ008773,ZJ008773.jpg,0.937,animal,0.937,"[0.5052, 0.7518, 0.1624, 0.2166]",True
ZJ008774,ZJ008774.jpg,0.966,animal,0.966,"[0.2708, 0.5759, 0.3479, 0.3944]",True
ZJ008775,ZJ008775.jpg,0.767,animal,0.767,"[0.2234, 0.3805, 0.3421, 0.3194]",True
ZJ008776,ZJ008776.jpg,0.0137,animal,0.0137,"[0, 0.7166, 0.05624, 0.2166]",False
ZJ008777,ZJ008777.jpg,0.874,animal,0.874,"[0, 0.6648, 0.09166, 0.3037]",True
ZJ008778,ZJ008778.jpg,0.233,animal,0.233,"[0.02031, 0.3361, 0.1218, 0.425]",False
ZJ008779,ZJ008779.jpg,,,,,False
ZJ008780,ZJ008780.jpg,0.531,animal,0.531,"[0.3072, 0.4388, 0.09166, 0.1037]",False
ZJ008781,ZJ008781.jpg,0.00586,animal,0.00586,"[0.6281, 0.9185, 0.2229, 0.05185]",False
ZJ008782,ZJ008782.jpg,0.02,animal,0.02,"[0, 0.8777, 0.05624, 0.09259]",False
ZJ008783,ZJ008783.jpg,0.0224,animal,0.0224,"[0.5124, 0.6833, 0.2906, 0.2694]",False
ZJ008784,ZJ008784.jpg,0.0164,animal,0.0164,"[0.6312, 0.8666, 0.1703, 0.08888]",False
ZJ008785,ZJ008785.jpg,0.587,animal,0.587,"[0.6374, 0.4666, 0.1406, 0.2611]",False
ZJ008786,ZJ008786.jpg,0.0113,person,0.0113,"[0, 0, 0.1531, 0.9555]",False
ZJ008787,ZJ008787.jpg,0.35,animal,0.35,"[0.7479, 0.5759, 0.176, 0.1981]",False
ZJ008788,ZJ008788.jpg,0.43,animal,0.43,"[0.03125, 0.7694, 0.1765, 0.1916]",False
ZJ008789,ZJ008789.jpg,0.199,animal,0.199,"[0.6968, 0.524, 0.3031, 0.4444]",False
ZJ008790,ZJ008790.jpg,0.967,animal,0.967,"[0, 0.2648, 1.0, 0.7018]",True
ZJ008791,ZJ008791.jpg,0.0642,animal,0.0642,"[0.1822, 0.6611, 0.2718, 0.1925]",False
ZJ008792,ZJ008792.jpg,0.534,animal,0.534,"[0.439, 0.4944, 0.3906, 0.3277]",False
ZJ008793,ZJ008793.jpg,,,,,False
ZJ008794,ZJ008794.jpg,0.743,animal,0.743,"[0, 0.6055, 0.1739, 0.137]",True
ZJ008795,ZJ008795.jpg,0.625,animal,0.625,"[0, 0.6861, 0.2203, 0.2666]",True
ZJ008796,ZJ008796.jpg,0.732,animal,0.732,"[0.5421, 0.7111, 0.08906, 0.09166]",True
ZJ008797,ZJ008797.jpg,0.428,animal,0.428,"[0, 0, 0.5489, 0.9685]",False
ZJ008798,ZJ008798.jpg,,,,,False
ZJ008799,ZJ008799.jpg,0.0255,animal,0.0255,"[0, 0.7361, 0.04687, 0.1027]",False
ZJ008800,ZJ008800.jpg,0.569,animal,0.569,"[0, 0.4777, 0.2546, 0.5222]",False
ZJ008801,ZJ008801.jpg,0.472,animal,0.472,"[0.5187, 0.5638, 0.1781, 0.2166]",False
ZJ008802,ZJ008802.jpg,0.85,animal,0.85,"[0, 0.2851, 0.176, 0.6833]",True
ZJ008803,ZJ008803.jpg,0.0411,person,0.0411,"[0.3722, 0, 0.6277, 1.0]",False
ZJ008804,ZJ008804.jpg,0.882,animal,0.882,"[0.5604, 0, 0.1322, 0.9666]",True
ZJ008805,ZJ008805.jpg,0.355,animal,0.355,"[0.001562, 0, 0.9968, 0.997]",False
ZJ008806,ZJ008806.jpg,0.00997,animal,0.00997,"[0.5999, 0.8583, 0.1027, 0.1]",False
ZJ008807,ZJ008807.jpg,0.717,animal,0.717,"[0.1531, 0.6746, 0.7593, 0.3253]",True
ZJ008808,ZJ008808.jpg,0.0147,animal,0.0147,"[0.3437, 0.3249, 0.1, 0.1083]",False
ZJ008809,ZJ008809.jpg,0.0537,animal,0.0537,"[0.1972, 0.4624, 0.1305, 0.1375]",False
ZJ008810,ZJ008810.jpg,0.318,animal,0.318,"[0.001562, 0.002777, 0.8921, 0.9499]",False
ZJ008811,ZJ008811.jpg,0.0142,animal,0.0142,"[0, 0.3958, 0.06944, 0.2333]",False
ZJ008812,ZJ008812.jpg,0.23,animal,0.23,"[0.7437, 0.3916, 0.0625, 0.15]",False
ZJ008813,ZJ008813.jpg,0.846,animal,0.846,"[0.4125, 0.4305, 0.1624, 0.2388]",True
ZJ008814,ZJ008814.jpg,0.595,animal,0.595,"[0.2859, 0, 0.714, 0.9499]",False
ZJ008815,ZJ008815.jpg,0.878,animal,0.878,"[0.1291, 0.3611, 0.1895, 0.4518]",True
ZJ008816,ZJ008816.jpg,0.538,animal,0.538,"[0.2515, 0.4777, 0.2062, 0.3027]",False
ZJ008817,ZJ008817.jpg,0.876,animal,0.876,"[0.2489, 0.04074, 0.3156, 0.3962]",True
ZJ008818,ZJ008818.jpg,0.0187,person,0.0187,"[0.5703, 0.8777, 0.03906, 0.075]",False
ZJ008819,ZJ008819.jpg,0.977,animal,0.977,"[0.002083, 0.5074, 0.4791, 0.4611]",True
ZJ008820,ZJ008820.jpg,0.135,animal,0.135,"[0.4968, 0.7416, 0.4171, 0.2138]",False
ZJ008821,ZJ008821.jpg,0.00513,animal,0.00513,"[0.2343, 0.35, 0.08749, 0.1648]",False
ZJ008822,ZJ008822.jpg,0.0139,animal,0.0139,"[0.3937, 0.587, 0.1395, 0.1592]",False
ZJ008823,ZJ008823.jpg,0.00769,animal,0.00769,"[0.4234, 0.5277, 0.07031, 0.06388]",False
ZJ008824,ZJ008824.jpg,0.949,animal,0.949,"[0.2296, 0.5944, 0.2984, 0.3583]",True
ZJ008825,ZJ008825.jpg,0.528,animal,0.528,"[0, 0.1674, 0.9166, 0.8325]",False
ZJ008826,ZJ008826.jpg,0.764,animal,0.764,"[0.2468, 0.6583, 0.3359, 0.3416]",True
ZJ008827,ZJ008827.jpg,0.576,animal,0.576,"[0.7406, 0.5018, 0.1927, 0.2333]",False
ZJ008828,ZJ008828.jpg,0.0327,animal,0.0327,"[0, 0.002777, 1.0, 0.9472]",False
ZJ008829,ZJ008829.jpg,0.0209,animal,0.0209,"[0, 0.7111, 0.1031, 0.1555]",False
ZJ008830,ZJ008830.jpg,,,,,False
ZJ008831,ZJ008831.jpg,0.97,animal,0.97,"[0, 0.3277, 0.4093, 0.6407]",True
ZJ008832,ZJ008832.jpg,0.908,animal,0.908,"[0.4484, 0.5522, 0.1546, 0.382]",True
ZJ008833,ZJ008833.jpg,0.14,animal,0.14,"[0.2333, 0.3833, 0.09444, 0.2583]",False
ZJ008834,ZJ008834.jpg,0.935,animal,0.935,"[0, 0.4, 0.364, 0.55]",True
ZJ008835,ZJ008835.jpg,0.951,animal,0.951,"[0.6604, 0.4611, 0.2374, 0.2518]",True
ZJ008836,ZJ008836.jpg,0.00615,animal,0.00615,"[0.6953, 0.4833, 0.1218, 0.1694]",False
ZJ008837,ZJ008837.jpg,0.82,animal,0.82,"[0.06562, 0.5638, 0.1906, 0.2694]",True
ZJ008838,ZJ008838.jpg,0.668,animal,0.668,"[0.6572, 0.4481, 0.06041, 0.07037]",True
ZJ008839,ZJ008839.jpg,0.336,animal,0.336,"[0.7328, 0, 0.1515, 0.2111]",False
ZJ008840,ZJ008840.jpg,0.103,person,0.103,"[0.2833, 0, 0.7166, 1.0]",False
ZJ008841,ZJ008841.jpg,0.0172,animal,0.0172,"[0.4583, 0.2708, 0.1055, 0.4124]",False
ZJ008842,ZJ008842.jpg,0.73,animal,0.73,"[0.475, 0.7944, 0.3203, 0.1583]",True
ZJ008843,ZJ008843.jpg,0.906,animal,0.906,"[0.2515, 0.7722, 0.2624, 0.1805]",True
ZJ008844,ZJ008844.jpg,,,,,False
ZJ008845,ZJ008845.jpg,0.945,animal,0.945,"[0.08124, 0.3944, 0.2718, 0.5611]",True
ZJ008846,ZJ008846.jpg,0.0422,animal,0.0422,"[0.2041, 0.3611, 0.2135, 0.2]",False
ZJ008847,ZJ008847.jpg,,,,,False
ZJ008848,ZJ008848.jpg,0.015,animal,0.015,"[0.3875, 0.8722, 0.07187, 0.08333]",False
ZJ008849,ZJ008849.jpg,0.921,animal,0.921,"[0.3875, 0.3305, 0.2468, 0.5861]",True
ZJ008850,ZJ008850.jpg,0.272,animal,0.272,"[0, 0.6932, 0.0375, 0.2019]",False
ZJ008851,ZJ008851.jpg,0.91,animal,0.91,"[0, 0.4305, 0.3375, 0.5694]",True
ZJ008852,ZJ008852.jpg,0.907,animal,0.907,"[0.0427, 0.2592, 0.6458, 0.6037]",True
ZJ008853,ZJ008853.jpg,0.898,animal,0.898,"[0.3625, 0.7333, 0.1031, 0.2222]",True
ZJ008854,ZJ008854.jpg,0.0119,animal,0.0119,"[0.864, 0.5083, 0.1359, 0.2388]",False
ZJ008855,ZJ008855.jpg,0.315,animal,0.315,"[0.5265, 0.5027, 0.1234, 0.2222]",False
ZJ008856,ZJ008856.jpg,0.544,animal,0.544,"[0.1937, 0.4694, 0.2093, 0.25]",False
ZJ008857,ZJ008857.jpg,0.0125,animal,0.0125,"[0.4729, 0.6555, 0.1062, 0.2592]",False
ZJ008858,ZJ008858.jpg,0.0843,animal,0.0843,"[0, 0.5111, 0.1218, 0.1416]",False
ZJ008859,ZJ008859.jpg,0.927,animal,0.927,"[0, 0.2238, 0.1937, 0.7731]",True
ZJ008860,ZJ008860.jpg,0.897,animal,0.897,"[0.4479, 0.8074, 0.1947, 0.1629]",True
ZJ008861,ZJ008861.jpg,0.681,animal,0.681,"[0.6927, 0.5, 0.2718, 0.2722]",True
ZJ008862,ZJ008862.jpg,0.748,animal,0.748,"[0.2197, 0.4518, 0.15, 0.2]",True
ZJ008863,ZJ008863.jpg,0.854,animal,0.854,"[0.5604, 0, 0.1322, 0.9666]",True
ZJ008864,ZJ008864.jpg,0.952,animal,0.952,"[0, 0, 0.2656, 1.0]",True
ZJ008865,ZJ008865.jpg,0.934,animal,0.934,"[0.3062, 0.7944, 0.3656, 0.2055]",True
ZJ008866,ZJ008866.jpg,0.867,animal,0.867,"[0.3427, 0.5777, 0.302, 0.2407]",True
ZJ008867,ZJ008867.jpg,0.00577,animal,0.00577,"[0.003125, 0.008333, 0.9921, 0.9722]",False
ZJ008868,ZJ008868.jpg,0.704,animal,0.704,"[0.9604, 0.5722, 0.03958, 0.3037]",True
ZJ008869,ZJ008869.jpg,0.395,animal,0.395,"[0, 0, 0.1296, 0.2388]",False
ZJ008870,ZJ008870.jpg,0.844,animal,0.844,"[0.8114, 0.8259, 0.07916, 0.1425]",True
ZJ008871,ZJ008871.jpg,0.904,animal,0.904,"[0.575, 0, 0.425, 1.0]",True
ZJ008872,ZJ008872.jpg,0.946,animal,0.946,"[0.214, 0.7694, 0.3765, 0.1861]",True
ZJ008873,ZJ008873.jpg,0.928,animal,0.928,"[0.3541, 0.6481, 0.3697, 0.3203]",True
ZJ008874,ZJ008874.jpg,0.865,animal,0.865,"[0.07777, 0.6583, 0.3027, 0.3416]",True
ZJ008875,ZJ008875.jpg,,,,,False
ZJ008876,ZJ008876.jpg,0.22,animal,0.22,"[0.3828, 0.7527, 0.04062, 0.08055]",False
ZJ008877,ZJ008877.jpg,0.871,animal,0.871,"[0.07708, 0.7796, 0.1395, 0.1907]",True
ZJ008878,ZJ008878.jpg,0.742,animal,0.742,"[0.2781, 0.4462, 0.1343, 0.4981]",True
ZJ008879,ZJ008879.jpg,0.0474,animal,0.0474,"[0.04531, 0.8, 0.3109, 0.1416]",False
ZJ008880,ZJ008880.jpg,,,,,False
ZJ008881,ZJ008881.jpg,0.356,animal,0.356,"[0.8562, 0, 0.1437, 1.0]",False
ZJ008882,ZJ008882.jpg,0.976,animal,0.976,"[0.5822, 0.1777, 0.4177, 0.7907]",True
ZJ008883,ZJ008883.jpg,0.208,animal,0.208,"[0.526, 0.9277, 0.0625, 0.04259]",False
ZJ008884,ZJ008884.jpg,0.85,animal,0.85,"[0.5593, 0, 0.1343, 0.9666]",True
ZJ008885,ZJ008885.jpg,,,,,False
ZJ008886,ZJ008886.jpg,0.0118,animal,0.0118,"[0.5296, 0.6388, 0.1296, 0.1722]",False
ZJ008887,ZJ008887.jpg,0.811,animal,0.811,"[0.3875, 0.225, 0.6125, 0.5611]",True
ZJ008888,ZJ008888.jpg,0.861,animal,0.861,"[0, 0.7694, 0.1859, 0.2305]",True
ZJ008889,ZJ008889.jpg,0.723,animal,0.723,"[0, 0.5703, 0.2125, 0.1888]",True
ZJ008890,ZJ008890.jpg,0.951,animal,0.951,"[0.05624, 0.4407, 0.1812, 0.5277]",True
ZJ008891,ZJ008891.jpg,0.119,animal,0.119,"[0.725, 0.6888, 0.04843, 0.1194]",False
ZJ008892,ZJ008892.jpg,0.814,animal,0.814,"[0.5604, 0, 0.1343, 0.9666]",True
ZJ008893,ZJ008893.jpg,0.336,animal,0.336,"[0, 0.4499, 0.2468, 0.2092]",False
ZJ008894,ZJ008894.jpg,0.014,animal,0.014,"[0.6671, 0.6638, 0.08124, 0.2361]",False
ZJ008895,ZJ008895.jpg,0.414,animal,0.414,"[0, 0.3055, 0.3609, 0.6472]",False
ZJ008896,ZJ008896.jpg,0.409,animal,0.409,"[0.3333, 0.6944, 0.3666, 0.2759]",False
ZJ008897,ZJ008897.jpg,0.591,animal,0.591,"[0.3302, 0.4174, 0.1187, 0.1669]",False
ZJ008898,ZJ008898.jpg,,,,,False
ZJ008899,ZJ008899.jpg,0.141,animal,0.141,"[0, 0.3777, 0.2687, 0.5555]",False
ZJ008900,ZJ008900.jpg,0.82,animal,0.82,"[0.5031, 0.7888, 0.1593, 0.1361]",True
ZJ008901,ZJ008901.jpg,0.481,animal,0.481,"[0.01874, 0.3416, 0.1218, 0.4499]",False
ZJ008902,ZJ008902.jpg,,,,,False
ZJ008903,ZJ008903.jpg,0.00705,animal,0.00705,"[0, 0.55, 0.1527, 0.4041]",False
ZJ008904,ZJ008904.jpg,0.602,animal,0.602,"[0.08906, 0, 0.9093, 0.997]",True
ZJ008905,ZJ008905.jpg,0.941,animal,0.941,"[0.1734, 0.7916, 0.4562, 0.1638]",True
ZJ008906,ZJ008906.jpg,0.877,animal,0.877,"[0.1343, 0.7796, 0.4145, 0.1907]",True
ZJ008907,ZJ008907.jpg,0.197,animal,0.197,"[0.7395, 0.7018, 0.2604, 0.224]",False
ZJ008908,ZJ008908.jpg,0.00792,animal,0.00792,"[0.9703, 0.4999, 0.02968, 0.2277]",False
ZJ008909,ZJ008909.jpg,0.974,animal,0.974,"[0.1927, 0.5111, 0.6895, 0.4574]",True
ZJ008910,ZJ008910.jpg,0.165,animal,0.165,"[0, 0.6416, 0.3281, 0.3055]",False
ZJ008911,ZJ008911.jpg,0.465,animal,0.465,"[0, 0.5, 0.1124, 0.1888]",False
ZJ008912,ZJ008912.jpg,0.694,animal,0.694,"[0.8916, 0.824, 0.1072, 0.137]",True
ZJ008913,ZJ008913.jpg,0.824,animal,0.824,"[0.1656, 0.8537, 0.3083, 0.1166]",True
ZJ008914,ZJ008914.jpg,0.0142,animal,0.0142,"[0, 0.8555, 0.1453, 0.09722]",False
ZJ008915,ZJ008915.jpg,0.905,animal,0.905,"[0.3859, 0.6305, 0.3375, 0.3694]",True
ZJ008916,ZJ008916.jpg,0.376,animal,0.376,"[0.2645, 0.637, 0.1083, 0.09259]",False
ZJ008917,ZJ008917.jpg,0.851,animal,0.851,"[0.2562, 0, 0.7437, 0.9888]",True
ZJ008918,ZJ008918.jpg,,,,,False
ZJ008919,ZJ008919.jpg,0.137,animal,0.137,"[0.1, 0.6574, 0.07708, 0.1611]",False
ZJ008920,ZJ008920.jpg,0.747,animal,0.747,"[0.4874, 0.7259, 0.4781, 0.2425]",True
ZJ008921,ZJ008921.jpg,,,,,False
ZJ008922,ZJ008922.jpg,0.249,animal,0.249,"[0.6656, 0.2238, 0.3343, 0.7761]",False
ZJ008923,ZJ008923.jpg,0.861,animal,0.861,"[0.2479, 0.6685, 0.1197, 0.1925]",True
ZJ008924,ZJ008924.jpg,0.563,animal,0.563,"[0.3031, 0.5222, 0.1124, 0.25]",False
ZJ008925,ZJ008925.jpg,0.0299,animal,0.0299,"[0, 0.4425, 0.02083, 0.1777]",False
ZJ008926,ZJ008926.jpg,0.111,animal,0.111,"[0.08888, 0.3541, 0.125, 0.1083]",False
ZJ008927,ZJ008927.jpg,0.826,animal,0.826,"[0.2593, 0.3722, 0.2546, 0.3111]",True
ZJ008928,ZJ008928.jpg,0.935,animal,0.935,"[0, 0.001851, 0.3177, 0.9666]",True
ZJ008929,ZJ008929.jpg,0.923,animal,0.923,"[0.6703, 0.7166, 0.1984, 0.2388]",True
ZJ008930,ZJ008930.jpg,0.36,animal,0.36,"[0.6489, 0.4111, 0.08958, 0.1796]",False
ZJ008931,ZJ008931.jpg,0.86,animal,0.86,"[0.5718, 0.4722, 0.1333, 0.2259]",True
ZJ008932,ZJ008932.jpg,0.728,animal,0.728,"[0.1229, 0.6185, 0.126, 0.2814]",True
ZJ008933,ZJ008933.jpg,0.399,animal,0.399,"[0.5046, 0.3388, 0.1703, 0.6416]",False
ZJ008934,ZJ008934.jpg,0.0429,animal,0.0429,"[0, 0.002777, 1.0, 0.9499]",False
ZJ008935,ZJ008935.jpg,0.641,animal,0.641,"[0.2734, 0.6447, 0.1124, 0.191]",True
ZJ008936,ZJ008936.jpg,0.257,animal,0.257,"[0.1828, 0.6888, 0.2156, 0.2111]",False
ZJ008937,ZJ008937.jpg,0.0562,animal,0.0562,"[0.04999, 0.6972, 0.2015, 0.2416]",False
ZJ008938,ZJ008938.jpg,0.93,animal,0.93,"[0.1208, 0.6481, 0.2229, 0.2037]",True
ZJ008939,ZJ008939.jpg,0.0419,animal,0.0419,"[0.08437, 0.2861, 0.1015, 0.3]",False
ZJ008940,ZJ008940.jpg,0.387,animal,0.387,"[0, 0.6955, 0.075, 0.2089]",False
ZJ008941,ZJ008941.jpg,,,,,False
ZJ008942,ZJ008942.jpg,0.863,animal,0.863,"[0.1041, 0.6055, 0.3187, 0.237]",True
ZJ008943,ZJ008943.jpg,0.453,animal,0.453,"[0.3854, 0.5518, 0.176, 0.2611]",False
ZJ008944,ZJ008944.jpg,0.552,animal,0.552,"[0.6968, 0.7194, 0.09687, 0.1444]",False
ZJ008945,ZJ008945.jpg,0.918,animal,0.918,"[0.5968, 0.7648, 0.4031, 0.2055]",True
ZJ008946,ZJ008946.jpg,0.477,animal,0.477,"[0.3729, 0.6481, 0.06666, 0.06296]",False
ZJ008947,ZJ008947.jpg,0.875,animal,0.875,"[0.401, 0.3722, 0.07187, 0.1703]",True
ZJ008948,ZJ008948.jpg,0.00712,animal,0.00712,"[0.5421, 0.2537, 0.2921, 0.6238]",False
ZJ008949,ZJ008949.jpg,0.0722,person,0.0722,"[0, 0, 1.0, 1.0]",False
ZJ008950,ZJ008950.jpg,0.88,animal,0.88,"[0.1281, 0.5791, 0.8703, 0.4208]",True
ZJ008951,ZJ008951.jpg,0.343,animal,0.343,"[0, 0.02916, 1.0, 0.9708]",False
ZJ008952,ZJ008952.jpg,0.812,animal,0.812,"[0.2281, 0.06111, 0.2265, 0.5666]",True
ZJ008953,ZJ008953.jpg,0.675,animal,0.675,"[0, 0, 0.6916, 1.0]",True
ZJ008954,ZJ008954.jpg,0.165,animal,0.165,"[0.05, 0.5481, 0.1156, 0.2055]",False
ZJ008955,ZJ008955.jpg,0.0641,animal,0.0641,"[0.3328, 0.6333, 0.08749, 0.1555]",False
ZJ008956,ZJ008956.jpg,0.0301,animal,0.0301,"[0.4499, 0.5333, 0.1083, 0.09583]",False
ZJ008957,ZJ008957.jpg,0.2,person,0.2,"[0, 0.002777, 0.3796, 0.9472]",False
ZJ008958,ZJ008958.jpg,0.765,animal,0.765,"[0.3322, 0.4611, 0.1875, 0.1259]",True
